qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background,mode
0.525,0.775,48.19222071475734,591005.276824047,8.154279260201096e-05,0.06268754468611604,0.0008154279260201095,69,972,39.095802546096984,137.85832813187096,lbn_p4_only
0.525,0.8,41.61109063717397,546332.8745036091,7.616435433247773e-05,0.056296375118213116,0.0007616435433247772,63,938,33.98894157886413,140.1787863448652,lbn_p4_only
0.525,0.825,40.23192209805215,528788.6107550628,7.608318575660049e-05,0.05532605898065741,0.0007608318575660048,61,898,32.868418188131294,132.04968914025218,lbn_p4_only
0.525,0.85,38.85275355893034,509633.10228069185,7.623671497211991e-05,0.054424317165713616,0.000762367149721199,59,857,31.747897155877936,123.9892003746737,lbn_p4_only
0.525,0.875,33.57211386596235,480517.0354811496,6.986664652241942e-05,0.04843109551190854,0.0006986664652241942,54,804,27.64072416921318,112.90772126344808,lbn_p4_only
0.525,0.9,33.41475755694948,441848.82094751496,7.562486527698272e-05,0.0502691410162074,0.0007562486527698272,52,744,27.390537299691175,106.83433737465344,lbn_p4_only
0.525,0.925,30.577742324199413,397790.84990783245,7.686889311628015e-05,0.04848172033309091,0.0007686889311628015,47,681,25.024838491682157,98.56101337476679,lbn_p4_only
0.525,0.95,26.518914861340384,349678.10459131247,7.583807654280916e-05,0.04484577455108309,0.0007583807654280916,42,585,21.788315018590627,80.2561959403371,lbn_p4_only
0.55,0.5,70.92998248927037,712715.3558418406,9.952077208367391e-05,0.08401789464878097,0.0009952077208367392,94,1211,57.03744788930928,177.843799116598,lbn_p4_only
0.55,0.525,69.55081395014857,707023.2674125948,9.837132263648839e-05,0.08271520754202603,0.0009837132263648839,92,1193,55.9170121289584,175.22492029410213,lbn_p4_only
0.55,0.55,68.09296725652031,698584.4072469072,9.747278431946675e-05,0.0814690807059176,0.0009747278431946675,89,1173,54.67416127831325,171.40394373303923,lbn_p4_only
