transport_row_index	transport_id	sample_class	process_or_mode	campaign	candidate_transport_path	candidate_provenance_path	candidate_provenance_paths_json	candidate_path_relation	candidate_sha256	candidate_provenance_sha256	candidate_rows	candidate_provenance_rows	candidate_identity_contract_verified	candidate_payload_deserialized_in_current_step
334	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0458_zbbbb_run2_frozen_v2_unified5m_wavea_shard002_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0458_zbbbb_run2_frozen_v2_unified5m_wavea_shard002_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0458_zbbbb_run2_frozen_v2_unified5m_wavea_shard002_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	d2adea443b15488b048184f867a2490347446c841056b30b613ed88111157c17	d2adea443b15488b048184f867a2490347446c841056b30b613ed88111157c17	302	302	True	False
335	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0459_zbbbb_run2_frozen_v2_unified5m_wavea_shard003_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0459_zbbbb_run2_frozen_v2_unified5m_wavea_shard003_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0459_zbbbb_run2_frozen_v2_unified5m_wavea_shard003_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	4a1fd8596f26b1fac2c2b32d28b3288261e80807308f27b367840ee008c634da	4a1fd8596f26b1fac2c2b32d28b3288261e80807308f27b367840ee008c634da	276	276	True	False
336	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0461_zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0461_zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0461_zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	347d6fa5d0b8da014ef5dbac63d60f4b45edf7e8aa05e79e22eb99eb01ac5c4f	347d6fa5d0b8da014ef5dbac63d60f4b45edf7e8aa05e79e22eb99eb01ac5c4f	316	316	True	False
337	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0462_zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0462_zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0462_zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	8b1422a364940978766432c9e2d12837a93ba329d288a52ba9d6cca32774c438	8b1422a364940978766432c9e2d12837a93ba329d288a52ba9d6cca32774c438	262	262	True	False
338	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0463_zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0463_zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0463_zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	84729e5d542752c5c2a793b7a8222b36020aadbade90cdf78800a49e26f7feaa	84729e5d542752c5c2a793b7a8222b36020aadbade90cdf78800a49e26f7feaa	303	303	True	False
339	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0464_zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0464_zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0464_zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	750dcc847aac0a72860794c637ecf054fa5d5cd47072cdef66bb849b3341cee2	750dcc847aac0a72860794c637ecf054fa5d5cd47072cdef66bb849b3341cee2	272	272	True	False
340	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0465_zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0465_zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0465_zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	62d31d428dc6e0381c14e7670ffd8c592155eb316469e2e09db9b4bc82e82a07	62d31d428dc6e0381c14e7670ffd8c592155eb316469e2e09db9b4bc82e82a07	307	307	True	False
341	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0466_zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0466_zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0466_zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	f65029612ffff9a40b5d577cbc3816c479d570df30bfa51aec87f2c7a5b471e7	f65029612ffff9a40b5d577cbc3816c479d570df30bfa51aec87f2c7a5b471e7	292	292	True	False
342	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0467_zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0467_zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0467_zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	538edbc115d2c58cd4dcf72db5b02f7b3c4b32c450c56b850a125f2bf076abe5	538edbc115d2c58cd4dcf72db5b02f7b3c4b32c450c56b850a125f2bf076abe5	295	295	True	False
343	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0468_zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0468_zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0468_zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	d303c8edc95cb219eb25d1edd2e99ca48158c5f985df0c20206fa7896882fe0b	d303c8edc95cb219eb25d1edd2e99ca48158c5f985df0c20206fa7896882fe0b	294	294	True	False
344	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0469_zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0469_zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0469_zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	8d43a9357afde8b6d9e1a95cbb636b41e25c25d78ca0b6cd3d7937aff15a390b	8d43a9357afde8b6d9e1a95cbb636b41e25c25d78ca0b6cd3d7937aff15a390b	276	276	True	False
345	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0470_zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0470_zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0470_zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	c0347c24e41bd1e03dd482d34e28edaa2dc6b221cd1fa389f4d85c795a10ca14	c0347c24e41bd1e03dd482d34e28edaa2dc6b221cd1fa389f4d85c795a10ca14	279	279	True	False
346	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0471_zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0471_zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0471_zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	4e7b27591788fa41a318151cae4761fa691ba0d6ec89801c5e4ab1dd34da6f47	4e7b27591788fa41a318151cae4761fa691ba0d6ec89801c5e4ab1dd34da6f47	288	288	True	False
347	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0472_zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0472_zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0472_zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	7e65d737a6e59e5cafce01fda5c26b63346c19786e2e84ba54a3ba3289779960	7e65d737a6e59e5cafce01fda5c26b63346c19786e2e84ba54a3ba3289779960	314	314	True	False
348	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0473_zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0473_zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0473_zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	6d7eb3fa1a9862689009a109389be1d603eea4833e3af69d15dca289974e3554	6d7eb3fa1a9862689009a109389be1d603eea4833e3af69d15dca289974e3554	285	285	True	False
349	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0474_zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0474_zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0474_zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	e1d295d880602f689286f110c05d4c092d7765b03ef9f8bcde008ccd09681c77	e1d295d880602f689286f110c05d4c092d7765b03ef9f8bcde008ccd09681c77	274	274	True	False
350	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0475_zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0475_zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zbbbb/0475_zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	abee78c27541400ef5e3aaad1cd01908dfc3e35ff08b4de9c2f9734aca708254	abee78c27541400ef5e3aaad1cd01908dfc3e35ff08b4de9c2f9734aca708254	300	300	True	False
351	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9921_1500_bundle.tar.gz	background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0319_zzz_zbb_run2_frozen_v2_train_shard9921_1500_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0319_zzz_zbb_run2_frozen_v2_train_shard9921_1500_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0319_zzz_zbb_run2_frozen_v2_train_shard9921_1500_hh4b_candidates_v2.parquet""]"	exact_path_string	83049f6c3a291a88943b5c2914e83340fa8ad613c949278e80d2ad8ae08c680c	83049f6c3a291a88943b5c2914e83340fa8ad613c949278e80d2ad8ae08c680c	12	12	True	False
352	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9922_1500_bundle.tar.gz	background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0320_zzz_zbb_run2_frozen_v2_train_shard9922_1500_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0320_zzz_zbb_run2_frozen_v2_train_shard9922_1500_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0320_zzz_zbb_run2_frozen_v2_train_shard9922_1500_hh4b_candidates_v2.parquet""]"	exact_path_string	49bb3233365512e67c86f5db1da9fe0708005206d9a5f54da541ad696af3877d	49bb3233365512e67c86f5db1da9fe0708005206d9a5f54da541ad696af3877d	18	18	True	False
353	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0321_zzz_zbb_run2_frozen_v2_train_shard9923_1500_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0321_zzz_zbb_run2_frozen_v2_train_shard9923_1500_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/zzz_zbb/0321_zzz_zbb_run2_frozen_v2_train_shard9923_1500_hh4b_candidates_v2.parquet""]"	exact_path_string	820d42d450cef2df89af56dfef2bddd702f505adda1ca064afcf10268e10039a	820d42d450cef2df89af56dfef2bddd702f505adda1ca064afcf10268e10039a	15	15	True	False
