process,event_uid,score,u,n_selected_jets,HT,mHH,pT_H1,pT_H2,pt5
signal,signal|59|847,0.9999998807907104,6.923689900271567,5,474.43756103515625,597.9355954551548,241.66848359396164,169.99706846988644,49.560482025146484
signal,signal|41|1921,0.9999998807907104,6.923689900271567,6,607.1689453125,811.7447847727856,255.84495545185268,236.91820588565085,46.836753845214844
signal,signal|33|874,0.9999998807907104,6.923689900271567,5,645.7598266601562,827.4797843187267,265.2035210316083,220.34124540980218,30.726789474487305
signal,signal|59|1078,0.9999998807907104,6.923689900271567,7,673.531005859375,1088.6594786324188,27.255552073470433,89.82413443374526,39.120697021484375
signal,signal|46|1456,0.9999998807907104,6.923689900271567,5,346.079833984375,652.72047728725,16.265626578148765,98.2610957029535,32.84507369995117
signal,signal|78|805,0.9999998807907104,6.923689900271567,7,578.0948486328125,555.2048634093965,204.4976256159846,227.1472844344404,40.30714797973633
signal,signal|63|2155,0.9999998807907104,6.923689900271567,5,447.8796691894531,902.9541323772092,59.23011075450226,116.5192325662134,36.257545471191406
signal,signal|112|454,0.9999998807907104,6.923689900271567,5,450.95654296875,629.7093703057055,220.18011902509082,122.40419521078381,31.36510467529297
signal,signal|115|1102,0.9999998807907104,6.923689900271567,5,518.055908203125,1040.0429989490601,151.3717564233125,97.18163200435406,33.658935546875
signal,signal|115|877,0.9999998807907104,6.923689900271567,5,471.74041748046875,552.3957544282633,255.27469830503318,126.74788963611508,35.92070770263672
signal,signal|115|445,0.9999998807907104,6.923689900271567,6,712.2843627929688,663.9332910942413,199.3764340768361,259.8876257753279,48.413692474365234
signal,signal|115|20,0.9999998807907104,6.923689900271567,6,488.54644775390625,479.81645064508405,159.23201109915564,79.2486920992107,54.21600341796875
signal,signal|114|605,0.9999998807907104,6.923689900271567,5,398.8204650878906,685.3815286150767,158.76335309311304,145.4435853082123,30.341350555419922
signal,signal|113|1737,0.9999998807907104,6.923689900271567,4,560.9654541015625,905.6856742737821,179.7590180167073,148.09500556640043,0.0
signal,signal|113|1426,0.9999998807907104,6.923689900271567,5,462.21612548828125,561.763859568425,166.27386438082468,166.15491501349322,56.72607421875
signal,signal|113|1315,0.9999998807907104,6.923689900271567,4,703.9533081054688,746.0800431871376,276.2669080037361,265.51191830457253,0.0
signal,signal|113|1084,0.9999998807907104,6.923689900271567,4,520.4710693359375,640.9519979955635,252.76460881269273,199.15248332418935,0.0
signal,signal|111|1770,0.9999998807907104,6.923689900271567,6,415.14007568359375,691.3453379836983,36.264507350772064,24.80745929446555,39.95063018798828
signal,signal|145|308,0.9999998807907104,6.923689900271567,5,340.4789733886719,471.1602149412956,71.73360509125763,72.49930759106692,37.50653076171875
signal,signal|145|1499,0.9999998807907104,6.923689900271567,5,467.40338134765625,440.6333992049449,197.67693119404123,129.23290486517467,34.75579833984375
signal,signal|112|1125,0.9999998807907104,6.923689900271567,5,466.20751953125,434.06512882068176,207.36955603109894,123.50277602271225,36.529476165771484
signal,signal|110|1292,0.9999998807907104,6.923689900271567,6,456.5259704589844,458.66071929553397,182.39644521704264,145.24275624130277,46.0028076171875
signal,signal|116|1249,0.9999998807907104,6.923689900271567,6,710.6546630859375,1368.9005546072472,283.4017699013445,166.52757598086203,33.213802337646484
signal,signal|110|356,0.9999998807907104,6.923689900271567,5,433.59033203125,820.7832495373478,129.6759458625916,123.49772458281222,51.80058288574219
signal,signal|109|264,0.9999998807907104,6.923689900271567,5,920.9063110351562,1378.8653990871471,411.6858445749124,377.5545492807915,38.692481994628906
signal,signal|107|2368,0.9999998807907104,6.923689900271567,6,428.7336120605469,553.89629068107,108.61117871241322,87.7704402004163,49.8250846862793
signal,signal|146|2361,0.9999998807907104,6.923689900271567,5,457.09686279296875,763.006312302343,168.1829854019429,193.28715239848816,41.79000473022461
signal,signal|107|1394,0.9999998807907104,6.923689900271567,5,340.7699279785156,460.24925780293444,130.26684736494423,49.68025761237076,52.384559631347656
signal,signal|108|2197,0.9999998807907104,6.923689900271567,5,455.4504089355469,635.4927263238742,154.94607651673874,199.1575857715293,32.400028228759766
signal,signal|108|1405,0.9999998807907104,6.923689900271567,4,500.9237365722656,527.4457995085686,176.63744079806665,174.03923158552044,0.0
signal,signal|108|644,0.9999998807907104,6.923689900271567,5,733.6632080078125,901.406129602913,289.06352418440883,329.56543205689985,31.5460262298584
signal,signal|149|1193,0.9999998807907104,6.923689900271567,5,539.4746704101562,501.0812851838272,233.1871117328493,134.92686406918713,63.45671463012695
signal,signal|105|2335,0.9999998807907104,6.923689900271567,5,446.6137390136719,939.9358631220867,142.17255127184677,9.910868003577235,37.835479736328125
signal,signal|105|1966,0.9999998807907104,6.923689900271567,6,398.1903381347656,895.8858801507284,71.87853661502174,17.224972459302982,43.7603874206543
signal,signal|105|719,0.9999998807907104,6.923689900271567,5,433.81146240234375,857.7071611310027,72.56767805942094,134.36182073301634,32.03376007080078
signal,signal|149|1861,0.9999998807907104,6.923689900271567,5,554.87109375,722.0288179330427,277.0134818580176,60.499264511306976,37.929866790771484
signal,signal|116|491,0.9999998807907104,6.923689900271567,6,534.5708618164062,568.1021558692362,227.68064275650042,218.30389747378854,42.40840530395508
signal,signal|117|1021,0.9999998807907104,6.923689900271567,4,682.69873046875,730.8214595206681,344.30648573417665,331.81140209591564,0.0
signal,signal|99|2110,0.9999998807907104,6.923689900271567,6,385.7288818359375,588.1204151796479,15.572867973928627,47.3975795882553,40.12203598022461
signal,signal|137|2184,0.9999998807907104,6.923689900271567,6,601.1071166992188,559.382912346834,235.81143332318217,259.8585347034834,41.21615219116211
signal,signal|132|150,0.9999998807907104,6.923689900271567,5,414.9519958496094,454.08659490703485,146.10817307469844,181.70753278484054,37.95405960083008
signal,signal|131|1393,0.9999998807907104,6.923689900271567,7,405.4340515136719,288.81758897679674,110.37784388640048,30.24229940151041,41.91707992553711
signal,signal|135|2048,0.9999998807907104,6.923689900271567,5,637.82763671875,1669.3499723643058,281.974461422253,284.4650927625652,37.6214714050293
signal,signal|130|53,0.9999998807907104,6.923689900271567,5,406.2797546386719,464.060552776163,163.2726746277085,164.86049941853383,46.99821090698242
signal,signal|129|2228,0.9999998807907104,6.923689900271567,5,520.892578125,676.6367632351934,212.71229723240424,231.6588836041697,43.83106231689453
signal,signal|129|1816,0.9999998807907104,6.923689900271567,6,806.8698120117188,855.7066622165994,349.6049879037501,314.9208762385304,55.540130615234375
signal,signal|129|1798,0.9999998807907104,6.923689900271567,5,510.9439697265625,542.394217465395,149.9453899869017,186.53505052022408,35.003456115722656
signal,signal|129|1598,0.9999998807907104,6.923689900271567,5,389.314208984375,384.1529149833213,129.66536680744946,113.61524398462441,40.53041458129883
signal,signal|129|1539,0.9999998807907104,6.923689900271567,4,385.9548645019531,405.80062343817497,207.88203532148282,156.07520084883544,0.0
signal,signal|136|855,0.9999998807907104,6.923689900271567,5,358.1690979003906,347.7321992037484,44.372627466846865,70.33267986509009,31.677234649658203
signal,signal|137|1162,0.9999998807907104,6.923689900271567,5,352.7058410644531,390.59430015252,168.5494989446477,113.03083044200918,36.78734588623047
signal,signal|127|1482,0.9999998807907104,6.923689900271567,5,369.2237243652344,572.3897414287715,103.17999433233467,113.98365794283949,36.52737045288086
signal,signal|127|1240,0.9999998807907104,6.923689900271567,5,384.6388244628906,337.7195244360624,170.80063658315046,19.200471875359646,43.962989807128906
signal,signal|138|1256,0.9999998807907104,6.923689900271567,5,355.3858642578125,501.7303776123568,159.31866464183148,131.46753913045293,43.6663703918457
signal,signal|119|275,0.9999998807907104,6.923689900271567,6,457.08441162109375,722.73853390999,95.58778856099372,64.00784557618346,38.73139190673828
signal,signal|125|77,0.9999998807907104,6.923689900271567,4,830.440673828125,886.3548454989326,419.39241260644644,370.78863519056733,0.0
signal,signal|138|1545,0.9999998807907104,6.923689900271567,5,390.479248046875,496.7134070095105,118.73938343686986,59.154351378022334,51.76250457763672
signal,signal|139|82,0.9999998807907104,6.923689900271567,4,459.48388671875,533.5549345500463,202.60861876854054,159.8414535516954,0.0
signal,signal|139|595,0.9999998807907104,6.923689900271567,5,644.186767578125,789.9805467765959,325.9007405677267,205.89998586907157,70.55888366699219
signal,signal|139|2098,0.9999998807907104,6.923689900271567,6,387.5634765625,324.2864143600012,74.99432314018695,106.86996349717428,47.35699462890625
signal,signal|122|834,0.9999998807907104,6.923689900271567,5,426.80084228515625,601.5976966641596,84.2961983615571,167.83198936444475,31.627199172973633
signal,signal|140|1893,0.9999998807907104,6.923689900271567,5,427.9921875,409.4176777035996,193.1352043814988,88.3497067281553,47.24135208129883
signal,signal|140|2316,0.9999998807907104,6.923689900271567,5,470.78643798828125,550.0326315430018,224.5992318022535,158.8639979790373,35.34407043457031
signal,signal|121|290,0.9999998807907104,6.923689900271567,6,490.5904541015625,595.6651116237775,249.82568470448186,141.0752975825344,34.22460174560547
signal,signal|120|2467,0.9999998807907104,6.923689900271567,5,460.6122741699219,433.09105006703936,235.30620367864432,170.55147301963112,37.865657806396484
signal,signal|120|1003,0.9999998807907104,6.923689900271567,6,411.3396301269531,333.84513777262396,125.79188146736071,14.429409092398101,44.59974670410156
signal,signal|118|2072,0.9999998807907104,6.923689900271567,5,476.5711975097656,646.1035691540017,205.32382675136947,218.1338726518907,52.46791458129883
signal,signal|141|2069,0.9999998807907104,6.923689900271567,6,926.008544921875,1430.557791296484,364.83829482915405,315.6959280717789,30.097482681274414
signal,signal|101|1742,0.9999998807907104,6.923689900271567,5,414.427734375,563.5114951418241,80.75116803529967,57.67229550622027,36.64424514770508
signal,signal|152|2578,0.9999998807907104,6.923689900271567,5,412.1705017089844,494.2510163376191,197.88728626998062,174.3535568984483,39.64095687866211
signal,signal|64|115,0.9999998807907104,6.923689900271567,5,372.3736267089844,364.36777788844773,188.20188156287185,71.74339493290836,31.782621383666992
signal,signal|71|33,0.9999998807907104,6.923689900271567,5,705.47998046875,790.8876476906815,295.6411920639505,261.6334662069994,48.16786193847656
signal,signal|160|1516,0.9999998807907104,6.923689900271567,5,345.9898376464844,379.4827885825308,111.40968820182985,117.9678306849868,51.20753860473633
signal,signal|160|1695,0.9999998807907104,6.923689900271567,5,501.3131408691406,482.02880123377673,237.23955780692327,203.89449642312636,31.658061981201172
signal,signal|77|221,0.9999998807907104,6.923689900271567,6,394.77593994140625,909.5934553573766,76.06132199283206,39.33460516530836,51.493873596191406
signal,signal|75|1966,0.9999998807907104,6.923689900271567,5,512.1282958984375,688.102519080886,119.1200927596194,225.82096714367376,33.52216339111328
signal,signal|75|1602,0.9999998807907104,6.923689900271567,5,477.3306884765625,442.6661759146759,158.06251855496325,143.59122614333648,57.18999481201172
signal,signal|162|865,0.9999998807907104,6.923689900271567,5,336.81787109375,310.82361831240775,109.019015329537,74.43200133535382,41.467681884765625
signal,signal|165|293,0.9999998807907104,6.923689900271567,5,427.7361755371094,382.5155730908948,213.7919890055889,74.84677755387102,37.705745697021484
signal,signal|165|336,0.9999998807907104,6.923689900271567,5,350.1220703125,900.7628050973204,112.24607599616148,90.23483289204941,46.9986457824707
signal,signal|73|1952,0.9999998807907104,6.923689900271567,5,488.83673095703125,601.2665373980453,243.80981473738166,123.60577251048306,56.29830551147461
signal,signal|73|1799,0.9999998807907104,6.923689900271567,4,454.4275817871094,476.7776566526371,239.33766446225667,207.44823470118754,0.0
signal,signal|73|900,0.9999998807907104,6.923689900271567,6,429.14312744140625,352.47365875462305,137.33682549330376,52.24445881651057,42.53803634643555
signal,signal|165|1570,0.9999998807907104,6.923689900271567,5,579.4951782226562,1107.0912869940748,183.15743110104964,147.22180526035055,41.33127975463867
signal,signal|71|729,0.9999998807907104,6.923689900271567,4,508.3363037109375,557.2228844514292,146.76740651022433,178.9791763505674,0.0
signal,signal|70|2204,0.9999998807907104,6.923689900271567,5,347.8375549316406,421.1842735883483,147.7220009993806,72.84345503210263,33.36991500854492
signal,signal|30|651,0.9999998807907104,6.923689900271567,6,401.5677490234375,530.726823035041,63.31320260656768,7.616142106214592,34.45072555541992
signal,signal|70|1571,0.9999998807907104,6.923689900271567,5,355.3418273925781,490.5780239771479,156.69133500159728,111.67729777083169,36.83566665649414
signal,signal|68|2162,0.9999998807907104,6.923689900271567,4,476.32537841796875,531.5339989005489,204.02221751543127,189.18381344961483,0.0
signal,signal|164|656,0.9999998807907104,6.923689900271567,5,624.0927124023438,1068.944759621173,232.1859483535018,176.92210536954872,43.861331939697266
signal,signal|68|1009,0.9999998807907104,6.923689900271567,6,580.464599609375,531.762914379796,301.50783173798544,181.44330890060604,40.488426208496094
signal,signal|164|1125,0.9999998807907104,6.923689900271567,4,496.3353271484375,512.1269472521718,191.77970668902887,195.7028317119238,0.0
signal,signal|164|1202,0.9999998807907104,6.923689900271567,4,1140.0037841796875,1280.5749196747688,365.24650864418834,424.4731182231385,0.0
signal,signal|69|671,0.9999998807907104,6.923689900271567,5,422.4701232910156,828.0374997844908,70.3982901059029,195.1741564926236,33.02199935913086
signal,signal|166|1296,0.9999998807907104,6.923689900271567,5,683.4427490234375,985.0403161371064,127.61232653161707,195.23442816685284,37.63493728637695
signal,signal|65|2177,0.9999998807907104,6.923689900271567,4,552.1030883789062,574.6539530296066,252.28214863114889,169.09659600907986,0.0
signal,signal|65|1925,0.9999998807907104,6.923689900271567,7,454.0907897949219,433.49767034094543,200.76960255842283,128.34569110606176,41.513916015625
signal,signal|167|309,0.9999998807907104,6.923689900271567,6,481.5289306640625,693.3596159202368,181.25156598393838,122.96442348428387,47.950138092041016
signal,signal|64|2161,0.9999998807907104,6.923689900271567,5,356.96392822265625,410.57064111545037,110.14479301958016,113.43877733994718,31.2468318939209
signal,signal|167|1869,0.9999998807907104,6.923689900271567,4,420.88665771484375,433.61138045482556,175.2330220360627,193.70785275012335,0.0
signal,signal|160|778,0.9999998807907104,6.923689900271567,6,931.7445678710938,1193.7232176352895,209.2845940121773,262.5196825060431,67.68685150146484
signal,signal|79|182,0.9999998807907104,6.923689900271567,5,396.34375,410.80662562834027,105.18096256009255,155.84361095170053,37.45060729980469
signal,signal|153|1806,0.9999998807907104,6.923689900271567,5,333.49639892578125,355.88059459752884,138.0503327597642,87.12482224753198,45.375370025634766
signal,signal|156|1255,0.9999998807907104,6.923689900271567,5,463.43731689453125,452.5429600038002,221.8241977026673,104.59401771353642,42.021724700927734
signal,signal|96|2480,0.9999998807907104,6.923689900271567,6,375.8702392578125,312.21656615414935,57.99650247868361,28.643172786339065,42.39250183105469
signal,signal|96|2043,0.9999998807907104,6.923689900271567,5,611.768310546875,1215.883440545344,304.34455839221556,212.48648891977916,42.0525016784668
signal,signal|154|238,0.9999998807907104,6.923689900271567,5,423.2978820800781,833.9324531047373,156.9519383897213,166.61387181648294,32.482967376708984
signal,signal|95|2192,0.9999998807907104,6.923689900271567,5,377.30792236328125,609.1468309592881,164.96509733072884,38.927169400159904,42.89176940917969
