member_index	sample_class	dataset_split	candidate_rows	local_path	metadata_opened	schema_columns	has_source_root_column	has_source_root_index_column	has_analysis_sample_column	parquet_metadata_keys_json
434	background	train	1552	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0372_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
435	background	train	1485	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0373_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
436	background	train	1581	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0374_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
437	background	train	1559	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0375_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
438	background	train	1560	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0376_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
439	background	train	1516	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_bbbb_iht400to600/0377_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
440	background	validation	1522	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_iht400to600/0378_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard014_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
441	background	validation	1556	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_iht400to600/0379_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard004_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
442	background	validation	1527	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_iht400to600/0380_qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard009_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
443	background	train	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0381_ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
444	background	train	41	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0382_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
445	background	train	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0383_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
446	background	train	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0384_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard011_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
447	background	train	24	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0385_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard012_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
448	background	train	35	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0386_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard013_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
449	background	train	27	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0387_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard015_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
450	background	train	40	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0388_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard016_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
451	background	train	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0389_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard017_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
452	background	train	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0390_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard018_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
453	background	train	39	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0391_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard002_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
454	background	train	42	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0392_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard020_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
455	background	train	47	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0393_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard021_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
456	background	train	33	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0394_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard022_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
457	background	train	18	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0395_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard023_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
458	background	train	31	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0396_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard025_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
459	background	train	33	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0397_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard026_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
460	background	train	33	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0398_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard027_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
461	background	train	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0399_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard028_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
462	background	train	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0400_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard003_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
463	background	train	24	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0401_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard030_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
464	background	train	35	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0402_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard031_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
465	background	train	28	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0403_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
466	background	train	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0404_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
467	background	train	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0405_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
468	background	train	30	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0406_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
469	background	train	38	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0407_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
470	background	train	27	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0408_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
471	background	train	32	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0409_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
472	background	train	30	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0410_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
473	background	train	32	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0411_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
474	background	train	37	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0412_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
475	background	train	27	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0413_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
476	background	train	35	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0414_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard046_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
477	background	train	28	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0415_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard047_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
478	background	train	33	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0416_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard048_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
479	background	train	38	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0417_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard005_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
480	background	train	35	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0418_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard050_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
481	background	train	23	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0419_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard051_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
482	background	train	32	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0420_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
483	background	train	27	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0421_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard053_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
484	background	train	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0422_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard055_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
485	background	train	30	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0423_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard056_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
486	background	train	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0424_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
487	background	train	30	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0425_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard058_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
488	background	train	28	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0426_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard006_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
489	background	train	23	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0427_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard060_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
490	background	train	29	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0428_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard061_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
491	background	train	25	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0429_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard062_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
492	background	train	27	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0430_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
493	background	train	31	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0431_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
494	background	train	31	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0432_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
495	background	train	38	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0433_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
496	background	train	40	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0434_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
497	background	train	30	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0435_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard007_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
498	background	train	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0436_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
499	background	train	31	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0437_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
500	background	train	35	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0438_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
501	background	train	38	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0439_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
502	background	train	29	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0440_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard008_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
503	background	validation	21	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0441_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard014_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
504	background	validation	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0442_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard019_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
505	background	validation	22	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0443_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard024_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
506	background	validation	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0444_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard029_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
507	background	validation	35	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0445_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard034_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
508	background	validation	31	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0446_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard039_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
509	background	validation	20	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0447_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard004_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
510	background	validation	42	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0448_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard044_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
511	background	validation	43	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0449_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard049_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
512	background	validation	45	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0450_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard054_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
513	background	validation	25	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0451_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard059_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
514	background	validation	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0452_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard064_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
515	background	validation	32	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0453_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard069_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
516	background	validation	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0454_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard074_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
517	background	validation	38	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttbar_inclusive/0455_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard009_10k_hh4b_candidates_v2.parquet	True	72	False	False	False	"[""ARROW:schema"", ""pandas""]"
