signal_efficiency	background_efficiency	background_rejection	threshold
0.007160352170171452	5.043293522835087e-05	19828.3125	0.9532229
0.007193450870495818	5.043293522835087e-05	19828.3125	0.9531477
0.007193450870495818	5.148362137894152e-05	19423.65306122449	0.95314056
0.007237582470928308	5.148362137894152e-05	19423.65306122449	0.953109
0.007237582470928308	5.253430752953216e-05	19035.18	0.9531077
0.007458240473090756	5.253430752953216e-05	19035.18	0.9527824
0.007458240473090756	5.3584993680122805e-05	18661.941176470587	0.95277494
0.0075244378737394915	5.3584993680122805e-05	18661.941176470587	0.9527217
0.0075244378737394915	5.463567983071345e-05	18303.05769230769	0.95267606
0.007634766874820715	5.463567983071345e-05	18303.05769230769	0.9525368
0.007634766874820715	5.568636598130409e-05	17957.716981132075	0.9525003
0.007667865575145083	5.568636598130409e-05	17957.716981132075	0.95246536
0.007689931375361328	5.568636598130409e-05	17957.716981132075	0.95245236
0.007767161676118185	5.568636598130409e-05	17957.716981132075	0.95230025
0.007767161676118185	5.673705213189474e-05	17625.166666666664	0.95228153
0.007844391976875042	5.673705213189474e-05	17625.166666666664	0.95220315
0.007844391976875042	5.778773828248538e-05	17304.70909090909	0.9521996
0.007855424876983165	5.778773828248538e-05	17304.70909090909	0.9521662
0.007855424876983165	5.883842443307602e-05	16995.696428571428	0.95211756
0.007866457777091286	5.883842443307602e-05	16995.696428571428	0.95209974
0.007866457777091286	5.988911058366666e-05	16697.526315789473	0.9520895
0.007899556477415654	5.988911058366666e-05	16697.526315789473	0.9520479
0.007899556477415654	6.199048288484795e-05	16131.508474576272	0.9520399
0.007932655177740021	6.199048288484795e-05	16131.508474576272	0.95200247
0.007932655177740021	6.30411690354386e-05	15862.65	0.95199883
0.008009885478496877	6.30411690354386e-05	15862.65	0.95192176
0.008009885478496877	6.619322748721053e-05	15107.285714285714	0.9518765
0.008098148679361858	6.619322748721053e-05	15107.285714285714	0.9517806
0.008098148679361858	6.724391363780116e-05	14871.234375	0.95177424
0.008274675081091816	6.724391363780116e-05	14871.234375	0.95143354
0.008274675081091816	6.829459978839181e-05	14642.446153846153	0.95141035
0.008340872481740551	6.829459978839181e-05	14642.446153846153	0.9512909
0.008340872481740551	6.934528593898245e-05	14420.59090909091	0.9512449
0.008351905381848672	6.934528593898245e-05	14420.59090909091	0.9512368
0.008351905381848672	7.03959720895731e-05	14205.358208955224	0.9512275
0.008396036982281162	7.03959720895731e-05	14205.358208955224	0.95114756
0.008396036982281162	7.144665824016374e-05	13996.45588235294	0.9511358
0.008418102782497407	7.144665824016374e-05	13996.45588235294	0.9511202
0.008418102782497407	7.249734439075438e-05	13793.608695652174	0.95111805
0.008451201482821774	7.249734439075438e-05	13793.608695652174	0.9510877
0.008451201482821774	7.354803054134503e-05	13596.557142857142	0.95108473
0.008495333083254264	7.354803054134503e-05	13596.557142857142	0.95101947
0.008495333083254264	7.459871669193566e-05	13405.05633802817	0.9510164
0.008616694984443611	7.459871669193566e-05	13405.05633802817	0.9508967
0.008616694984443611	7.564940284252631e-05	13218.875	0.9508885
0.008638760784659855	7.564940284252631e-05	13218.875	0.9508717
0.008638760784659855	7.77507751437076e-05	12861.608108108108	0.9508208
0.008914583287362917	7.77507751437076e-05	12861.608108108108	0.950598
0.008914583287362917	7.880146129429824e-05	12690.119999999999	0.9505972
0.008947681987687283	7.880146129429824e-05	12690.119999999999	0.9505373
0.008947681987687283	8.195351974607018e-05	12202.038461538461	0.95052195
0.008991813588119773	8.195351974607018e-05	12202.038461538461	0.9504727
0.008991813588119773	8.300420589666081e-05	12047.582278481013	0.95046496
0.009013879388336019	8.300420589666081e-05	12047.582278481013	0.9504484
0.009013879388336019	8.405489204725146e-05	11896.9875	0.95044076
0.009168339989849733	8.405489204725146e-05	11896.9875	0.95033
0.009168339989849733	8.51055781978421e-05	11750.111111111111	0.95032704
0.0092014386901741	8.51055781978421e-05	11750.111111111111	0.9502983
0.0092014386901741	8.615626434843274e-05	11606.817073170732	0.950277
0.009355899291687814	8.615626434843274e-05	11606.817073170732	0.95006245
0.009355899291687814	8.720695049902339e-05	11466.975903614457	0.9500596
0.009411063792228426	8.720695049902339e-05	11466.975903614457	0.94995284
0.009411063792228426	8.825763664961403e-05	11330.464285714286	0.949948
0.00943312959244467	8.825763664961403e-05	11330.464285714286	0.9499425
0.00943312959244467	8.930832280020468e-05	11197.164705882353	0.949942
0.009455195392660916	8.930832280020468e-05	11197.164705882353	0.94991887
0.009455195392660916	9.035900895079531e-05	11066.96511627907	0.9499125
0.009488294092985282	9.035900895079531e-05	11066.96511627907	0.9498726
0.009488294092985282	9.140969510138596e-05	10939.758620689656	0.9498694
0.009510359893201526	9.140969510138596e-05	10939.758620689656	0.9498499
0.009554491493634017	9.140969510138596e-05	10939.758620689656	0.94982755
0.009554491493634017	9.246038125197661e-05	10815.443181818182	0.9497999
0.00962068889428275	9.246038125197661e-05	10815.443181818182	0.94966185
0.00962068889428275	9.351106740256724e-05	10693.921348314607	0.949637
0.009786182395904588	9.351106740256724e-05	10693.921348314607	0.94946074
0.009786182395904588	9.456175355315789e-05	10575.1	0.9494593
0.009962708797634546	9.456175355315789e-05	10575.1	0.9491799
0.009962708797634546	9.561243970374853e-05	10458.89010989011	0.9491748
0.009984774597850792	9.561243970374853e-05	10458.89010989011	0.9491717
0.009984774597850792	9.666312585433918e-05	10345.20652173913	0.9491642
0.009995807497958914	9.666312585433918e-05	10345.20652173913	0.9491523
0.009995807497958914	9.771381200492983e-05	10233.967741935483	0.94915015
0.010062004898607648	9.771381200492983e-05	10233.967741935483	0.94905955
0.010062004898607648	9.981518430611111e-05	10018.515789473684	0.9490081
0.010172333899688872	9.981518430611111e-05	10018.515789473684	0.9489238
