job_index	replica	outer_fold	category_id	payload_key	receipt_sha256	runner_log_sha256	bundle_sha256	elapsed_seconds	structures	pooled_support_pass_results	pooled_feasible_results	receipt_bundle_sha_was_null	validation_payloads_opened	test_payloads_opened
1065	106	0	ge4tag	replica_0106__ge4tag	9831ae1cc31ec03b37ff5ea571fa3e585e854cb10d3ab4b4002b86c323738934	26a042a05643d1b079170eb7fdcc4b36d8203bd3f074a4a8e825537bdae5789e	769963dd68ac8e07fcbd7020ab59afe25063de5913f70326be8d2d78e1ecb50b	1908	27	27	3	True	0	0
1066	106	1	ge4tag	replica_0106__ge4tag	ec7b7e37e35ca95f619b1df3ecd605e5d90cd90c102b15d6d1b11da79cd33c7b	87c126d04899ba8b5b22c89a66f6eebd523af0035ffae11f77568ccf0ba3627a	51ca2cdd19502981cd086da170f36ad8519c17ca6f9fa5c986d6ff942e664d1b	1201	27	27	8	True	0	0
1067	106	2	ge4tag	replica_0106__ge4tag	bd4824de3417a181834a8dd23e77bebebe0a6e2891f4c9ff9cb3a6c5a6d12820	1bd843c06b85ad52bc6cffced7ccf102e26f440cf5bbb365527330f9b5e5efc4	0232dace4a795ef6dd61d1421fd3cf4a0beb3264d6a593a3fd25c3eeaa2f6698	1951	27	27	4	True	0	0
1068	106	3	ge4tag	replica_0106__ge4tag	6ab8cd0f39db6a12d8b9874e8895734f817f8fb0c224e5b19d1f80e9d705822c	e8289cb3b8c2c5f453282e3744a014aa777f686adb747a8616ebc142eb95ecc7	734948542c30ebda6052a7b7c96c313cdd4c4da89806bde25b164162dcac631a	1163	27	27	6	True	0	0
1069	106	4	ge4tag	replica_0106__ge4tag	5680b528fcb90b825abc3290fe6841f2920c3623789c0e12c049c55eba0deefd	f714ebc37f47adcd8ac99d75e5592a09b70ce294538471d81dccbff051efc6f6	65705766315fec34ce1f0ce00d6eb462c7970c5b0ee7599e61946e18bdd5f296	1220	27	27	2	True	0	0
1070	107	0	exact3tag	replica_0107__exact3tag	0f8bcfd0beecfd751569d8cc323c7b8344aecf64d0a317217b9a87f70f6e5926	d4b3293e7c770bad952f962212cc18257edb1008eb50a22092b117f4f1cde7af	f0e7ec0313f927bc97b53e07031aac6134da22206bf84adc86d699101aba73f9	3953	27	27	3	True	0	0
1071	107	1	exact3tag	replica_0107__exact3tag	fc060fe658d5d992e7596e5f0468e5e57366c7ec5b3a038a7005e720301e6020	e1a8b0a3f84769b82db858ec73ab8e5b256843425b00cb48cde6ac4a45d1649f	2ab247f37272d6f0bca40ad6ae5a28c4ea56fcdcc69e3517c00e9e4ab6a8a969	5438	27	27	6	True	0	0
1072	107	2	exact3tag	replica_0107__exact3tag	277b594af1dfdfdf9156e482fc3fe58408026e7c80fa702699dd04e708cc27b8	9ee2a692e01a86e56e2e233e1cea27e43050434219bf8c8bd12de51791d18a37	4dc0f0500d6a36559ccc1eddf9c489ec7897c901e766e653ff9306f610eaeb1f	6147	27	27	1	True	0	0
1073	107	3	exact3tag	replica_0107__exact3tag	eb8756f4f0c9eb167f62a62fe8482845514ffd90d089ec4263dc048c7757ee8e	7fd7dd09ed3e0d03e347e1d042e69c17e4e69e55a98306aadf56b1e6e08f2222	81b284f1c7ccc6473ed986242f4720e62d8cbe304b909685357dbf24e400fb44	4970	27	27	3	True	0	0
1074	107	4	exact3tag	replica_0107__exact3tag	f02287a41cabee9053e91380a573ae1ea3b4d4bc1fef85c9b61f80a3f4bd07b8	0afdd44831fddcc13f8cd2a597eddb890a6f989a3d23e5244d568a78ea8ea526	9fe8bf7c9397cdbba1577836b31a15e39ef7b55e71fe9c61b189dea85f190166	5451	27	27	7	True	0	0
1075	107	0	ge4tag	replica_0107__ge4tag	6a059bd037d8e1d8e149e8ace421c8700b42013091296096557bd8486baf6be4	e65e62370322a1d4cd308fcf9cc67c68f8831bcdb3fc723fb3d2e77ac131da68	f91f2e2bdaf7ed891a203f89b07183513dfd7655ecc0fc9d000d031d851ab410	1658	27	27	10	True	0	0
1076	107	1	ge4tag	replica_0107__ge4tag	00bf99e5e8d8c96b9733418727b876b4f48ee1de85169aec21ad1f7d0338e644	5f2b14d4423106cc5001d4fbc81ba3873b2e50f9a44518d6deb9118785455805	442393b2a6d197b00f934aa304372c47df9d7a49a5a42f7d6b7db5b0bfc94e8d	751	27	27	9	True	0	0
1077	107	2	ge4tag	replica_0107__ge4tag	628d68b1f7a6c7f29b752c8e62be3bde7b05d11426da62275ae1fd30e1bb4be3	8bee4ce51dfabd48fe212fcdf932587bb9fdfd7b617bc1c892c883f28561b87b	a71bc3439a4f46cf64f546f983976f6d8e342ace43ef88bb80f14af1ac9ba240	1657	27	27	8	True	0	0
1078	107	3	ge4tag	replica_0107__ge4tag	8826bd53ff000afc7248643a4123dce2f1e50c012acbde488c3cc204f80e6e65	1879956ec95216ba71fafa9f607112ba72a3836e449ef095b10b60f5d39e5f16	28020002c0a0159d7964f22776be24aafe30a55be1190aba7ebad08c0b5ad807	1549	27	27	7	True	0	0
1079	107	4	ge4tag	replica_0107__ge4tag	a496352baf5cadee34f230f381bda91503e3c1b3c7eb9709ad83532e26ce070c	6f92c11725912e9c0c721fa563b9d7215366657d14d2f0bf33046e84dbe6bdd6	3fabb847f90ef18480e8c4c4e32d1cb29d14eb4ad1aec0ecd1985ae2da91f72e	1552	27	27	5	True	0	0
1080	108	0	exact3tag	replica_0108__exact3tag	fd8280fc9beb42234e80b5ae0a53d8e1f05e74075d0a1704c561dc5f10ee65d9	a24d41ce2b831ee1237d9a71d6766708ed7bda37e0caf94f35b2a88e347e7b39	10e48ebfe188312c0582e1da1f7054397b7c4b2f17fca5ad2f85fd87d900acd0	4142	27	27	14	True	0	0
1081	108	1	exact3tag	replica_0108__exact3tag	27049b7fdac1b569f61f75da1e7784718883af5b248a3ae29b352a49c663ed8d	fd03ea22d5357e8cf916054225a4ff90a92665f0911e9db78fe75b014dd38bcc	dfd61ca11caa10cf9c224e40377d1dcaa45bf6463308fd50cb1431109933154f	4543	27	27	0	True	0	0
1082	108	2	exact3tag	replica_0108__exact3tag	b530fcf808b0d2646ee55542be6a996cad7656d01bec698e35a7b58bbe2e3f20	07ef3789fe8793abcbae6980977020eb37a47b5b7f188d03166f3880cd2e372a	956cc1fca9c8947e04a448a6498443a076ed5ed668cfe5f3c05ce110c80226cc	4029	27	27	8	True	0	0
1083	108	3	exact3tag	replica_0108__exact3tag	96e70e2de786ce78a6b7e6e731707b6bb71d58bb4817e0a4a6ca4667d7fc6e65	26584d076d3bae4cb1a786b4b407993a725c5059fd5b49a3905abcb2c0bc9d9d	61809b3e2c8498ec6d920446b13d687493ca3098cc5b4f7cb5a2e6fe3388191b	6406	27	27	8	True	0	0
1084	108	4	exact3tag	replica_0108__exact3tag	16b3b63a7486966b2ce31b7e606c79a6188b5c10e9c75c531a182a50a287efd3	676d404dcee18956181f5f1e53392c572beca5a0cdeeabe4dfa7efab73945ebb	109f10961ca36faec09d8574884128cd9c3b7ef26d8b5695d33a5beba07ee2ca	6251	27	27	8	True	0	0
1085	108	0	ge4tag	replica_0108__ge4tag	e127ed884fd28795dbaee2bc4350246ee2888bd3de6df0841105ed458b7e9673	c444547b754bb8ab5aa6e3988a857a49b865a076f60e17c86e13af25bc64762b	a14fcfcd574197ddafad4e4d9ac454d1d346dd48dbbcede428e7a2b568442aa5	1721	27	27	1	True	0	0
1086	108	1	ge4tag	replica_0108__ge4tag	931994a67e7a3639ca2acd6437b2de08d1481bbd42465ef25dcc80e98f8e6b85	9cfb074e598e72203774b269fe9a15737537b7afcae3d99dc9eadd519c774101	ac37223f972f54cb4a13ee7a4497615f197dfbf6b0e0fc8f12b969b9497f9eb4	1139	27	27	3	True	0	0
1087	108	2	ge4tag	replica_0108__ge4tag	57979c38bf1de6f129dd80c2ad9d2cc379e481d2f5bc13dcc6850b564d1dea29	b0be99d4175e7c6bcb418506454cfca22eb589c9d3062e0c162bb06dfc16a17c	a9fb6286a3309e17886e1e482cc819d55c9167d707f31b96fd9fe3bc8043bcde	1810	27	27	6	True	0	0
1088	108	3	ge4tag	replica_0108__ge4tag	f5f2a36a31dec1b0bb85fe1ac9df874acc8074e3661002698af1192f279739e2	0bbc69ff39571c3cc9fcea339a133e84d8c538efaf3a44aecd430113ec2362b6	d25cff9e4d2d9cd82e35cf92ecf8c03278383955c24d960bbba95c75a1c7e908	1553	27	27	7	True	0	0
1089	108	4	ge4tag	replica_0108__ge4tag	d46dcd63b1eab21ebce4d7bb3eb70f896c1512fd36b8857e4eee252fbd278f6b	ed79d894f23d1102efe1774d92deafc03c726036120c1557cfed4e7357b93932	8709a79ef994e6f0b8a2b60fa7145a413affb8beea2a52da3f8b61a6d3175b0f	1917	27	27	7	True	0	0
1090	109	0	exact3tag	replica_0109__exact3tag	3f902ace360e287ca10023ebf5f2ba3b589a9b889639d570235f7b6283f271ef	2e90a9045753b1ee73267da0bc79e7aa7ef7e26ff5288bf1b8ce9760548f133e	8b4f9417084eb7f7854b4d3abd951143800a419ce5a3fe7f2b1e56a5ffd2c04f	5882	27	27	0	True	0	0
1091	109	1	exact3tag	replica_0109__exact3tag	0b7b2ab5ab896217a1f64ab609319b87edec482325bbc3e2dc8988cd815d4e08	166951a98b9cb0a01db6802038c7429487f258ea006e12a908bd1696efb3e18c	1d751ceaf077e3bddb2097a2acf9754cd3a7e57095e5c9d6c3177d5f86ed8392	6341	27	27	8	True	0	0
1092	109	2	exact3tag	replica_0109__exact3tag	74b93184d1421df620fb74aafade2beedb3da7947b9c88bd7fc880ffc9e171d3	09aa9c15c54a3e1d295a09f8e8d54204539f679c5261c1cd7476128bfc4cf03e	40e5819fd5f0f7ff0aea29f443168e82104ae25cd9db56f86c967c4cbc707efa	6150	27	27	3	True	0	0
1093	109	3	exact3tag	replica_0109__exact3tag	854a2274632d034fbf0f231d413303e13909d92b050dced3c98951acb301434f	eb760f44057efef47ea6a5c53d8c28f89e6dde10ee0e569a154565ea8b7d440c	c57075a46cf265980ecc9e9f19acd6ed1f9f871995f6a55bc804af2673a6455c	6349	27	27	0	True	0	0
1094	109	4	exact3tag	replica_0109__exact3tag	d461bf7e758dd0072f12b09b94fab15c2a56d44ca1c1229f14727c89adbe072b	db5f8da888f0c48d3bd9cc61d727d687f93b48947ce81b3efdb97c5fd563b3bb	6bf42cd2359bb858a9b904ce901529ff1ba7bfd3d6d5243f1819674c5a6e96b8	6336	27	27	0	True	0	0
1095	109	0	ge4tag	replica_0109__ge4tag	32130ff37951e4473330c1e117eb8084cd95de5aebb82469a25293f088ce8353	f1d654236a09d7cab52e45b9b2bbd28cdf26357981a5220360f57b1a718b885c	0b55108f6be035c1a13cbdf17e0ccb01eeae17a058cb33ff5db8317d63a582f0	1775	27	27	1	True	0	0
1096	109	1	ge4tag	replica_0109__ge4tag	367ef68601d0dae24b955da37e2907fb49cac6e34bf5d564812683dbbefe0d7c	67b62c4053eb29e7f1b4149473925adb7ca59cee5229b502ef24affa745146e3	776d94a6b470d148996bf927a9a31265aafbca6447d98479fb89bf3ebe65e5e2	1433	27	27	2	True	0	0
1097	109	2	ge4tag	replica_0109__ge4tag	9c934310a5548aed37b5e473f798e537aa6ea02404ce16f0b6fc3896a107ad25	6c03e71d517d31497edfcf850649ba1e00c7f4816916e426e2822280aa7b4637	2615e6859ea504b6b821ae9c6e2cae7040158dcd456e39404b84309c49854808	1695	27	27	0	True	0	0
1098	109	3	ge4tag	replica_0109__ge4tag	6b0a780fb0861e26ebcf793cf398b85c9132d4e13054dbc825990929aba03dc2	9a2d5d33871a844241808ea90dbda97734d60a44e3c304fac6bd8107cb413926	bdca6f19b5391d8aa8ea4acd3a6b1b2f59482ce12da32d420b26564e65d42ec8	1656	27	27	0	True	0	0
1099	109	4	ge4tag	replica_0109__ge4tag	09a23fe6c9249e639190432ee49375da4e3daedbf825b442464a172716d1ccd2	62b70ae48c6ac614b6e90daf23acbaea7716802f52df114f397d330351260a49	acd04d01050d0cdbb744d600af4f2288da0dd617b849b38ff8b1b0c1ec47c7b6	1760	27	27	0	True	0	0
1100	110	0	exact3tag	replica_0110__exact3tag	7f382749c0c34d7c9109139391205d0b9674c5b6b583486d619ed3bb156c8319	9b038773a3295b3797bfe2acc9d3bc3551cb0ff0b1ed9ec89fcaf5e22afc967b	0b66e40134e88e2043fe7ad9a99d5321ef52ec46bca0a6c140befb4592f479fa	5376	27	27	10	True	0	0
1101	110	1	exact3tag	replica_0110__exact3tag	b976fc6e502604789ce4ab461b6875381843cfd7a3277d7ba68b6ff28c7bbaa6	731636f507e494fc7759eacacd248717deea6fe10bbb84d5eb2388b02de354f6	976d1bad427c8e08e16f25dde7b1d395b5b0bcb187fa08f53d73cafe2503640c	5242	27	27	4	True	0	0
1102	110	2	exact3tag	replica_0110__exact3tag	71a74c766c0041cbda0ca33578d1b4d9d35b998442d676fb1a632ee4fc6f439b	731e91ddc90e22a93e5ff062b39a4db6867b83aaedf5c9b9f7a94d90d8282da4	348a7b7a0901256cb44eb94f7889430b2a51f8bf43ed3de735be67444670d338	3869	27	27	7	True	0	0
1103	110	3	exact3tag	replica_0110__exact3tag	15bb5b146151587b18aea8bc0d4ab60fc7ca6d3571ee6684ff58337b5c14fad3	2a087c2dfcec2a04709acface57b049ff76e3ecec290e8e7a0ff1be3298e545c	e4d26257b0dce86c7821251ee62d26473500c03c3f1c28b7661279a90689d997	3043	27	27	18	True	0	0
1104	110	4	exact3tag	replica_0110__exact3tag	925fe4b90c2cebd9b501d4831c1694889b6a2d3be3ae52c4e8ad18386259df12	0ef2459299f79f1e99875930d16a3a98d4dfd30219ff26bf5dc54c2b684af893	0c0cfc85c22ce341be240ccd2802905ac6ac37c623fc0b6815fe029b24fed7b3	5462	27	27	5	True	0	0
1105	110	0	ge4tag	replica_0110__ge4tag	f04e3a051c82068c101730d93f6ecc0187b36c3b163741b2be134fee9bcc065d	d002907beac40ea7215059d2adaf321b27c2f3185b4bbfa539f1ca9198594743	86cae41bd4e5958d981bfeb4731492ddf14f6b3c4935c5834f7fede47c742517	1417	27	27	7	True	0	0
1106	110	1	ge4tag	replica_0110__ge4tag	ec6e6b772c1a18390fd4af117b04925b24584a131d16513bce9b201544ab51c1	c0c22c81fc5151d52b14da78a2a7909b61555018ccea17006fba3e2e6be66acc	3e62ef319e98c031b368829e404628a86051369a5a47c787d6f83d975a9b59f4	1506	27	27	5	True	0	0
1107	110	2	ge4tag	replica_0110__ge4tag	64aa6f53f39f78f7d2ecde5129f24eebb20febf1d9572dbc4880fda5d97a6d1d	7fb22073a618fa6f6358ab4df4aa568f248abb806de96b3d5d7a8056874e668d	ca89074c8e93a824ff52c359031c70d1f1c782c9fb5b29e4c20bcfa2f8e39a80	1011	27	27	9	True	0	0
1108	110	3	ge4tag	replica_0110__ge4tag	dc4780fb5aa70ea1ca0ef09f051f99090b6912e0083242a4c78e075a235d0a15	fed75dbff266084e35663d1123825070db846f1caa22727bc77201b7bdbe7184	3431919d02d00e1d79daefa0e05bd883eeca3dd57981bc628331a6f7921314c0	1422	27	27	10	True	0	0
1109	110	4	ge4tag	replica_0110__ge4tag	f5f1a19682992893e921d5910bdb832f765acc3f9d01d595a46b4161fc7607ae	b025b5046f00582c89cdbaf44ccb0a4e9024dbaaf066df950806ac3b00ccec2b	5354a6e09bf22a00bff533a903ce22c7ff963910e6b1e4d76bd13c9b3a2c95ee	962	27	27	4	True	0	0
1110	111	0	exact3tag	replica_0111__exact3tag	a03738f2adc9ccf50e065dba9652fb4a482b8dcab748810efa527029e1882ade	1843e43ef598ddf5b20da1a40b3deca80045df94549163f9ee71ce5a00f8a1a7	69422a503157976e9b80840946f1353b022ce6767fbe279789119cfd192c6a1b	5048	27	27	1	True	0	0
1111	111	1	exact3tag	replica_0111__exact3tag	c20cf7782c20ac2f69d2d76d67ef8e87f5b9c4c58ff00247e6738d1da6ee3625	1c8b7196513d174cf1ccb36ee861fb73d56a844b7423fff43024bfd068afa4f1	5e1e5c23dbd70c7c5f59579faf80deb88a39c4d877e4efee5a03e2a21ddc465c	4210	27	27	0	True	0	0
1112	111	2	exact3tag	replica_0111__exact3tag	79147680f1fb4de1951ba6ca6fdd68bf29f792a3d331bac3d75ee1839b01ad63	4a78db17d4eaa3aa411e7467c19a407cd62bb01b10f210b2ec14c35973cfc9c6	00f70d1419379e1ba0536af199aced25934cbb334c4626bb79d1492359951d55	5614	27	27	0	True	0	0
1113	111	3	exact3tag	replica_0111__exact3tag	650aaee0ace9ccbc6b769cf13bf1e1d70a579790704d65ce8c8b85463c267d7c	ce658cce1a4c15b0216c63705157dd7cd7d11700067db892c7ec2d8029ab9ff4	8dbc4203b29a63252e10afcb1b3b6ee4fea6ecf3a5f03fb6918774a5a93b6ae3	5401	27	27	0	True	0	0
1114	111	4	exact3tag	replica_0111__exact3tag	5b5692c29f6e7e5093bf08d5e94216ea6bbd2c7de8fd8990fc5548b7c979c911	e7db531398d9fc91c07eff9e40e642ee88e148035a4061ef0d73df6c28f14002	c1bf985046354d6170702ed37eaa25b0fdb052381eb58447baa1644bd067724c	6418	27	27	0	True	0	0
1115	111	0	ge4tag	replica_0111__ge4tag	098a74cd0d4d2d27d25e3d3b4d10497f9fe67380adacc18c5ce99c21ee20e231	aa3053db1ff9a3de66a3e1ef55a5c45e5b47534095ae069e270ef12ce3b87f27	b7fe344ef61caea9917f67e60d4193202dbe15797e4ae15be5359e6f25a0d49a	1443	27	27	2	True	0	0
1116	111	1	ge4tag	replica_0111__ge4tag	fbcbdaf12d7a4a2a3108d1c5548881206706afc9e3c799f00f07d3face6bcfdd	d7c163d09b968df4e8199a178c14d214dac22e956ce5c6d39fd1f82dda17760d	0adaade64312a16a7325beb3e3629705227a67c87fe93f92dbae7032b2f38e89	1760	27	27	0	True	0	0
1117	111	2	ge4tag	replica_0111__ge4tag	bde2950624d3dc03c8c140bf524560a28fc36beffa5fb26e936dcf3381d6b330	07f39e92d0bdacfba7c50466d970f3cd174b44da8f9a85821ca9101cd8bd9dd8	5af06f0b2dc8c7550c566e8f90dcf1f84711faf1a3c9b225e4b0e1c04f76d74c	1464	27	27	1	True	0	0
1118	111	3	ge4tag	replica_0111__ge4tag	fa37a7143068ccb7694659e52592e3d0f8087b0b5bd83f2d30daad976a50fc92	b549e675c127e871ef3b968f205b7c553d40ce027fe930ddf2b72d2af04a1b54	644d920fc8bd2290dd991ef735a7e3da5a84d0c327d7a112f0e0b33ed532b718	986	27	27	0	True	0	0
1119	111	4	ge4tag	replica_0111__ge4tag	3812e4aeaf53cbde731c575299407971a44cc5f2347c06d7003aeb7d96150979	d5121f0d4b764c4492bed1082714594497404112bfa6d839647947a043314021	ad84e09c39e30cae7917082ad4605f06aea196adcdbbb964e47c0661778f9784	1738	27	27	1	True	0	0
1120	112	0	exact3tag	replica_0112__exact3tag	a4de33dac4b820a8f5f03e97f27654194dfe88d4e5d3414a7e8bbf30df696c80	ee078a4a7de352f7b15464980ed33348e49234e74d63f352898243641bb7ada8	042adf7b912a16d4bddf8b9e8124227ab588b10ad7dd4d666b2a25961d4c69ac	5143	27	27	0	True	0	0
1121	112	1	exact3tag	replica_0112__exact3tag	f54ba62357851fc00ef8780907d7da9e3a39848e55c2c2dc5492a3a842371dcf	a66cfb033836ce10e393c192a9de9b973bbde8781519214dfe17fb4a7682df0b	fff222f2461b1bdf513d0eac7ba604395787df4b12303a216780ce972c8413a3	3910	27	27	0	True	0	0
1122	112	2	exact3tag	replica_0112__exact3tag	ce50182d7c269cd11d283f943a9c3182da390d4285d255c3d6817a96789e0b64	f3a3a68e1382acf3259bd5ced665ba4b42b78ebc7e707da10d9c9d53afcaa3bc	1bbe4f1d9f558161e5f9784f6e3d9cec5917a2c57cd3761f521410c3a20d270e	5133	27	27	0	True	0	0
1123	112	3	exact3tag	replica_0112__exact3tag	3ce65a6c72383c855e628b7c3d58cd610b513ad86d8a3dfcaf04510faa2d1a7c	779c9d7b782065b0131e4ba9d0baffb3b443ed0f8f6fdfa8edc914548fd9c845	fd2630a56ee7225f609a2cd78be21627a6a04e94019ece65735a3993baa0f092	6564	27	27	0	True	0	0
1124	112	4	exact3tag	replica_0112__exact3tag	f917910d93e4299dde1ca2262bae8c05ec2030522d84dd254c37fa9d28299e8d	ed8a5e3a354b1b953bbb2209dca3a4d462e4ecb5289022e82deb38985d7304f3	25296484436be0de5e3c87ccb8e3c1d7c0f82c8e5923badc9503cdaa5c593b69	3840	27	27	0	True	0	0
1125	112	0	ge4tag	replica_0112__ge4tag	1e64702a585c509310d1edea0483c8011217574aa87861d8105499605b0e2d80	6277e3ff3f58bbe03dda6554f1df685beb9e26d22835ca5e25a6a410d569999b	c9a6dc2b9530cef9941636c4847338311f881dd235579e9e86c2c77c37c3715c	1568	27	27	3	True	0	0
1126	112	1	ge4tag	replica_0112__ge4tag	150e31eea2d6490d5ce4cfa32e5c1afb49d6e4ca83b749bb2e4cd0c2c2a607f5	580849925adc7e69ab649de3a3d69c41c3530906a9e00cc5fc72eb03440c7400	51f2a287d350eb6c96834b4fcfe20108a05cb8ac6480fc5308f9c01484a07e1b	1079	27	27	5	True	0	0
1127	112	2	ge4tag	replica_0112__ge4tag	0bb03ad4a1d45fb8c3a08d50dde9a310cc1c10cebb00280464f252ab5a0197b8	7de598b872f3baf4f500a2b0570a1ba5660c3e434f9c12f1d5e622f768081814	3b84a0b3512ecc3ae3130ea198a407534292954b87cfbc991b97e5b38352f032	1728	27	27	2	True	0	0
1128	112	3	ge4tag	replica_0112__ge4tag	ba912085221f25f9270bfa2cccb2cc9396e2d854bc12629184943590f3b8601a	591168bcbca146f0e4e4b44d63a454523cbe6ef1eadb78ddd6ecccb23211ffd8	b29ba1a5f7f973a823702d2dcb0b53f0bd9cc9b6d4f2b6956627197728df525b	1875	27	27	3	True	0	0
1129	112	4	ge4tag	replica_0112__ge4tag	faf8a322a15f4ccb1c8ff356716c428b2f36359a0c55e8b2862186ebb8e6d9c8	53fd23c42653508c7c7d885cf02b746f62f53b9b66f5ca409051bd89cfbd092c	d703eb9e1827bd9455f0b1e9df5d8064836dd914617ce5731cdce700f463a074	909	27	27	3	True	0	0
1130	113	0	exact3tag	replica_0113__exact3tag	761390fdc0e0db8484a95ba2d102eb80d6b5fd732f18031b2a7eebb9b3f94857	3aac27088f642a0678ebcec5e3f87d32b62a67747ee9cb2bcfa3d97f23e6ab0f	73e0cf03fb1af4a0e9efdecb601ba1b115a267612f5eda1196f3784edc87cb3f	3305	27	27	3	True	0	0
1131	113	1	exact3tag	replica_0113__exact3tag	cbf16841f35f3fd8ba9e29b791d8cbd543beda1f29eb085dcf29d4c671211c84	7af9d4ce67c75583ad10651dc2516a4cb58848da69eeddb939ab8cd3053e417b	6eaf3fdc6aa6c0c1f1b8a26160918770a273af840bafd2540cf5309790edf8b2	4597	27	27	3	True	0	0
1132	113	2	exact3tag	replica_0113__exact3tag	d16dcd319b1949dea5afb21286f7a304f40629f5cc83ec1b091067317a1ad441	e45fc42485f373eee6d46012ea5f7347e4782dc2e233122dce3001917a0e4122	7075a2475fc96dce0a1b4dd682b87eb00ea6b38bd18fef38f13ed7ac1a702bcb	3034	27	27	0	True	0	0
1133	113	3	exact3tag	replica_0113__exact3tag	5bb13155178dd7495cf3ebae53c7dfd38f4131d87a59e78eb22a8a4d30ff8d1b	f3af0f73a05c737c37e054c58abfde655df671aec2f0ff02e500868f6e3b025f	710c76e8ddf3a7e93bb6a223155ada14670dcbaa744af0a92ca0ae8c9252af20	3669	27	27	0	True	0	0
1134	113	4	exact3tag	replica_0113__exact3tag	ccca521450964a0db71d965727c9421bb8ee5d4c85f9f6af7a0af6b5cf5c9e7d	4aa6b6809e56bf8b28351eb4b854b873951cb37aa8fbf16cc4145409311426d5	0f30531bbb0d5d880377fb7c0c8781966638d7a9dac3a3f2436ad1fe53488e29	6387	27	27	5	True	0	0
1135	113	0	ge4tag	replica_0113__ge4tag	cbe8e0a4612845ecae4208fac8ba293c411a4032f1b6f5ab21883cae03b75bfc	d83c722afed04a6f464e4163728456712149923ba59b865a7647c4eb9062a4aa	ebb0d220e0e68c513627e6332ebfec163d95f3fe1e474b1eeda1090c76c0a83e	1675	27	27	2	True	0	0
1136	113	1	ge4tag	replica_0113__ge4tag	afc5287c84751149f7c46a376a93bb7e03d6ccb09e20d6fd13639b30cb06b913	293d03a6f4447341fce01d160cd0b5731fd94b75a547ce2fbbad4bb27ed9bb48	37e08955a08db0d57455517ad0445fb68c4669464835d37750d5f095e510716e	1385	27	27	0	True	0	0
1137	113	2	ge4tag	replica_0113__ge4tag	70cfea8ffb0abb7f2d43745b585a360f04e905363404fb3173b6006d05860e4e	c9de854155503006db4ac40e4e4acef0c3a4bc2f2530d7ac1d0ca7509f606b50	56c875b617f60104c9f1e9ab24d8827fea57f487115e15a5a9f0d379a3257137	1735	27	27	1	True	0	0
1138	113	3	ge4tag	replica_0113__ge4tag	67ef6454069b70bea0330d5d8950455f6c8d2f1dc2a4e5c7d56e86128c2af2c4	4f230939ac25f485c14938299861d6a06ae1be1c8f9db83251be60164e08c41f	07ed4fc09c22e8227c7d7dc72f9a5994e362e79774a2bc38d2405ddc71252d2d	890	27	27	0	True	0	0
1139	113	4	ge4tag	replica_0113__ge4tag	54d3c3a2dd72e457ffb3d88e44864a4bcd5126ff817699f0d2a27e8498a1a2e8	82c0dd1512f0287ed5a9b806b1be438cb555928e6606da3786a295310f2ac0aa	7c6367884c8bfe12cadccffe2e1e6299a6e873e7b12501e36e2eccadfbad2531	1778	27	27	1	True	0	0
1140	114	0	exact3tag	replica_0114__exact3tag	7088f32cc55e6af6cf9af5e23448897703ec2f1452ea6e1a16b5d58989f4a598	03595332a439f95759409ffd3d18832871631a7129a8d7da723a427235183bdb	16abd51de94d48174cd25f924149629e9ee02bb5e2ed44f1e83e23b56ad8e7d2	3835	27	27	0	True	0	0
1141	114	1	exact3tag	replica_0114__exact3tag	033c13eb213430628664b7c16c757be260ee26a08fec5ed45bc74e01c71717ef	2b052b6ea8b1c5b7fa4b412fdad984f82da3a881e6bc0755351664f87e68eded	04abf611d5d7f1beed4ce45a004c243cd2a3bc180648dcc01b0fe16663cde278	5279	27	27	0	True	0	0
1142	114	2	exact3tag	replica_0114__exact3tag	b8504b4b708aa0dd13a4405c096b0608cd04eac928e886bf0af3753d850c317e	488cd213cc1efaa6ae8d3672bb646c62291a76a80c3b07e2763e2ac0240793fb	a616d456a16bbc0b89076613d03ddca24dc43b48bba5f9a43b070b4d82bf6290	5564	27	27	0	True	0	0
1143	114	3	exact3tag	replica_0114__exact3tag	b0294a1523d1ac9c1136862f6dc2315e9b9376123eec677bcac3b08ed63c10da	dd746d5a0fb780d8dc18e1349d8b58d56cd52b20aac59a3be21ff2d4166bb731	9f1100a89d95ff8726bbb18e9b8a3f6efe1d06385efd5e3ffe77c0ced0bd78af	5922	27	27	0	True	0	0
1144	114	4	exact3tag	replica_0114__exact3tag	d3c7579368b143707d7e9ffeafa90b2486a6355dfd91615ad56dc15f05d9518b	f1fd2d7c4ed1349b3194a4847e7530a8ca5a2960755557140488f45caa3cfa82	5482769f9d78efd3d9e2963d4f07d235ed2c45b9df3ecf5f97237b4238236917	3268	27	27	0	True	0	0
1145	114	0	ge4tag	replica_0114__ge4tag	e013660219cad26c026907c2d5264deb1c6299b96393e3a5d03b7c6b259b2f89	4d28b55f77e55ce8d358e5aea867d12f1e7d61c474cd4de0c1f4854b7d25ad45	b129beca5077e0e5f8e1f4dfd17ab23f394cbd838d697998f955ee350dd65dff	1629	27	27	1	True	0	0
