row,event_id,split,ww_mode,n_jets,target_pos_0,target_pos_1
5321,11952,0,0,5,0,3
5322,11953,0,1,5,0,2
5323,11954,0,0,5,1,4
5324,11959,0,3,6,2,1
5325,11961,1,1,6,2,4
5326,11962,0,1,4,2,3
5327,11964,0,0,9,3,5
5328,11967,0,1,8,1,3
5329,11972,0,2,5,2,4
5330,11974,0,1,4,0,3
5331,11981,1,0,9,0,1
5332,11984,0,0,4,2,3
5333,11986,1,1,7,4,6
5334,11987,0,0,6,3,5
5335,11988,0,0,4,0,3
5336,11989,0,1,6,1,0
5337,11991,1,1,5,0,3
5338,11992,0,4,8,0,7
5339,11993,0,1,7,2,4
5340,11996,1,0,4,0,1
5341,12002,0,0,4,1,3
5342,12003,0,0,8,0,5
5343,12006,1,3,7,1,6
5344,12007,0,1,7,2,3
5345,12008,0,1,6,0,3
5346,12013,0,1,5,0,4
5347,12016,1,1,4,0,3
5348,12017,0,1,3,0,2
5349,12021,1,1,8,0,1
5350,12022,0,0,5,1,4
5351,12031,1,1,5,1,3
5352,12032,0,0,7,2,1
5353,12034,0,0,6,0,3
5354,12036,1,0,4,0,2
5355,12037,0,1,6,1,2
5356,12042,0,1,7,1,2
5357,12043,0,1,7,0,1
5358,12044,0,1,9,3,4
5359,12046,1,5,7,1,5
5360,12047,0,1,6,4,3
5361,12051,1,2,9,1,6
5362,12052,0,0,8,5,7
5363,12062,0,0,6,0,5
5364,12064,0,0,5,0,2
5365,12066,1,4,6,0,3
5366,12069,0,0,6,1,4
5367,12071,1,0,6,0,3
5368,12072,0,0,4,1,2
5369,12078,0,2,4,0,3
5370,12079,0,4,10,3,8
5371,12082,0,1,6,2,3
5372,12083,0,0,7,1,2
5373,12084,0,2,6,1,4
5374,12086,1,3,5,4,3
5375,12087,0,0,5,0,2
5376,12093,0,5,5,1,3
5377,12094,0,1,6,0,5
5378,12096,1,1,7,2,4
5379,12097,0,0,5,0,3
5380,12101,1,1,8,1,3
5381,12102,0,1,6,3,2
5382,12103,0,0,4,0,3
5383,12106,1,1,4,0,2
5384,12107,0,0,8,2,4
5385,12109,0,1,7,0,3
5386,12113,0,1,7,0,4
5387,12114,0,0,8,1,2
5388,12116,1,0,11,3,6
5389,12121,1,0,6,2,3
5390,12122,0,0,3,0,2
5391,12123,0,0,5,0,3
5392,12133,0,1,7,0,2
5393,12134,0,1,3,0,1
5394,12136,1,1,6,0,2
5395,12138,0,2,2,0,1
5396,12141,1,1,9,0,6
5397,12144,0,0,7,0,2
5398,12146,1,0,6,0,3
5399,12147,0,1,4,0,3
5400,12148,0,1,3,0,1
5401,12149,0,1,5,1,2
5402,12152,0,0,6,0,3
5403,12154,0,1,6,0,3
5404,12159,0,4,4,0,2
5405,12161,1,0,5,1,2
5406,12162,0,4,8,0,5
5407,12163,0,1,5,2,3
5408,12164,0,1,6,1,2
5409,12166,1,1,7,4,3
5410,12171,1,3,6,1,2
5411,12172,0,0,5,0,2
5412,12173,0,1,6,0,1
5413,12174,0,0,8,3,4
5414,12176,1,0,10,2,3
5415,12178,0,2,3,0,1
5416,12179,0,1,6,0,1
5417,12181,1,3,4,0,2
5418,12182,0,0,4,0,2
5419,12187,0,1,10,0,5
5420,12188,0,3,5,1,4
5421,12191,1,4,5,2,3
5422,12192,0,1,5,0,2
5423,12197,0,1,9,1,4
5424,12201,1,1,6,0,3
5425,12202,0,0,4,0,2
5426,12204,0,0,7,2,3
5427,12207,0,3,3,0,1
5428,12209,0,1,6,2,3
5429,12213,0,0,4,0,2
5430,12214,0,0,8,0,5
5431,12216,1,1,7,1,4
5432,12217,0,0,5,0,4
5433,12218,0,1,8,2,6
5434,12219,0,0,5,2,3
5435,12224,0,1,9,2,3
5436,12232,0,0,5,0,3
5437,12233,0,0,6,2,3
5438,12234,0,0,5,3,2
5439,12247,0,0,7,1,2
5440,12251,1,2,7,0,3
5441,12253,0,1,10,0,2
5442,12254,0,1,6,1,0
5443,12256,1,1,5,0,1
5444,12258,0,1,6,0,1
5445,12259,0,1,10,1,4
5446,12261,1,1,4,1,2
5447,12262,0,3,5,0,1
5448,12266,1,1,6,0,1
5449,12268,0,0,8,0,1
5450,12271,1,1,7,0,6
5451,12272,0,0,6,0,2
5452,12277,0,1,7,0,3
5453,12278,0,1,7,1,3
5454,12279,0,1,6,0,3
5455,12281,1,0,7,2,3
5456,12282,0,1,6,0,5
5457,12283,0,0,5,1,3
5458,12286,1,1,7,0,5
5459,12292,0,1,4,0,2
5460,12296,1,4,4,0,2
5461,12299,0,0,5,1,2
5462,12301,1,2,4,0,1
5463,12302,0,3,5,0,3
5464,12304,0,1,5,3,1
5465,12306,1,1,6,3,4
5466,12307,0,1,5,0,2
5467,12308,0,1,4,1,3
5468,12309,0,1,8,1,7
5469,12313,0,2,6,0,2
5470,12316,1,1,5,2,3
5471,12318,0,1,4,0,2
5472,12324,0,0,7,2,4
5473,12326,1,1,5,0,2
5474,12328,0,1,6,0,1
5475,12332,0,0,2,0,1
5476,12334,0,1,6,0,4
5477,12336,1,2,5,0,1
5478,12337,0,0,4,2,1
5479,12338,0,4,5,0,1
5480,12341,1,1,8,2,0
5481,12342,0,1,6,1,3
5482,12343,0,4,2,0,1
5483,12344,0,0,10,2,4
5484,12346,1,0,6,4,3
5485,12349,0,1,5,0,3
5486,12351,1,3,7,0,4
5487,12353,0,1,8,0,7
5488,12354,0,1,6,1,3
5489,12357,0,0,7,2,3
5490,12358,0,0,7,1,3
5491,12359,0,1,4,1,2
5492,12363,0,0,7,0,1
5493,12364,0,1,5,1,4
5494,12366,1,1,8,1,5
5495,12367,0,0,8,4,6
5496,12372,0,1,4,1,0
5497,12373,0,0,5,1,3
5498,12376,1,1,7,0,2
5499,12378,0,1,7,1,3
5500,12379,0,1,9,2,7
5501,12383,0,1,6,0,2
5502,12384,0,1,5,1,3
5503,12386,1,0,7,2,4
5504,12388,0,1,5,0,3
5505,12391,1,1,7,2,1
5506,12392,0,1,5,1,2
5507,12393,0,3,5,1,3
5508,12394,0,1,3,0,2
5509,12396,1,0,8,0,3
5510,12397,0,1,8,2,0
5511,12398,0,1,5,0,4
5512,12399,0,0,5,1,4
5513,12401,1,1,5,0,2
5514,12403,0,0,7,1,4
5515,12406,1,1,7,0,4
5516,12409,0,0,5,1,3
5517,12411,1,3,10,3,7
5518,12413,0,2,8,1,5
5519,12414,0,0,6,0,1
5520,12416,1,2,9,0,7
5521,12422,0,4,6,0,2
5522,12424,0,4,9,2,4
5523,12433,0,0,6,1,3
5524,12434,0,1,6,4,5
5525,12436,1,0,5,2,3
5526,12437,0,4,7,3,5
5527,12438,0,1,4,0,3
5528,12439,0,1,4,0,1
5529,12441,1,1,8,0,1
5530,12442,0,2,7,4,3
5531,12443,0,1,6,0,3
5532,12444,0,0,4,1,3
5533,12446,1,1,7,0,1
5534,12447,0,3,3,2,0
5535,12451,1,1,6,1,5
5536,12452,0,2,6,1,4
5537,12453,0,1,4,0,1
5538,12454,0,1,3,0,1
5539,12458,0,0,5,2,3
5540,12464,0,1,5,3,4
5541,12466,1,1,6,0,2
5542,12467,0,1,10,2,3
5543,12468,0,0,4,0,3
5544,12469,0,1,10,1,4
5545,12471,1,0,6,1,4
5546,12472,0,0,3,2,0
5547,12473,0,2,9,2,3
5548,12479,0,0,4,3,2
5549,12482,0,1,6,0,5
5550,12483,0,0,5,1,3
5551,12487,0,2,4,0,1
5552,12488,0,0,4,0,2
5553,12489,0,1,5,0,3
5554,12492,0,0,5,2,3
5555,12493,0,0,5,1,3
5556,12502,0,4,7,1,5
5557,12504,0,0,6,1,4
5558,12506,1,3,3,1,2
5559,12508,0,0,6,0,3
5560,12513,0,0,3,0,2
5561,12519,0,1,5,1,2
5562,12521,1,0,7,2,1
5563,12522,0,1,2,0,1
5564,12523,0,1,7,0,3
5565,12526,1,4,7,0,3
5566,12527,0,0,6,4,3
5567,12531,1,4,4,0,1
5568,12532,0,0,3,0,1
5569,12533,0,2,7,1,2
5570,12534,0,5,6,2,3
5571,12536,1,2,9,1,3
5572,12537,0,1,4,3,2
5573,12539,0,1,6,2,4
5574,12541,1,0,4,2,1
5575,12542,0,1,5,0,2
5576,12543,0,1,4,1,3
5577,12544,0,1,7,1,2
5578,12548,0,1,7,3,6
5579,12549,0,1,4,1,3
5580,12552,0,0,8,1,5
5581,12553,0,1,6,4,2
5582,12554,0,1,6,0,5
5583,12558,0,0,5,0,3
5584,12559,0,1,7,0,2
5585,12561,1,0,7,1,3
5586,12562,0,1,5,1,2
5587,12563,0,1,6,1,4
5588,12564,0,1,7,2,1
5589,12566,1,0,4,0,1
5590,12571,1,1,5,0,1
5591,12572,0,1,6,1,4
5592,12574,0,4,6,0,3
5593,12576,1,1,7,1,2
5594,12578,0,3,4,0,1
5595,12579,0,2,4,1,2
5596,12582,0,1,6,2,5
5597,12586,1,0,7,0,4
5598,12587,0,1,7,1,6
5599,12588,0,0,5,1,0
5600,12597,0,1,7,1,4
5601,12598,0,0,5,1,2
5602,12599,0,1,8,2,4
5603,12607,0,0,7,1,5
5604,12609,0,0,8,0,3
5605,12612,0,2,8,4,5
5606,12613,0,0,6,3,5
5607,12616,1,0,7,1,4
5608,12617,0,1,7,0,4
5609,12618,0,0,10,3,2
5610,12619,0,3,7,1,5
5611,12622,0,1,7,1,3
5612,12623,0,0,6,0,2
5613,12624,0,0,6,1,2
5614,12627,0,0,3,0,2
5615,12629,0,0,5,1,3
5616,12631,1,4,5,2,4
5617,12633,0,2,7,4,5
5618,12636,1,1,9,2,5
5619,12638,0,1,6,0,2
5620,12641,1,0,5,0,3
5621,12642,0,0,4,0,1
5622,12644,0,3,6,1,5
5623,12647,0,1,6,0,2
5624,12649,0,5,5,4,3
5625,12651,1,1,5,1,3
5626,12652,0,4,4,1,0
5627,12654,0,0,7,0,6
5628,12658,0,1,6,4,5
5629,12659,0,1,9,1,2
5630,12663,0,1,3,1,2
5631,12664,0,1,8,1,5
5632,12666,1,0,2,0,1
5633,12667,0,1,7,1,5
5634,12668,0,2,5,1,4
5635,12669,0,1,5,0,4
5636,12673,0,3,8,1,3
5637,12676,1,0,7,2,5
5638,12678,0,0,7,1,2
5639,12679,0,0,4,0,1
5640,12681,1,3,8,7,5
5641,12684,0,1,5,2,4
5642,12686,1,1,6,0,3
5643,12687,0,0,10,5,6
5644,12688,0,2,7,2,0
5645,12689,0,2,6,0,5
5646,12692,0,0,9,1,7
5647,12698,0,1,2,0,1
5648,12699,0,0,4,0,1
5649,12702,0,0,4,0,2
5650,12703,0,1,9,1,7
5651,12706,1,0,6,2,1
5652,12711,1,1,5,1,2
5653,12712,0,1,7,3,6
5654,12719,0,1,6,0,2
5655,12721,1,1,5,0,2
5656,12722,0,0,5,0,1
5657,12723,0,1,7,1,4
5658,12724,0,1,5,0,3
5659,12727,0,1,10,4,5
5660,12728,0,1,6,0,4
5661,12732,0,0,8,4,5
5662,12736,1,0,3,1,2
5663,12739,0,1,9,3,6
5664,12741,1,1,4,2,3
5665,12743,0,1,5,0,4
5666,12744,0,0,7,2,5
5667,12746,1,1,8,2,1
5668,12747,0,5,6,0,1
5669,12748,0,1,6,2,3
5670,12752,0,1,6,0,1
5671,12758,0,1,5,1,3
5672,12762,0,0,4,1,2
5673,12763,0,1,4,0,3
5674,12764,0,1,7,0,3
5675,12766,1,0,5,1,4
5676,12767,0,3,8,3,4
5677,12772,0,0,5,1,4
5678,12773,0,1,7,0,3
5679,12776,1,0,5,2,4
5680,12778,0,0,7,1,4
5681,12781,1,0,3,1,2
5682,12783,0,0,5,2,1
5683,12786,1,0,7,2,4
5684,12787,0,1,7,0,4
5685,12788,0,1,7,2,6
5686,12789,0,1,8,1,3
5687,12793,0,1,6,0,2
5688,12794,0,1,6,0,4
5689,12797,0,1,5,0,2
5690,12798,0,0,7,1,4
5691,12799,0,1,9,1,4
5692,12802,0,0,6,0,3
5693,12806,1,3,5,1,2
5694,12807,0,1,6,0,3
5695,12809,0,0,6,2,4
5696,12811,1,1,4,0,2
5697,12812,0,1,8,0,2
5698,12813,0,1,7,0,3
5699,12814,0,3,7,1,4
5700,12816,1,2,8,0,3
5701,12817,0,1,6,0,3
5702,12818,0,3,4,1,2
5703,12821,1,1,4,0,2
5704,12822,0,0,8,0,2
5705,12828,0,1,9,3,7
5706,12831,1,1,5,1,2
5707,12832,0,1,6,1,3
5708,12833,0,1,5,0,2
5709,12834,0,1,5,2,3
5710,12837,0,0,4,1,3
5711,12838,0,1,6,0,4
5712,12839,0,0,6,0,5
5713,12846,1,3,7,4,2
5714,12851,1,1,5,0,3
5715,12852,0,1,6,1,3
5716,12854,0,0,4,0,2
5717,12858,0,1,3,1,0
5718,12859,0,2,7,0,5
5719,12864,0,0,4,1,2
5720,12867,0,0,6,3,4
5721,12868,0,4,4,0,2
5722,12871,1,1,6,2,4
5723,12873,0,0,6,0,4
5724,12874,0,0,5,0,2
5725,12876,1,0,5,0,4
5726,12878,0,1,6,1,2
5727,12879,0,1,7,1,4
5728,12884,0,2,6,0,1
5729,12886,1,4,4,1,0
5730,12887,0,0,7,0,5
5731,12893,0,1,4,1,2
5732,12894,0,0,6,1,3
5733,12901,1,1,7,0,1
5734,12902,0,0,8,0,5
5735,12903,0,3,6,1,2
5736,12904,0,3,4,0,1
5737,12906,1,1,6,4,5
5738,12907,0,0,5,2,3
5739,12912,0,0,4,0,3
5740,12914,0,3,8,1,7
5741,12917,0,1,9,0,7
5742,12919,0,1,4,1,2
5743,12922,0,1,6,0,1
5744,12924,0,3,9,0,1
5745,12932,0,0,5,0,2
5746,12936,1,0,6,0,5
5747,12937,0,1,7,4,3
5748,12938,0,1,7,0,3
5749,12939,0,1,5,0,3
5750,12941,1,1,4,1,3
5751,12948,0,1,7,1,3
5752,12951,1,1,6,1,4
5753,12952,0,1,7,2,5
5754,12958,0,0,9,0,2
5755,12961,1,0,4,0,2
5756,12962,0,0,5,0,2
5757,12963,0,0,4,1,2
5758,12966,1,0,6,0,3
5759,12968,0,0,4,1,2
5760,12971,1,0,4,2,3
5761,12973,0,0,6,1,4
5762,12977,0,1,6,0,4
5763,12982,0,0,5,0,4
5764,12984,0,0,7,0,2
5765,12987,0,1,5,2,3
5766,12989,0,0,6,2,1
5767,12991,1,3,5,1,2
5768,12992,0,1,9,5,6
5769,12994,0,3,6,1,3
5770,12996,1,1,6,0,3
5771,12998,0,1,5,1,2
5772,13001,1,0,6,0,4
5773,13002,0,1,5,0,2
5774,13003,0,3,3,0,1
5775,13004,0,0,8,1,4
5776,13006,1,1,9,2,4
5777,13008,0,3,8,3,4
5778,13011,1,1,5,1,2
5779,13014,0,3,4,0,2
5780,13016,1,0,5,1,2
5781,13018,0,1,6,2,1
5782,13019,0,0,4,1,2
5783,13023,0,1,7,0,3
5784,13026,1,1,8,1,6
5785,13029,0,0,5,1,2
5786,13031,1,0,5,1,4
5787,13032,0,0,7,2,3
5788,13041,1,4,7,1,2
5789,13044,0,2,5,1,3
5790,13047,0,2,3,0,2
5791,13049,0,0,4,0,1
5792,13051,1,0,5,0,3
5793,13056,1,4,4,1,2
5794,13058,0,1,6,1,2
5795,13059,0,0,4,0,2
5796,13062,0,2,4,0,1
5797,13063,0,0,6,0,4
5798,13068,0,2,8,3,4
5799,13069,0,1,6,1,4
5800,13071,1,0,5,0,1
5801,13072,0,0,6,0,2
5802,13073,0,1,5,0,4
5803,13074,0,1,5,1,2
5804,13076,1,1,5,1,3
5805,13079,0,1,7,1,6
5806,13081,1,2,5,0,3
5807,13083,0,1,6,3,4
5808,13086,1,1,3,0,2
5809,13091,1,0,5,0,1
5810,13092,0,0,6,2,5
5811,13097,0,5,4,0,2
5812,13102,0,1,3,0,1
5813,13108,0,0,4,0,2
5814,13113,0,1,6,0,3
5815,13114,0,3,3,0,2
5816,13117,0,0,3,0,1
5817,13118,0,1,7,2,6
5818,13123,0,2,6,2,4
5819,13124,0,0,6,0,4
5820,13126,1,1,7,3,4
5821,13129,0,1,5,0,3
5822,13131,1,0,6,1,5
5823,13132,0,3,6,1,3
5824,13136,1,0,5,0,2
5825,13137,0,4,4,1,2
5826,13139,0,1,6,0,2
5827,13141,1,1,11,2,4
5828,13146,1,0,6,1,2
5829,13147,0,0,5,0,1
5830,13149,0,1,7,2,0
5831,13151,1,0,3,0,1
5832,13152,0,1,8,1,4
5833,13153,0,1,9,0,5
5834,13157,0,1,6,0,5
5835,13158,0,4,4,1,2
5836,13162,0,4,7,2,5
5837,13163,0,1,6,0,3
5838,13166,1,1,6,4,1
5839,13169,0,0,9,2,6
5840,13172,0,0,5,1,4
5841,13173,0,1,4,0,1
5842,13174,0,1,6,1,4
5843,13179,0,1,4,0,2
5844,13181,1,1,4,2,1
5845,13182,0,1,5,0,3
5846,13186,1,0,7,1,4
5847,13188,0,0,4,1,0
5848,13189,0,0,4,0,1
5849,13191,1,1,7,0,3
5850,13193,0,2,10,2,5
5851,13194,0,1,4,0,2
5852,13196,1,0,4,0,3
5853,13197,0,0,4,0,3
5854,13198,0,5,6,1,4
5855,13201,1,0,4,2,3
5856,13202,0,1,5,1,3
5857,13203,0,1,7,1,3
5858,13207,0,0,6,0,5
5859,13208,0,1,6,3,5
5860,13209,0,1,6,0,1
5861,13211,1,1,8,1,5
5862,13213,0,2,7,0,5
5863,13214,0,1,6,1,2
5864,13218,0,0,7,3,4
5865,13221,1,1,5,0,3
5866,13222,0,1,5,0,2
5867,13226,1,0,5,0,2
5868,13227,0,1,5,0,4
5869,13228,0,0,6,3,4
5870,13229,0,1,3,0,2
5871,13231,1,3,4,1,2
5872,13234,0,1,5,2,3
5873,13237,0,2,4,0,2
5874,13239,0,1,3,2,1
5875,13241,1,0,4,0,1
5876,13243,0,3,5,0,2
5877,13244,0,1,8,0,3
5878,13247,0,1,6,1,0
5879,13253,0,3,7,2,5
5880,13256,1,1,7,1,4
5881,13258,0,1,5,1,0
5882,13259,0,4,3,1,0
5883,13261,1,2,4,0,2
5884,13263,0,1,12,0,9
5885,13267,0,5,4,0,1
5886,13271,1,0,4,0,1
5887,13272,0,0,8,0,5
5888,13274,0,0,8,1,3
5889,13276,1,2,6,2,3
5890,13278,0,3,8,3,1
5891,13279,0,1,12,0,9
5892,13283,0,1,4,0,3
5893,13286,1,0,2,1,0
5894,13287,0,0,4,0,2
5895,13288,0,4,6,3,4
5896,13291,1,1,5,2,0
5897,13294,0,1,5,0,4
5898,13296,1,0,9,1,7
5899,13297,0,1,6,0,1
5900,13298,0,0,6,1,4
5901,13299,0,1,4,1,0
5902,13304,0,3,6,1,2
5903,13307,0,0,9,0,8
5904,13311,1,1,4,1,2
5905,13318,0,1,7,0,2
5906,13319,0,1,5,0,4
5907,13323,0,2,3,0,1
5908,13324,0,3,5,0,4
5909,13326,1,5,4,2,3
5910,13328,0,1,4,0,2
5911,13329,0,2,5,0,4
5912,13333,0,1,9,1,3
5913,13334,0,2,4,0,1
5914,13336,1,0,7,2,5
5915,13337,0,1,4,1,2
5916,13338,0,0,6,1,2
5917,13341,1,0,7,1,0
5918,13342,0,0,5,3,2
5919,13343,0,0,7,1,6
5920,13347,0,0,7,3,4
5921,13348,0,1,6,1,4
5922,13352,0,1,5,0,1
5923,13354,0,0,6,1,3
5924,13357,0,1,9,0,6
5925,13359,0,3,7,1,5
5926,13362,0,3,5,0,4
5927,13363,0,0,5,0,3
5928,13364,0,2,5,0,1
5929,13366,1,4,9,0,8
5930,13369,0,0,8,0,3
5931,13371,1,2,4,0,3
5932,13377,0,4,5,0,1
5933,13381,1,1,4,1,2
5934,13383,0,0,5,2,4
5935,13386,1,1,7,0,3
5936,13388,0,0,7,3,4
5937,13389,0,1,6,0,3
5938,13391,1,0,5,1,2
5939,13393,0,1,4,0,3
5940,13394,0,2,5,0,3
5941,13396,1,1,6,0,1
5942,13398,0,0,5,1,2
5943,13399,0,1,5,0,2
5944,13401,1,1,12,1,6
5945,13403,0,1,8,1,3
5946,13404,0,0,9,0,4
5947,13406,1,0,5,0,3
5948,13407,0,1,4,0,3
5949,13409,0,1,7,0,6
5950,13412,0,1,7,2,6
5951,13414,0,0,5,1,3
5952,13417,0,1,4,0,2
5953,13418,0,2,3,1,0
5954,13423,0,0,4,0,1
5955,13424,0,0,6,1,4
5956,13426,1,1,5,1,2
5957,13429,0,3,5,0,2
5958,13431,1,1,8,1,2
5959,13432,0,0,8,5,4
5960,13434,0,0,3,0,1
5961,13436,1,1,9,2,4
5962,13441,1,1,8,0,4
5963,13447,0,1,6,0,3
5964,13448,0,1,3,0,1
5965,13449,0,1,6,2,3
5966,13451,1,1,9,4,6
5967,13453,0,3,8,1,2
5968,13454,0,0,9,1,5
5969,13456,1,0,5,2,3
5970,13458,0,1,7,1,3
5971,13459,0,0,6,1,3
5972,13463,0,2,6,0,3
5973,13466,1,0,4,0,2
5974,13468,0,1,8,4,5
5975,13471,1,1,7,0,3
5976,13472,0,0,4,0,2
5977,13473,0,4,4,1,2
5978,13474,0,2,6,3,2
5979,13476,1,0,6,2,5
5980,13477,0,0,6,1,3
5981,13479,0,0,4,1,3
5982,13486,1,2,4,0,1
5983,13487,0,1,7,0,4
5984,13489,0,1,9,1,3
5985,13491,1,0,2,0,1
5986,13492,0,0,6,0,4
5987,13496,1,0,4,0,1
5988,13498,0,0,7,0,2
5989,13501,1,1,5,0,4
5990,13502,0,1,9,0,3
5991,13504,0,1,6,1,2
5992,13507,0,0,2,1,0
5993,13508,0,3,5,0,1
5994,13511,1,0,6,3,5
5995,13512,0,3,4,0,2
5996,13513,0,0,8,3,5
5997,13514,0,1,8,1,5
5998,13517,0,0,7,1,4
5999,13518,0,0,4,0,3
6000,13519,0,1,4,1,2
6001,13522,0,4,2,0,1
6002,13523,0,1,5,1,3
6003,13524,0,1,9,2,3
6004,13526,1,2,8,2,5
6005,13529,0,0,3,0,2
6006,13531,1,1,7,1,3
6007,13532,0,0,5,1,2
6008,13534,0,1,5,1,2
6009,13537,0,0,7,1,6
6010,13538,0,2,10,1,6
6011,13539,0,0,9,2,3
6012,13541,1,2,8,0,7
6013,13542,0,3,5,0,1
6014,13543,0,3,6,1,5
6015,13544,0,0,5,0,3
6016,13546,1,0,8,0,3
6017,13547,0,1,10,3,9
6018,13548,0,2,5,1,0
6019,13552,0,1,6,0,2
6020,13553,0,2,5,1,3
6021,13557,0,1,5,2,3
6022,13558,0,1,5,0,3
6023,13559,0,1,8,4,6
6024,13561,1,4,3,0,1
6025,13567,0,0,9,3,1
6026,13569,0,2,5,1,0
6027,13574,0,0,5,0,1
6028,13583,0,0,5,1,2
6029,13588,0,1,4,1,2
6030,13589,0,0,4,0,2
6031,13591,1,0,11,0,3
6032,13592,0,2,5,2,3
6033,13593,0,0,6,0,3
6034,13598,0,0,4,0,3
6035,13599,0,1,6,0,3
6036,13601,1,0,6,0,2
6037,13603,0,0,11,0,6
6038,13604,0,4,6,1,4
6039,13606,1,0,5,2,3
6040,13611,1,1,7,2,4
6041,13612,0,0,7,0,4
6042,13613,0,4,5,1,3
6043,13614,0,0,5,2,3
6044,13617,0,1,4,1,2
6045,13619,0,1,6,2,3
6046,13621,1,1,10,2,4
6047,13623,0,1,7,1,5
6048,13624,0,1,4,0,3
6049,13626,1,0,9,4,3
6050,13627,0,0,6,0,3
6051,13629,0,0,5,1,3
6052,13631,1,3,6,1,4
6053,13633,0,1,10,0,4
6054,13643,0,1,8,2,6
6055,13644,0,2,7,0,2
6056,13647,0,0,5,2,3
6057,13648,0,1,4,0,2
6058,13651,1,1,6,1,2
6059,13652,0,0,6,3,0
6060,13656,1,1,8,0,5
6061,13659,0,1,9,6,7
6062,13661,1,1,4,3,0
6063,13663,0,0,6,0,1
6064,13664,0,1,6,2,4
6065,13667,0,1,4,0,2
6066,13668,0,1,6,1,2
6067,13669,0,0,6,1,3
6068,13671,1,1,6,1,2
6069,13672,0,5,4,0,2
6070,13676,1,1,8,3,6
6071,13677,0,0,10,2,1
6072,13681,1,2,4,0,3
6073,13682,0,0,4,0,2
6074,13683,0,0,6,0,1
6075,13686,1,0,5,0,1
6076,13687,0,0,6,2,4
6077,13688,0,0,5,0,4
6078,13689,0,0,11,2,4
6079,13691,1,1,6,1,5
6080,13692,0,0,5,1,4
6081,13694,0,1,5,2,3
6082,13696,1,0,6,0,5
6083,13697,0,1,7,0,1
6084,13698,0,1,7,1,5
6085,13702,0,0,5,1,2
6086,13704,0,4,8,1,5
6087,13708,0,1,9,4,7
6088,13709,0,1,5,2,3
6089,13711,1,0,6,0,2
6090,13713,0,3,6,2,5
6091,13714,0,0,5,0,3
6092,13719,0,0,3,0,1
6093,13721,1,0,4,0,1
6094,13722,0,1,6,0,1
6095,13724,0,0,6,2,1
6096,13728,0,0,7,1,3
6097,13729,0,3,2,0,1
6098,13731,1,1,4,1,3
6099,13732,0,2,6,0,2
6100,13733,0,1,6,1,0
6101,13734,0,0,6,2,4
6102,13737,0,1,3,0,1
6103,13738,0,0,3,2,0
6104,13739,0,1,5,1,2
6105,13741,1,1,6,0,2
6106,13743,0,1,6,1,2
6107,13744,0,0,4,0,1
6108,13747,0,0,5,0,3
6109,13756,1,1,10,3,9
6110,13758,0,0,8,4,1
6111,13761,1,2,5,0,4
6112,13763,0,1,6,3,5
6113,13766,1,1,4,0,1
6114,13767,0,0,8,1,5
6115,13769,0,3,5,2,0
6116,13771,1,0,3,0,2
6117,13774,0,3,9,2,6
6118,13776,1,0,5,3,4
6119,13778,0,1,10,1,3
6120,13782,0,0,6,0,2
6121,13784,0,1,7,2,5
6122,13786,1,1,5,2,3
6123,13787,0,1,6,0,3
6124,13788,0,1,6,1,2
6125,13789,0,1,6,0,2
6126,13791,1,1,5,0,3
6127,13792,0,2,7,1,3
6128,13793,0,0,8,0,5
6129,13794,0,0,8,1,4
6130,13797,0,0,3,0,1
6131,13798,0,0,9,2,7
6132,13799,0,1,5,0,2
6133,13801,1,1,8,0,5
6134,13802,0,0,6,2,3
6135,13803,0,0,4,0,1
6136,13804,0,4,3,1,2
6137,13807,0,0,4,0,3
6138,13808,0,5,8,0,6
6139,13812,0,1,4,0,2
6140,13814,0,1,4,0,3
6141,13816,1,0,7,1,5
6142,13817,0,1,7,2,3
6143,13818,0,3,6,1,3
6144,13823,0,1,6,1,4
6145,13824,0,1,4,1,3
6146,13826,1,1,6,0,2
6147,13827,0,1,9,2,4
6148,13829,0,1,6,4,5
6149,13831,1,1,5,0,3
6150,13832,0,1,6,0,3
6151,13836,1,1,8,2,4
6152,13841,1,1,8,0,3
6153,13843,0,1,7,0,4
6154,13846,1,0,6,2,5
6155,13848,0,1,8,3,6
6156,13849,0,0,7,2,3
6157,13852,0,0,4,0,2
6158,13854,0,1,6,0,5
6159,13859,0,3,7,2,6
6160,13861,1,0,5,0,4
6161,13867,0,0,6,1,4
6162,13868,0,0,3,1,2
6163,13871,1,0,6,0,2
6164,13872,0,0,7,1,3
6165,13873,0,4,6,0,1
6166,13874,0,1,8,0,1
6167,13877,0,1,6,0,1
6168,13879,0,0,6,0,3
6169,13881,1,2,9,2,6
6170,13882,0,0,5,0,2
6171,13883,0,0,6,0,3
6172,13884,0,3,5,1,2
6173,13886,1,1,6,0,1
6174,13893,0,4,6,0,4
6175,13894,0,0,6,0,3
6176,13896,1,3,7,3,4
6177,13897,0,1,6,1,2
6178,13898,0,1,6,1,2
6179,13899,0,1,6,0,1
6180,13902,0,4,5,1,2
6181,13903,0,2,9,4,5
6182,13907,0,0,9,0,3
6183,13908,0,1,7,0,6
6184,13909,0,1,4,1,3
6185,13911,1,0,7,1,5
6186,13914,0,1,6,0,4
6187,13916,1,4,4,1,2
6188,13917,0,0,6,1,2
6189,13918,0,0,7,1,2
6190,13921,1,2,8,3,4
6191,13922,0,1,7,2,3
6192,13926,1,2,10,2,6
