production_row_index	source_uid	group_id	sample_class	process_or_mode	auxiliary_qcd	physical_evaluation_eligible	authorization_scope	physical_weight_application_authorized	authorized_accounting_weight_column	authorized_resolved_weight_column	luminosity_pb_inverse	exposure_label	authorization_reason
266	6ddaaf7b411d1bb16228ee96::background::389::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	6ddaaf7b411d1bb16228ee96	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
267	6e539dd7dfbd7a0f6f44fc9c::background::410::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_bundle.tar.gz	6e539dd7dfbd7a0f6f44fc9c	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
268	6ecca2088df38f9e020e8460::background::382::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	6ecca2088df38f9e020e8460	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
269	6fef608fcd9a48cea05e0ac2::background::333::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard004_event_summary.parquet	6fef608fcd9a48cea05e0ac2	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
270	7325d8e32e2b28a75f57667e::background::345::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	7325d8e32e2b28a75f57667e	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
271	742224b085e2e09059811354::background::438::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	742224b085e2e09059811354	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
272	794d2039b5bb4aad54eef557::background::437::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	794d2039b5bb4aad54eef557	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
273	7b270a89fd2b65f7cfdbab53::background::431::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	7b270a89fd2b65f7cfdbab53	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
274	7ec20e752ae2d4dbf2b268eb::background::330::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard000_event_summary.parquet	7ec20e752ae2d4dbf2b268eb	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
275	7f3d2f506f599688947055f7::background::383::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	7f3d2f506f599688947055f7	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
276	7f85bc41fcf2f1234d2e9cdd::background::338::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	7f85bc41fcf2f1234d2e9cdd	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
277	827fd5c22c0ff2667e557383::background::424::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz	827fd5c22c0ff2667e557383	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
278	84f08406cedb048d5f986059::background::408::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	84f08406cedb048d5f986059	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
279	8daadf85d04b29fd70d1b32f::background::420::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz	8daadf85d04b29fd70d1b32f	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
280	8f41fdd666080ce44bdd43c5::background::329::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard009_event_summary.parquet	8f41fdd666080ce44bdd43c5	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
281	93586c35829871bb0bf7823c::background::325::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard002_event_summary.parquet	93586c35829871bb0bf7823c	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
282	9469a2a367f8b919dc1dc3d9::background::434::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	9469a2a367f8b919dc1dc3d9	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
283	949cf023bb5efb88e9e4ecb2::background::332::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard002_event_summary.parquet	949cf023bb5efb88e9e4ecb2	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
284	94d4f046f8102bec1240f515::background::429::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard062_10k_bundle.tar.gz	94d4f046f8102bec1240f515	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
285	9638868e2172e96b52a3f58c::background::334::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard005_event_summary.parquet	9638868e2172e96b52a3f58c	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
286	98171249eef4d6f22e76b4f8::background::390::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	98171249eef4d6f22e76b4f8	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
287	9e0bec62ea0ce2ff4577fa44::background::401::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard030_10k_bundle.tar.gz	9e0bec62ea0ce2ff4577fa44	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
288	9e82d9d7495c5770b58a0a91::background::393::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	9e82d9d7495c5770b58a0a91	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
289	a4cf18868e86c0c5ff2067d0::background::417::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	a4cf18868e86c0c5ff2067d0	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
290	a7a44bc5e84733c1949c5e92::background::440::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	a7a44bc5e84733c1949c5e92	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
291	a87f47c0546eeca95d1b21d9::background::331::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard001_event_summary.parquet	a87f47c0546eeca95d1b21d9	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
