sample_class	process_or_mode	campaign	evidence_classes	line_text	source_archive_path	source_member_name	source_line	source_kind	normalization_denominator_authorized	status
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_mg5.log	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_mg5.log	82	generator_log_or_summary	False	text_candidate_requires_review
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_pythia_hepmc.log	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_pythia_hepmc.log	./logs/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_pythia_hepmc.log	241	pythia_log_or_card	False	text_candidate_requires_review
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# the events generated: *	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of events and rnd seed *	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	147	generator_banner	False	text_candidate_requires_review
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	150	generator_banner	False	text_candidate_requires_review
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	194	generator_banner	False	text_candidate_requires_review
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of Events : 10000	background/tth_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of events and rnd seed *	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_mg5.log	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_mg5.log	61	generator_log_or_summary	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_mg5.log	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_mg5.log	90	generator_log_or_summary	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_pythia_hepmc.log	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_pythia_hepmc.log	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_pythia_hepmc.log	239	pythia_log_or_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# the events generated: *	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of events and rnd seed *	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	147	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	150	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	194	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of Events : 10000	background/tttt/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of events and rnd seed *	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_mg5.log	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_mg5.log	61	generator_log_or_summary	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_mg5.log	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_mg5.log	93	generator_log_or_summary	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_pythia_hepmc.log	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_pythia_hepmc.log	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_pythia_hepmc.log	237	pythia_log_or_card	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# the events generated: *	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of events and rnd seed *	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	147	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	150	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	194	generator_banner	False	text_candidate_requires_review
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of Events : 10000	background/tttt/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	generator_banner	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	# Number of events and rnd seed *	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_mg5.log	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_mg5.log	56	generator_log_or_summary	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_mg5.log	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_mg5.log	84	generator_log_or_summary	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_pythia_hepmc.log	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_pythia_hepmc.log	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_pythia_hepmc.log	241	pythia_log_or_card	False	text_candidate_requires_review
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	# the events generated: *	background/ttw/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
