source_uid	process_or_mode	source_role	generated_events	resolved_exact3_ge4_rows	exact3_rows	ge4_rows	resolved_exact3_ge4_expected_yield	rhh34_selected_rows	selected_yield	selected_sumw2	selected_neff	typical_selected_weight	maximum_absolute_selected_weight	selected_fraction_of_resolved	fraction_total_selected_physical_qcd	campaign	pthat_min_GeV	pthat_max_GeV	sigma_gen_pb	normalization_denominator_type	normalization_denominator	production_mixture_fraction	run2_yield_coefficient_per_generator_weight
b2239a1c2ffb2eb5fc793ee7::background::351::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
f76c4d295021c2545924a8cb::background::352::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
8e0aa4631d1190f8a8484606::background::353::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
ba4ea16c7c45ee2aae854f6e::background::355::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
765df8c6ff15e5ef9646314a::background::356::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
554693ea991d325b22636467::background::357::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
e14311c8c1d2f7b5d00cbf57::background::358::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
331e1d9ade0b6f4ee6de7411::background::359::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
e913062b5f3e6b74057d1360::background::360::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
883cde2439e6efaaafe5691f::background::361::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
3bc3942d91503ba846db3899::background::362::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	qcd_bbbb_general	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
971534c289c8c141e6703131::background::366::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
0f1d84b89957afb5ad1b5c6d::background::367::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
9cacc87dca5502e5a629cb02::background::368::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
852a26fa10837984b6514fd7::background::369::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
fabd00856f2405973059615f::background::370::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
bd8b7f9e133dbca1fd322312::background::371::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
2bce797964cf5af141e4525f::background::372::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
18da05b1009ec2362315d6db::background::373::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
48a560034fc93461d1a27171::background::374::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
16ca7fe539d16ce0cbe2994e::background::375::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
80c6a6c15054fb3b01ee2a95::background::376::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
8b599686a633844f7ef32be4::background::377::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	qcd_bbbb_iht400to600	auxiliary_nonphysical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not_applicable_auxiliary							
