replica	category_id	five_fold_winner_structure_ids_json	five_fold_winner_counts_by_structure_json	maximum_winner_count	maximum_winner_frequency	unique_modal_family	tie_resolution_applied	tied_maximum_frequency_structure_ids_json	replica_selected_structure_id	replica_selected_structure_supporting_outer_folds_json	replica_selected_structure_coordinatewise_median_thresholds_json	five_fold_pooled_support_pass_json	five_fold_all_inner_support_pass_json	five_fold_feasibility_outcomes_json	support_failure_count	infeasible_fold_winner_count	nominal_structure_recovered	pilot_result_used	nominal_deployment_candidate_changed	validation_payloads_opened	test_payloads_opened
105	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":208.2866218090057,""r_hh_125_125"":43.150250042301316}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,false,false]	0	4	True	False	False	0	0
105	ge4tag	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_h2_pt"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[1,4]	"{""abs_mbb1_minus_125"":32.34306966387589,""abs_mbb2_minus_125"":41.5785330409553,""ht_candidate_jets"":221.4858646392822}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
106	exact3tag	"[""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__mass_only"":2,""radial_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	False	True	"[""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__mass_only	[0,4]	"{""r_hh_125_125"":36.06240295976316}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,true,true,false]	0	2	False	False	False	0	0
106	ge4tag	"[""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__mass_only"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__mass_only	[4]	"{""abs_mbb1_minus_125"":21.38146128100991,""abs_mbb2_minus_125"":45.32554946892015}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
107	exact3tag	"[""symmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""symmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[3,4]	"{""ht_candidate_jets"":205.72136855125424,""r_hh_125_125"":42.05520000222512}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
107	ge4tag	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[2,3]	"{""ht_candidate_jets"":192.09130287170407,""r_hh_125_125"":34.808766624094076}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
108	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":3,""radial_mass__category__plus_max_drbb"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	[0,2,4]	"{""abs_h_delta_eta"":7.76503913004308,""abs_mbb1_minus_125"":18.974155672635565,""abs_mbb2_minus_125"":1195.411600407152,""mhh"":111.43399288199572}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,true]	0	1	False	False	False	0	0
108	ge4tag	"[""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__mass_only""]"	radial_mass__category__mass_only	[0,2]	"{""r_hh_125_125"":34.047668009621304}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
109	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[0]	"{""abs_mbb1_minus_125"":18.31783273186267,""abs_mbb2_minus_125"":1195.411600407152,""ht_candidate_jets"":139.02018547058103}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,true,false,false]	0	3	False	False	False	0	0
109	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,2]	"{""abs_mbb1_minus_125"":37.05962935032856,""abs_mbb2_minus_125"":389.69556167481505,""ht_candidate_jets"":181.03188800811765,""max_drbb"":3.6187652800373957}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,false]	0	3	False	False	False	0	0
110	exact3tag	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_mhh""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__mass_only	[3]	"{""abs_mbb1_minus_125"":29.345541349275383,""abs_mbb2_minus_125"":37.504163767650645}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
110	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	radial_mass__category__plus_mhh_and_abs_h_delta_eta	[2,3]	"{""abs_h_delta_eta"":6.998785436981115,""mhh"":208.7757371124349,""r_hh_125_125"":34.35590411564422}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
111	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_mhh"":3,""radial_mass__category__plus_ht_candidate_jets"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_mhh	[1,2,3]	"{""abs_mbb1_minus_125"":18.79829820492971,""abs_mbb2_minus_125"":1195.411600407152,""mhh"":111.43399288199572}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,false,false]	0	4	False	False	False	0	0
111	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":3}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,3,4]	"{""ht_candidate_jets"":186.64290732145307,""max_drbb"":3.0450806399310624,""r_hh_125_125"":41.626736341254094}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,false,true]	0	2	False	False	False	0	0
112	exact3tag	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[2,3]	"{""abs_mbb1_minus_125"":19.426503462815095,""abs_mbb2_minus_125"":997.3982052645523,""max_drbb"":4.825589393909441}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
112	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":3}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,2,4]	"{""ht_candidate_jets"":156.02581405639646,""max_drbb"":4.066694375158864,""r_hh_125_125"":33.95680103176586}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
113	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,4]	"{""ht_candidate_jets"":175.86945819854733,""max_abs_mbb_minus_125"":33.24352583843866}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,true]	0	2	False	False	False	0	0
113	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[1]	"{""abs_mbb1_minus_125"":17.621533762837377,""abs_mbb2_minus_125"":654.4499179649249,""h2_pt"":1.9597146027631922}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,false,true]	0	2	False	False	False	0	0
114	exact3tag	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_h2_pt"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_h2_pt""]"	radial_mass__category__plus_h2_pt	[0,1]	"{""h2_pt"":4.4806863809945865,""r_hh_125_125"":36.149814481979476}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
114	ge4tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":4}"	4	0.8	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,1,2,3]	"{""abs_mbb1_minus_125"":27.386113282456424,""abs_mbb2_minus_125"":92.032746846896,""max_drbb"":2.9269728519153535}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
