seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
15,nominal_balanced,0.825,0.525,ttbar_200k,background,21,0.15920631350781547,71642.84107851697
15,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,32,5.256490322580645e-06,2.3654206451612905
15,higher_purity,0.875,0.75,Zbbbb_100k,background,8,0.0015839342470725607,712.7704111826523
15,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,14,4.3230913242009126e-05,19.453910958904107
15,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,18,0.05391790137405158,24263.05561832321
15,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,5,0.006848719123984615,3081.9236057930766
15,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,5,0.0012944710441082123,582.5119698486956
15,higher_purity,0.875,0.75,ttbar_200k,background,4,0.030325012096726753,13646.25544352704
15,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,38,6.242082258064515e-06,2.8089370161290317
15,intermediate,0.85,0.75,Zbbbb_100k,background,13,0.002573893151492911,1158.2519181718098
15,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,20,6.175844748858448e-05,27.791301369863014
15,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,25,0.07488597413062718,33698.68835878223
15,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,8,0.010957950598375383,4931.077769268923
15,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,7,0.0018122594617514972,815.5167577881738
15,intermediate,0.85,0.75,ttbar_200k,background,4,0.030325012096726753,13646.25544352704
16,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,75,1.2783828451882842e-05,5.752722803347279
16,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,51,0.009989273440000002,4495.173048000001
16,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,66,0.0001957580263157895,88.09111184210528
16,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht100to200_20000,background,1,0.028855496731139067,12984.973529012581
16,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,68,0.20326652469668044,91469.93611350619
16,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,32,0.046673549896420106,21003.097453389048
16,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,25,0.006321249651189909,2844.5623430354594
16,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,30,0.21781523111783552,98016.85400302598
16,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,60,1.0227062761506274e-05,4.602178242677823
16,nominal_balanced,0.825,0.525,Zbbbb_100k,background,40,0.007834724266666667,3525.6259200000004
16,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,54,0.0001601656578947369,72.0745460526316
