sample_class	process_or_mode	campaign	campaign_role	source_tag	remote_bundle_path	bundle_basename	bin_index	pthat_min_GeV	pthat_max_GeV	shard_id	seed	n_events	sigma_gen_pb	sum_event_weights	sum_squared_event_weights	min_event_weight	max_event_weight	event_weight_convention	effective_events	weights_uniform_positive	metadata_complete	production_included	bin_total_generated_events	production_mixture_fraction	generator_coefficient_pb_per_event_weight	normalization_denominator_type	normalization_denominator	denominator_authorized	per_event_weight_transport_required	status
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063_bundle.tar.gz	0	50	75	1063	1201063	10000	18359362.594192661	10000.016235176026	10000.032733932992	1	1.0162351760259789	pythia_info_weight_normalized_to_sigma_gen	9999.9997364462815	False	True	True	1340375	0.0074605987130467221	13.69716145667646	shard_sum_event_weights	10000.016235176026	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1064_seed1201064	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1064_seed1201064_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1064_seed1201064_bundle.tar.gz	0	50	75	1064	1201064	10000	18238562.983984787	10000.070786226686	10000.14428543059	1	1.0455821337526412	pythia_info_weight_normalized_to_sigma_gen	9999.9972875629883	False	True	True	1340375	0.0074605987130467221	13.606963634052617	shard_sum_event_weights	10000.070786226686	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1065_seed1201065	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1065_seed1201065_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1065_seed1201065_bundle.tar.gz	0	50	75	1065	1201065	10000	18303733.412543911	10000	10000	1	1	pythia_info_weight_normalized_to_sigma_gen	10000	True	True	True	1340375	0.0074605987130467221	13.655680994157541	shard_sum_event_weights	10000	True	False	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066_bundle.tar.gz	0	50	75	1066	1201066	10000	18253348.003374211	10000.075732628824	10000.153039866384	1	1.0242730922027963	pythia_info_weight_normalized_to_sigma_gen	9999.9984259888952	False	True	True	1340375	0.0074605987130467221	13.617987329678781	shard_sum_event_weights	10000.075732628824	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067_bundle.tar.gz	0	50	75	1067	1201067	10000	18295957.143154729	10000.110531283004	10000.225462782457	1	1.0551947300349545	pythia_info_weight_normalized_to_sigma_gen	9999.9956011044451	False	True	True	1340375	0.0074605987130467221	13.649728559416783	shard_sum_event_weights	10000.110531283004	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068_bundle.tar.gz	0	50	75	1068	1201068	10000	18235657.775612634	10000.019155374473	10000.038480500592	1	1.011975629170174	pythia_info_weight_normalized_to_sigma_gen	9999.9998302857002	False	True	True	1340375	0.0074605987130467221	13.60486643259849	shard_sum_event_weights	10000.019155374473	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1069_seed1201069	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1069_seed1201069_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1069_seed1201069_bundle.tar.gz	0	50	75	1069	1201069	10000	18105536.259912189	10000.0475708579	10000.095993927585	1	1.021311193024145	pythia_info_weight_normalized_to_sigma_gen	9999.9991480226927	False	True	True	1340375	0.0074605987130467221	13.507749794447562	shard_sum_event_weights	10000.0475708579	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070_bundle.tar.gz	0	50	75	1070	1201070	10000	18109935.749871682	10000.035163649671	10000.071349060607	1	1.0318767787409457	pythia_info_weight_normalized_to_sigma_gen	9999.9989783696728	False	True	True	1340375	0.0074605987130467221	13.511048825106394	shard_sum_event_weights	10000.035163649671	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071_bundle.tar.gz	0	50	75	1071	1201071	10000	18130737.07868088	10000.006629504674	10000.013289303997	1	1.0053542966095603	pythia_info_weight_normalized_to_sigma_gen	9999.9999697097865	False	True	True	1340375	0.0074605987130467221	13.526606404109467	shard_sum_event_weights	10000.006629504674	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072_bundle.tar.gz	0	50	75	1072	1201072	10000	18189226.682282999	10000.086283100754	10000.175072237947	1	1.0322426001134501	pythia_info_weight_normalized_to_sigma_gen	9999.9974947518986	False	True	True	1340375	0.0074605987130467221	13.570135030382756	shard_sum_event_weights	10000.086283100754	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073_bundle.tar.gz	0	50	75	1073	1201073	10000	18238482.507498503	10000.011556806163	10000.023247172092	1	1.011556806161767	pythia_info_weight_normalized_to_sigma_gen	9999.9998664538998	False	True	True	1340375	0.0074605987130467221	13.606984187008976	shard_sum_event_weights	10000.011556806163	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1074_seed1201074	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1074_seed1201074_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1074_seed1201074_bundle.tar.gz	0	50	75	1074	1201074	10000	18106249.835472148	10000.011595972819	10000.023298448536	1	1.0102291039208944	pythia_info_weight_normalized_to_sigma_gen	9999.9998935107978	False	True	True	1340375	0.0074605987130467221	13.508330757838962	shard_sum_event_weights	10000.011595972819	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075_bundle.tar.gz	0	50	75	1075	1201075	10000	18186174.218317475	10000.044947745613	10000.090905278812	1	1.0231791515234003	pythia_info_weight_normalized_to_sigma_gen	9999.9989904236209	False	True	True	1340375	0.0074605987130467221	13.567913812128431	shard_sum_event_weights	10000.044947745613	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076_bundle.tar.gz	0	50	75	1076	1201076	10000	18177421.450254582	10000.063677981476	10000.130259536407	1	1.0533392245276991	pythia_info_weight_normalized_to_sigma_gen	9999.997096869849	False	True	True	1340375	0.0074605987130467221	13.56135835183513	shard_sum_event_weights	10000.063677981476	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1077_seed1201077	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1077_seed1201077_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1077_seed1201077_bundle.tar.gz	0	50	75	1077	1201077	10000	18159082.947387546	10000.067953868689	10000.139096272911	1	1.0555532384384478	pythia_info_weight_normalized_to_sigma_gen	9999.9968119705845	False	True	True	1340375	0.0074605987130467221	13.547671025073033	shard_sum_event_weights	10000.067953868689	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1078_seed1201078	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1078_seed1201078_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1078_seed1201078_bundle.tar.gz	0	50	75	1078	1201078	10000	18331349.767975595	10000.054885814159	10000.111383163909	1	1.0372188501911157	pythia_info_weight_normalized_to_sigma_gen	9999.9983887836006	False	True	True	1340375	0.0074605987130467221	13.676209385748129	shard_sum_event_weights	10000.054885814159	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079_bundle.tar.gz	0	50	75	1079	1201079	10000	18146819.488878112	10000.067177436835	10000.135428333517	1	1.0225531901288232	pythia_info_weight_normalized_to_sigma_gen	9999.998927005965	False	True	True	1340375	0.0074605987130467221	13.538522864135068	shard_sum_event_weights	10000.067177436835	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080_bundle.tar.gz	0	50	75	1080	1201080	10000	18155693.127152227	10000.047917231719	10000.096908436815	1	1.0269909933090633	pythia_info_weight_normalized_to_sigma_gen	9999.998926266635	False	True	True	1340375	0.0074605987130467221	13.545169173189318	shard_sum_event_weights	10000.047917231719	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1081_seed1201081	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1081_seed1201081_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1081_seed1201081_bundle.tar.gz	0	50	75	1081	1201081	10000	18138640.898447528	10000.050503310573	10000.101973695699	1	1.0251154301491394	pythia_info_weight_normalized_to_sigma_gen	9999.9990331903628	False	True	True	1340375	0.0074605987130467221	13.532443751016469	shard_sum_event_weights	10000.050503310573	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1082_seed1201082	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1082_seed1201082_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1082_seed1201082_bundle.tar.gz	0	50	75	1082	1201082	10000	18027471.192266524	10000.008389499722	10000.016849383152	1	1.0083894997231901	pythia_info_weight_normalized_to_sigma_gen	9999.9999296234491	False	True	True	1340375	0.0074605987130467221	13.449561554141757	shard_sum_event_weights	10000.008389499722	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083_bundle.tar.gz	0	50	75	1083	1201083	10000	18263116.801010769	10000.043978944208	10000.089023165221	1	1.0289967197046619	pythia_info_weight_normalized_to_sigma_gen	9999.9989349260923	False	True	True	1340375	0.0074605987130467221	13.625318647471431	shard_sum_event_weights	10000.043978944208	True	True	qcd_production_shard_denominator_frozen
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1084_seed1201084	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1084_seed1201084_bundle.tar.gz	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1084_seed1201084_bundle.tar.gz	0	50	75	1084	1201084	10000	18246590.49672319	10000.090287104267	10000.184432131819	1	1.0525841224108043	pythia_info_weight_normalized_to_sigma_gen	9999.9961429630275	False	True	True	1340375	0.0074605987130467221	13.612926050566987	shard_sum_event_weights	10000.090287104267	True	True	qcd_production_shard_denominator_frozen
