sample_class	process_or_mode	campaign	field	value	unit	confidence	source_archive_path	source_member_name	source_line	source_kind	status
background	bbh_hbb_4fs	bbh_hbb_4fs_pilot10k_20260722_v1	lhaid	10041	none	high_run_card	background/bbh_hbb_4fs/bbh_hbb_4fs_pilot10k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_pilot10k_20260722_v1	generated_events	31	events	medium_text_event_count	background/bbh_hbb_4fs/bbh_hbb_4fs_pilot10k_20260722_v1/logs/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_mg5.log	./logs/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_mg5.log	82	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_pilot10k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/bbh_hbb_4fs/bbh_hbb_4fs_pilot10k_20260722_v1/logs/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_pythia_hepmc.log	./logs/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_pilot10k_20260722_v1	generator_cross_section_pb	316820000000	pb	medium_text_cross_section	background/bbh_hbb_4fs/bbh_hbb_4fs_pilot10k_20260722_v1/logs/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_pythia_hepmc.log	./logs/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_pilot10k_20260722_v1	generated_events	10000	events	high_json_key	background/bbh_hbb_4fs/bbh_hbb_4fs_pilot10k_20260722_v1/metadata/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_provenance.json	./metadata/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_pilot10k_20260722_v1	generated_events	10000	events	high_banner_generation_info	background/bbh_hbb_4fs/bbh_hbb_4fs_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	367	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_pilot10k_20260722_v1	generator_cross_section_pb	0.028709590999999996	pb	high_banner_generation_info	background/bbh_hbb_4fs/bbh_hbb_4fs_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	368	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	lhaid	10041	none	high_run_card	background/bbh_hbb_4fs/bbh_hbb_4fs_scaleout40k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	generated_events	31	events	medium_text_event_count	background/bbh_hbb_4fs/bbh_hbb_4fs_scaleout40k_20260722_v1/logs/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_mg5.log	./logs/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_mg5.log	83	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/bbh_hbb_4fs/bbh_hbb_4fs_scaleout40k_20260722_v1/logs/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_pythia_hepmc.log	./logs/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	generator_cross_section_pb	318840000000	pb	medium_text_cross_section	background/bbh_hbb_4fs/bbh_hbb_4fs_scaleout40k_20260722_v1/logs/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_pythia_hepmc.log	./logs/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	generated_events	10000	events	high_json_key	background/bbh_hbb_4fs/bbh_hbb_4fs_scaleout40k_20260722_v1/metadata/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_provenance.json	./metadata/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	generated_events	10000	events	high_banner_generation_info	background/bbh_hbb_4fs/bbh_hbb_4fs_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	367	text	parsed_candidate_not_yet_authoritative
background	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	generator_cross_section_pb	0.028599411000000002	pb	high_banner_generation_info	background/bbh_hbb_4fs/bbh_hbb_4fs_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	368	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_pilot10k_20260722_v1	lhaid	10041	none	high_run_card	background/ggh_hbb/ggh_hbb_pilot10k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_pilot10k_20260722_v1	generated_events	23	events	medium_text_event_count	background/ggh_hbb/ggh_hbb_pilot10k_20260722_v1/logs/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_mg5.log	./logs/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_mg5.log	98	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_pilot10k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/ggh_hbb/ggh_hbb_pilot10k_20260722_v1/logs/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_pythia_hepmc.log	./logs/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_pilot10k_20260722_v1	generator_cross_section_pb	319970000000	pb	medium_text_cross_section	background/ggh_hbb/ggh_hbb_pilot10k_20260722_v1/logs/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_pythia_hepmc.log	./logs/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_pythia_hepmc.log	76	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_pilot10k_20260722_v1	generated_events	10000	events	high_banner_generation_info	background/ggh_hbb/ggh_hbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	361	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_pilot10k_20260722_v1	generator_cross_section_pb	12.8776194	pb	high_banner_generation_info	background/ggh_hbb/ggh_hbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	362	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_pilot10k_20260722_v1	generated_events	10000	events	high_json_key	background/ggh_hbb/ggh_hbb_pilot10k_20260722_v1/metadata/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_provenance.json	./metadata/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	lhaid	10041	none	high_run_card	background/ggh_hbb/ggh_hbb_scaleout90k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	generated_events	23	events	medium_text_event_count	background/ggh_hbb/ggh_hbb_scaleout90k_20260722_v1/logs/ggh_hbb_run2_frozen_v2_train_shard9701_10k_mg5.log	./logs/ggh_hbb_run2_frozen_v2_train_shard9701_10k_mg5.log	98	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/ggh_hbb/ggh_hbb_scaleout90k_20260722_v1/logs/ggh_hbb_run2_frozen_v2_train_shard9701_10k_pythia_hepmc.log	./logs/ggh_hbb_run2_frozen_v2_train_shard9701_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	generator_cross_section_pb	314520000000	pb	medium_text_cross_section	background/ggh_hbb/ggh_hbb_scaleout90k_20260722_v1/logs/ggh_hbb_run2_frozen_v2_train_shard9701_10k_pythia_hepmc.log	./logs/ggh_hbb_run2_frozen_v2_train_shard9701_10k_pythia_hepmc.log	76	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	generated_events	10000	events	high_banner_generation_info	background/ggh_hbb/ggh_hbb_scaleout90k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	361	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	generator_cross_section_pb	12.838228700000002	pb	high_banner_generation_info	background/ggh_hbb/ggh_hbb_scaleout90k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	362	text	parsed_candidate_not_yet_authoritative
background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	generated_events	10000	events	high_json_key	background/ggh_hbb/ggh_hbb_scaleout90k_20260722_v1/metadata/ggh_hbb_run2_frozen_v2_train_shard9701_10k_provenance.json	./metadata/ggh_hbb_run2_frozen_v2_train_shard9701_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	lhaid	10041	none	high_run_card	background/qcd_bbbb_general/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	23	events	medium_text_event_count	background/qcd_bbbb_general/unified_background_5m_wavea_pilots_20260720_retry1/logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	92	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_bbbb_general/unified_background_5m_wavea_pilots_20260720_retry1/logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	319590000000	pb	medium_text_cross_section	background/qcd_bbbb_general/unified_background_5m_wavea_pilots_20260720_retry1/logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	10000	events	high_banner_generation_info	background/qcd_bbbb_general/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	347.01240100000001	pb	high_banner_generation_info	background/qcd_bbbb_general/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	376	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	10000	events	high_json_key	background/qcd_bbbb_general/unified_background_5m_wavea_pilots_20260720_retry1/metadata/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	./metadata/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	lhaid	10041	none	high_run_card	background/qcd_bbbb_general/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	generated_events	23	events	medium_text_event_count	background/qcd_bbbb_general/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	91	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_bbbb_general/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	318880000000	pb	medium_text_cross_section	background/qcd_bbbb_general/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	generated_events	10000	events	high_banner_generation_info	background/qcd_bbbb_general/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	347.45968900000003	pb	high_banner_generation_info	background/qcd_bbbb_general/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	376	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	generated_events	10000	events	high_json_key	background/qcd_bbbb_general/unified_background_5m_wavea_proven111_20260720_v1/metadata/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	./metadata/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	lhaid	10041	none	high_run_card	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	23	events	medium_text_event_count	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	93	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	317040000000	pb	medium_text_cross_section	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	10000	events	high_banner_generation_info	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	9.7152350999999992	pb	high_banner_generation_info	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	376	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	10000	events	high_json_key	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_pilots_20260720_retry1/metadata/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	./metadata/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	lhaid	10041	none	high_run_card	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	23	events	medium_text_event_count	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	91	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	316650000000	pb	medium_text_cross_section	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	10000	events	high_banner_generation_info	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generator_cross_section_pb	9.8126595999999999	pb	high_banner_generation_info	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	376	text	parsed_candidate_not_yet_authoritative
background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	generated_events	10000	events	high_json_key	background/qcd_bbbb_iht400to600/unified_background_5m_wavea_proven111_20260720_v1/metadata/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	./metadata/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_pythia.log	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_pythia.log	72	text	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	generator_cross_section_pb	316610000000	pb	medium_text_cross_section	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_pythia.log	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_pythia.log	74	text	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	generated_events	10000	events	high_json_key	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_generator.json	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_generator.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	generated_events	10000	events	high_json_key	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_provenance.json	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_provenance.json	json:generator.n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	./logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	72	text	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	generator_cross_section_pb	319010000000	pb	medium_text_cross_section	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	./logs/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_pythia.log	74	text	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	generated_events	10000	events	high_json_key	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_generator.json	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_generator.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	generated_events	10000	events	high_json_key	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_provenance.json	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_provenance.json	json:generator.n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	72	text	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	generator_cross_section_pb	316570000000	pb	medium_text_cross_section	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	74	text	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	generated_events	10000	events	high_json_key	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/metadata/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_generator.json	./metadata/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_generator.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	generated_events	10000	events	high_json_key	background/qcd_hardqcd/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/metadata/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_provenance.json	./metadata/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_provenance.json	json:generator.n_events	json	parsed_candidate_not_yet_authoritative
background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/qcd_hardqcd/qcd_hardqcd_importance_testfill_bin3_10k_20260717/logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_pythia.log	./logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_pythia.log	72	text	parsed_candidate_not_yet_authoritative
