sample_class	process_or_mode	campaign	campaign_role	source_tag	bin_index	pthat_min_GeV	pthat_max_GeV	n_events	bin_total_generated_events	production_mixture_fraction	sigma_gen_pb	sum_event_weights	sum_squared_event_weights	weights_uniform_positive	per_event_weight_transport_required	cross_section_coefficient_pb_per_generator_weight	frozen_source_cross_section_coefficient	run2_luminosity_pb_inverse	run2_yield_coefficient_per_generator_weight	frozen_source_run2_yield_coefficient	analytical_shard_cross_section_contribution_pb	analytical_shard_run2_yield	analytical_physical_weight_sum_squared	denominator_effective_events	coefficient_formula_closure_pass	run2_analytical_yield_closure_pass	coefficient_construction_authorized	candidate_physical_weight_application_authorized	selected_physical_yield_calculation_authorized
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9814_seed1229814	2	100	200	10000	379573	0.026345393376241196	1246072.9184123825	10000	10000	True	False	3.2828281211055120	3.2828281211055117	138000.0	453030.28071256065	453030.28071256063	32828.281211055120	4530302807.1256065	2052364352425015.1	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9815_seed1229815	2	100	200	10000	379573	0.026345393376241196	1252200.3741990305	10000	10000	True	False	3.2989711444149887	3.2989711444149887	138000.0	455258.01792926844	455258.01792926842	32989.711444149887	4552580179.2926844	2072598628888861.0	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9816_seed1229816	2	100	200	10000	379573	0.026345393376241196	1239655.5320096405	10000	10000	True	False	3.2659212641827540	3.2659212641827535	138000.0	450697.13445722006	450697.13445721997	32659.212641827540	4506971344.5722006	2031279070079495.0	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817	2	100	200	10000	379573	0.026345393376241196	1248922.4074182911	10000	10000	True	False	3.2903352119837056	3.290335211983705	138000.0	454066.25925375138	454066.25925375131	32903.352119837056	4540662592.5375138	2061761677926949.6	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9818_seed1229818	2	100	200	1052	379573	0.002771535383180574	1239334.2203320989	1052	1052	True	False	3.2650747559286327	3.2650747559286328	138000.0	450580.31631815131	450580.31631815131	3434.8586432369216	474010492.76669518	213579797768940.29	1052	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin03_pthat200to300_shard1178_seed1231178	3	200	300	10000	39075	0.25591810620601407	51503.353981231478	10000	10000	True	False	1.3180640814134735	1.3180640814134734	138000.0	181892.84323505935	181892.84323505932	13180.640814134735	1818928432.3505935	330850064201338.75	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1863_seed1231863	3	200	300	10000	39075	0.25591810620601407	51234.61138655476	10000	10000	True	False	1.3111864718248179	1.3111864718248178	138000.0	180943.73311182487	180943.73311182487	13111.864718248179	1809437331.1182487	327406345524433.09	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1864_seed1231864	3	200	300	4543	39075	0.11626359564939219	51126.506476666706	4543	4543	True	False	1.3084198714438057	1.3084198714438056	138000.0	180561.94225924518	180561.94225924517	5944.1514759692091	820292903.68375086	148113679910613.99	4543	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9819_seed1239819	3	200	300	10000	39075	0.25591810620601407	51415.799571273179	10000	10000	True	False	1.3158234055348222	1.3158234055348224	138000.0	181583.62996380547	181583.62996380549	13158.234055348222	1815836299.6380547	329726146708322.31	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9820_seed1239820	3	200	300	4532	39075	0.11598208573256558	51825.851613264094	4532	4532	True	False	1.3263173797380446	1.3263173797380448	138000.0	183031.79840385016	183031.79840385017	6010.8703649728183	829500110.36624892	151824896976526.73	4532	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin04_pthat300to500_shard1179_seed1241179	4	300	500	10000	35719	0.27996304487807611	8055.2667659073359	10000	10000	True	False	0.22551770110885904	0.22551770110885905	138000.0	31121.442753022547	31121.442753022548	2255.1770110885904	311214427.53022547	9685441990296.5961	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1865_seed1241865	4	300	500	10000	35719	0.27996304487807611	8069.718541223976	10000	10000	True	False	0.22592229741101307	0.22592229741101311	138000.0	31177.277042719804	31177.277042719808	2259.2229741101307	311772770.42719804	9720226037985.0334	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1866_seed1241866	4	300	500	2855	35719	0.07992944931269072	8016.3297951330032	2855	2855	True	False	0.22442760981922795	0.22442760981922796	138000.0	30971.010155053457	30971.01015505346	640.74082603389580	88422233.992677621	2738525906919.7316	2855	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9821_seed1249821	4	300	500	10000	35719	0.27996304487807611	8078.6022934407156	10000	10000	True	False	0.22617100964306715	0.22617100964306713	138000.0	31211.599330743267	31211.599330743265	2261.7100964306715	312115993.30743267	9741639327828.5355	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9822_seed1249822	4	300	500	2864	35719	0.080181416053080989	7995.3273882127924	2864	2864	True	False	0.22383962004011289	0.22383962004011287	138000.0	30889.867565535579	30889.867565535576	641.07667179488332	88468580.707693899	2732782741771.5604	2864	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin05_pthat500to700_shard1180_seed1251180	5	500	700	10000	35053	0.28528228682281115	537.98576987608396	10000	10000	True	False	0.015347781070837987	0.015347781070837984	138000.0	2117.9937877756422	2117.993787775642	153.47781070837987	21179937.877756422	44858976850.562121	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867	5	500	700	10000	35053	0.28528228682281115	534.04499677799936	10000	10000	True	False	0.015235357794710848	0.015235357794710847	138000.0	2102.4793756700970	2102.4793756700969	152.35357794710848	21024793.756700970	44204195251.181211	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868	5	500	700	2526	35053	0.072062305651442102	532.53814635328865	2526	2526	True	False	0.015192370021204709	0.015192370021204708	138000.0	2096.5470629262498	2096.54706292625	38.375926673563094	5295877.8809517070	11103057216.925393	2526	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9823_seed1259823	5	500	700	10000	35053	0.28528228682281115	537.91379049634304	10000	10000	True	False	0.015345727626632329	0.015345727626632328	138000.0	2117.7104124752614	2117.7104124752614	153.45727626632329	21177104.124752614	44846973911.061420	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9824_seed1259824	5	500	700	2527	35053	0.072090833880124383	530.21983169434168	2527	2527	True	False	0.015126232610456785	0.015126232610456786	138000.0	2087.4201002430363	2087.4201002430364	38.223989806624295	5274910.5933141528	11010954399.468883	2527	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin06_pthat700to1000_shard1181_seed1261181	6	700	1000	10000	35008	0.28564899451553932	84.720207244523195	10000	10000	True	False	0.0024200242014546159	0.0024200242014546158	138000.0	333.96333980073700	333.963339800737	24.200242014546159	3339633.3980073700	1115315123.3086253	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869	6	700	1000	10000	35008	0.28564899451553932	84.308906357320069	10000	10000	True	False	0.0024082754329673237	0.002408275432967324	138000.0	332.34200974949067	332.34200974949073	24.082754329673237	3323420.0974949067	1104512114.4433055	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1870_seed1261870	6	700	1000	2504	35008	0.071526508226691043	84.237266370386337	2504	2504	True	False	0.0024062290439438510	0.0024062290439438509	138000.0	332.05960806425144	332.05960806425145	6.0251975260354030	831477.25859288561	276100012.60269184	2504	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin06_pthat700to1000_shard9825_seed1269825	6	700	1000	10000	35008	0.28564899451553932	84.783761798879866	10000	10000	True	False	0.0024218396309095026	0.0024218396309095029	138000.0	334.21386906551135	334.2138690655114	24.218396309095026	3342138.6906551135	1116989102.7573877	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin06_pthat700to1000_shard9826_seed1269826	6	700	1000	2504	35008	0.071526508226691043	84.585462551275469	2504	2504	True	False	0.0024161752328403642	0.0024161752328403642	138000.0	333.43218213197026	333.43218213197025	6.0501027830322719	834914.18405845352	278387258.28354361	2504	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin07_pthat1000toInf_shard1182_seed1271182	7	1000	Inf	10000	35000	0.2857142857142857	10.441653302857571	10000	10000	True	False	0.00029833295151021631	0.00029833295151021632	138000.0	41.169947308409851	41.169947308409853	2.9833295151021631	411699.47308409851	16949645.613772436	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871	7	1000	Inf	10000	35000	0.2857142857142857	10.347968609338857	10000	10000	True	False	0.00029565624598111020	0.00029565624598111014	138000.0	40.800561945393208	40.800561945393198	2.9565624598111020	408005.61945393208	16646858.550598684	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1872_seed1271872	7	1000	Inf	2500	35000	0.071428571428571425	10.471173015060783	2500	2500	True	False	0.00029917637185887951	0.00029917637185887947	138000.0	41.286339316525373	41.286339316525364	0.74794092964719879	103215.84829131343	4261404.5353981720	2500	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin07_pthat1000toInf_shard9827_seed1279827	7	1000	Inf	10000	35000	0.2857142857142857	10.601168001937388	10000	10000	True	False	0.00030289051434106823	0.00030289051434106827	138000.0	41.798890979067416	41.798890979067423	3.0289051434106823	417988.90979067416	17471472.870799634	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin07_pthat1000toInf_shard9828_seed1279828	7	1000	Inf	2500	35000	0.071428571428571425	10.380992714173148	2500	2500	True	False	0.00029659979183351851	0.0002965997918335185	138000.0	40.930771273025555	40.930771273025556	0.74149947958379629	102326.92818256389	4188320.0925118350	2500	True	True	True	False	False
