sample_class	process_or_mode	campaign	setting	value	numeric_value	source_archive_path	source_member_name	source_line	status
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	true	use_syst		background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	162	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	systematics	systematics_program		background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	164	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	ptj	0.0	0	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	167	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	etaj	-1.0	-1	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	169	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	drbj	0.0	0	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	171	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	tag_1	run_tag		background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	21	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	nevents	10000	10000	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	iseed	952103	952103	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	27	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	lpp1	1	1	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	35	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	lpp2	1	1	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	36	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	ebeam1	6500.0	6500	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	37	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	ebeam2	6500.0	6500	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	38	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	nn23lo1	pdlabel		background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	50	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	lhaid	230000	230000	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	51	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	false	fixed_ren_scale		background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	56	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	false	fixed_fac_scale		background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	57	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	scale	91.188	91.188000000000002	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	58	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	dsqrt_q2fact1	91.188	91.188000000000002	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	59	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	dsqrt_q2fact2	91.188	91.188000000000002	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	60	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	dynamical_scale_choice	-1	-1	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	61	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	scalefact	1.0	1	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	62	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	false	gridpack		background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	68	source_aware_run_card_setting
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	time_of_flight	-1.0	-1	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	69	source_aware_run_card_setting
