sample_class	process_or_mode	campaign	setting	value	source_archive_path	source_member_name	source_line	status
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_decay_tables_for_id	{23,24,1,2,3,4,5,11,12,13,14,15,16,21,22} (m0 < SLHA:minMassSM)	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	52	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_empty_decay_tables_for_id	{6,25} (total width provided but no Branching Ratios)	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	53	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	sigmanondiffractive	56.42 mb |	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	72	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	pt0	2.60 gives sigmaInteraction = 319.56 mb: accepted |	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	74	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	event_weighting_strategy	-4	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	191	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	process	1 weight = 2.7998e+01 scale = 2.3857e+02 (GeV)	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	201	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	alpha_em	7.5558e-03 alpha_strong = 1.1314e-01	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	202	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	main:numberofevents	-1	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	10	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	hepmcoutput:file	hepmc.gz	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	32	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	jetmatching:qcut	-1.0	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	43	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	jetmatching:doshowerkt	off	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	46	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	jetmatching:njetmax	-1	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	49	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	merging:tms	-1.0	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	61	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	merging:process	<set_by_user>	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	70	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	merging:njetmax	-1	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	73	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	syscalc:fullcutvariation	off	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	78	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	mstp_61	1	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	2	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	mstp_71	1	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	3	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	mstj_1	1	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	6	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	mstp_81	20	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	9	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	mstu_21	1	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	12	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	lhaid	10041	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_mass_entries_for_id	{1,2,3,4,5,11,12,13,14,15,16,21,22,23,24} (m0 < SLHA:minMassSM)	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	51	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_decay_tables_for_id	{23,24,1,2,3,4,5,11,12,13,14,15,16,21,22} (m0 < SLHA:minMassSM)	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	52	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_empty_decay_tables_for_id	{6,25} (total width provided but no Branching Ratios)	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	53	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	sigmanondiffractive	56.42 mb |	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	72	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	pt0	2.60 gives sigmaInteraction = 315.37 mb: accepted |	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	74	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	event_weighting_strategy	-4	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	191	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	process	1 weight = 2.8015e+01 scale = 1.9047e+02 (GeV)	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	201	source_aware_pythia_setting
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	alpha_em	7.5558e-03 alpha_strong = 1.1805e-01	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	202	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	main:numberofevents	-1	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	10	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	hepmcoutput:file	hepmc.gz	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	32	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	jetmatching:qcut	-1.0	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	43	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	jetmatching:doshowerkt	off	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	46	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	jetmatching:njetmax	-1	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	49	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	merging:tms	-1.0	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	61	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	merging:process	<set_by_user>	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	70	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	merging:njetmax	-1	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	73	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	syscalc:fullcutvariation	off	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia8_card_default.dat	./cards/pythia8_card_default.dat	78	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	mstp_61	1	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	2	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	mstp_71	1	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	3	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	mstj_1	1	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	6	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	mstp_81	20	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	9	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	mstu_21	1	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	12	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	lhaid	10041	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_mass_entries_for_id	{1,2,3,4,5,11,12,13,14,15,16,21,22,23,24} (m0 < SLHA:minMassSM)	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	51	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_decay_tables_for_id	{23,24,1,2,3,4,5,11,12,13,14,15,16,21,22} (m0 < SLHA:minMassSM)	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	52	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	pythia_warning_in_slhainterface::initslha:_ignoring_empty_decay_tables_for_id	{6,25} (total width provided but no Branching Ratios)	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	53	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	sigmanondiffractive	56.42 mb |	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	72	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	pt0	2.60 gives sigmaInteraction = 318.11 mb: accepted |	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	74	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	event_weighting_strategy	-4	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	191	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	process	1 weight = 2.8049e+01 scale = 1.8196e+02 (GeV)	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	201	source_aware_pythia_setting
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	alpha_em	7.5558e-03 alpha_strong = 1.1929e-01	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	202	source_aware_pythia_setting
