qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0.575,0.925,16.227869380810095,22495.001561184574,0.0007213988999588024,0.10819781476532479,0.007213988999588024,21,29,12.031841065311799,14.313978870738302
0.575,0.95,2.8177291666666666,2731.0101593465424,0.0010317534546780572,0.0539184736621453,0.010317534546780572,2,2,2.0,2.0
0.6,0.5,185.52970355411685,952176.6573961256,0.0001948479855213806,0.1901317674453656,0.0019484798552138057,254,889,138.34885706440707,446.0443636937286
0.6,0.525,180.86489442563078,904186.4394897524,0.00020003053189748775,0.19020646948393183,0.002000305318974877,245,856,134.7209450381223,427.4100396493613
0.6,0.55,171.90045565073038,845531.9652093195,0.00020330450263719455,0.18694420728971214,0.0020330450263719452,232,812,127.99470398195713,397.8753531470938
0.6,0.575,165.97285373173972,804016.4186708934,0.00020642968212776895,0.18509922592404787,0.0020642968212776893,224,783,123.58109349982072,378.1553979242552
0.6,0.6,160.11828770916333,748219.4675216689,0.00021399909339371231,0.1851085314228238,0.0021399909339371234,217,733,119.27331089703343,352.74125846619984
0.6,0.625,151.15384893426292,706806.3398893807,0.00021385468749179497,0.17979143229592112,0.0021385468749179496,204,695,112.54706729447953,332.5645407604453
0.6,0.65,139.22560919986716,653674.852805473,0.0002129890856323018,0.17220201857144385,0.002129890856323018,187,645,103.61406613806916,306.04059388568317
0.6,0.675,131.74307090471447,600168.1167717723,0.0002195102792419958,0.17005575051285954,0.0021951027924199578,176,609,97.99132956981957,319.7381781141874
0.6,0.7,124.40660440239043,537502.5637160304,0.00023145304376281272,0.16968879530814462,0.002314530437628127,167,559,92.5800429681542,290.4989636183856
0.6,0.725,115.223057938247,501995.8208508527,0.00022952991469719976,0.1626257625953414,0.0022952991469719973,151,516,85.53714423902784,268.8601233329129
0.6,0.75,106.18558326693227,440137.4448406645,0.00024125550895896358,0.1600557931946487,0.0024125550895896354,137,460,78.70598031951128,236.32529494909866
0.6,0.775,94.47645122177953,392259.37049963,0.00024085199316320385,0.1508470801300171,0.0024085199316320385,123,411,70.08967564841014,206.1354170157392
0.6,0.8,75.6499603635458,349949.6384969588,0.00021617384915287812,0.12788097247069385,0.0021617384915287806,103,362,56.37938632637236,179.8445747906889
0.6,0.825,65.56880059096945,289289.683241215,0.00022665447262527156,0.1219075958200217,0.002266544726252715,93,294,49.08010505365723,146.1219405013232
0.6,0.85,55.12246133632137,240486.64464032796,0.00022921215196279433,0.11240435038015277,0.0022921215196279434,78,232,41.25015579469014,115.5646181345515
0.6,0.875,38.967627851925634,171591.4595532881,0.00022709538081540798,0.09407108103187796,0.0022709538081540793,58,161,29.326618623613857,71.5013434516673
0.6,0.9,25.411415844953524,83353.47171993631,0.000304863316675455,0.08801709218050628,0.0030486331667545497,37,82,19.07652981882745,24.55361891507698
0.6,0.925,16.154833484395752,20951.418492045956,0.0007710615627542741,0.11160811418760404,0.007710615627542741,20,26,11.926689373929003,13.114556356776642
0.6,0.95,2.8177291666666666,2731.0101593465424,0.0010317534546780572,0.0539184736621453,0.010317534546780572,2,2,2.0,2.0
0.625,0.5,179.60210163512613,868131.5068656687,0.00020688351962200706,0.19276077121080504,0.0020688351962200703,246,793,133.93525672160462,429.9647391645117
0.625,0.525,174.93729250664006,821078.8903528934,0.0002130578371482104,0.1930589577772256,0.0021305783714821035,237,764,130.30733522187097,412.7334021561272
0.625,0.55,165.97285373173972,771911.0495004487,0.00021501551744744553,0.18890934076259758,0.0021501551744744552,224,727,123.58109349982072,387.8441792977489
0.625,0.575,160.04525181274897,732383.9054846694,0.0002185264457809677,0.18701368945283126,0.002185264457809677,216,700,119.16748301768422,369.6247308900426
0.625,0.6,155.59955037350593,677411.723251097,0.00022969716205491423,0.18905230794099018,0.002296971620549142,210,653,115.85727515608184,345.23488121678247
0.625,0.625,146.63511159860556,641638.6939269671,0.00022853221444792718,0.18305968089518854,0.002285322144479272,197,621,109.13107795298944,328.89312541839956
0.625,0.65,136.11573644754316,591351.049480352,0.00023017755116382134,0.1770050476408952,0.002301775511638213,181,574,101.19585849562566,304.2113636569638
0.625,0.675,128.63319815239043,538580.0433675708,0.00023883766161866618,0.17527821385799053,0.0023883766161866614,170,540,95.57324604428256,329.5184904187923
0.625,0.7,121.29673165006638,477902.8928344758,0.00025381041518842225,0.1754604622731343,0.002538104151884223,161,492,90.16186088738091,304.315880522139
0.625,0.725,112.18622108233731,442396.14996929804,0.0002535876975650058,0.16866844845076578,0.002535876975650058,146,449,83.2249005121102,282.3062098024979
0.625,0.75,103.22178230743692,383980.72055616265,0.0002688202213848892,0.1665776166585056,0.0026882022138488924,133,397,76.49922170417912,254.2848253453141
0.625,0.775,91.51265026228418,337646.2292842667,0.0002710311631682374,0.157488983885207,0.0027103116316823735,119,351,67.88290061963808,224.23199015568926
0.625,0.8,72.68615940405046,297728.6427495997,0.00024413559519425237,0.1332114063753257,0.0024413559519425236,99,308,54.17258300316781,199.0945681564697
0.625,0.825,62.678035527888426,243872.0521515045,0.00025701196580307594,0.12692125560243106,0.0025701196580307593,90,252,46.9797976618724,172.42143535227225
0.625,0.85,52.30473216965471,205274.6155546724,0.00025480370297283045,0.1154445297094243,0.0025480370297283044,76,204,39.25638982272549,147.45871881577708
