seed,bootstrap,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB
11,183,higher_purity,0.875,0.75,21.262811678661915,29363.530207882995,0.0007241231394225772,0.12408422117942193,0.007241231394225772
11,184,higher_purity,0.875,0.75,20.676950551536738,34604.53546270376,0.0005975214021821516,0.11115268996477433,0.005975214021821515
11,185,higher_purity,0.875,0.75,20.29661839386039,13841.895835135687,0.0014663178104794218,0.17251461689787834,0.014663178104794217
11,186,higher_purity,0.875,0.75,24.944726173576175,26670.304261564455,0.0009352996474631497,0.1527442096978167,0.009352996474631496
11,187,higher_purity,0.875,0.75,21.643143836338268,39955.787010996166,0.0005416773252490783,0.10827557556184493,0.005416773252490782
11,188,higher_purity,0.875,0.75,19.178292245988324,22325.291600436423,0.0008590388241833052,0.12835457771672035,0.008590388241833051
11,189,higher_purity,0.875,0.75,21.361548435354166,29817.894845594725,0.0007164002873432262,0.12370699025190116,0.0071640028734322615
11,190,higher_purity,0.875,0.75,27.86597635313774,28625.852865390752,0.0009734548865381852,0.16470054902494846,0.009734548865381852
11,191,higher_purity,0.875,0.75,17.67963394043991,22658.969689669662,0.0007802488013609968,0.11745004551097217,0.007802488013609967
11,192,higher_purity,0.875,0.75,21.871343130944076,30168.37517363423,0.0007249758399338199,0.12592138562149388,0.007249758399338199
11,193,higher_purity,0.875,0.75,33.91400568170969,23139.20832749516,0.001465651080266708,0.22294864669598038,0.014656510802667083
11,194,higher_purity,0.875,0.75,32.94781239690816,26883.93484154205,0.001225557664497683,0.20094637098356014,0.01225557664497683
11,195,higher_purity,0.875,0.75,19.178292245988324,36735.446904562814,0.0005220650315160924,0.10006155978110037,0.005220650315160924
11,196,higher_purity,0.875,0.75,27.33351133239085,38576.32594553298,0.0007085566254024247,0.13916659279467106,0.007085566254024246
11,197,higher_purity,0.875,0.75,27.63777705853193,28867.53830533915,0.0009573998574523492,0.1626665417845301,0.009573998574523492
11,198,higher_purity,0.875,0.75,34.21827140785078,39054.806280281526,0.0008761603158975934,0.17314933290709533,0.008761603158975935
11,199,higher_purity,0.875,0.75,35.488730418793374,28134.81635246632,0.001261381271311636,0.21157698337223146,0.01261381271311636
