job_index	proc_id	outer_fold	category_id	structure_id	category_family_id	mass_family	condor_job_status	condor_exit_code	worker_rc	runtime_seconds	all_inner_support_pass	inner_support_pass_count	inner_support_failure_count	pooled_support_pass	pooled_support_failures	pooled_inner_oof_feasible	pooled_inner_oof_signal_efficiency	pooled_inner_oof_background_efficiency	pooled_inner_oof_selected_signal_rows	pooled_inner_oof_selected_background_rows	pooled_inner_oof_selected_background_neff	outer_signal_total_rows	outer_signal_selected_rows	outer_background_total_rows	outer_background_selected_rows	canonical_payload_sha256	outer_selected_event_uid_sha256	result_bundle_sha256	worker_log_sha256	validation_payloads_opened	test_payloads_opened	execution_integrity_pass
195	195	3	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_max_drbb	asymmetric_rectangular	4	0	0	87.70811343193054	True	4	0	True	[]	False	0.5841746280899076	0.31061580314982884	4379	5522	3239.556154226507	1846	1050	4266	1257	83b005327e3b0702901dc7c44a3dcd1af5efe0edc552bd3788c75e6d2b712f4d	467aa296add0467556f22027da806fc1ca3b23803bdcaaad3daaf47e5b9c8d51	4cd2036f52c35bd698455ed7a0979ea5f06bfaee912221ca2e9e083ad5fb94c8	616f0d3aa121d26869c641f98235a1c3efd812d41a5e6696c1acf8fd4fe18f5e	0	0	True
196	196	3	ge4tag	asymmetric_rectangular_mass__category__plus_mhh	ge4tag::asymmetric_rectangular_mass__category__plus_mhh	asymmetric_rectangular	4	0	0	44.69340538978577	True	4	0	True	[]	False	0.5835684716023386	0.3232536005654949	4373	5699	3707.3093432739597	1846	1059	4266	1285	b6a8dbc1be3e9002b7c310c49edf7541c9c31bddb558e5f37f0d9b371e22c44e	399895781eab8717c866d5105b2759bb84e431680a21761aed1474c58f699ff1	2df2965d4b6002e6c2e45c9f5f9790d5b3a833c1629ff3d7876819aa46b91351	c96a2d34732729c5e1496b54cc0bf55ce5f0a9c93027ad0c22607b8d46b07636	0	0	True
197	197	3	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	asymmetric_rectangular	4	0	0	96.90169286727905	True	4	0	True	[]	False	0.5853460345482336	0.3343906795049816	4378	5879	3742.346185648805	1846	1075	4266	1414	ad9ed77fc0835be99e49dad2b95bf44c1b3f589c8e2a6762807cf1ae63d91177	b32616b838c866e80b3c0b5320517935ce0ba96113cd5506a83a8e2ec82b705b	0829fdacc431f862288db9424499b2f7211f82f4616f976d1a17b33d893e998e	1eaa2a88e0e3f18f1d6a74abce532441ff3f7947861af13c6889f7e9277a47ab	0	0	True
198	198	3	ge4tag	radial_mass__category__mass_only	ge4tag::radial_mass__category__mass_only	radial	4	0	0	25.128822088241577	True	4	0	True	[]	True	0.5872031857238176	0.29165637984649373	4392	5136	3380.4526446289537	1846	1086	4266	1203	a60fbef9263549b6997ae924b65a48fcbff43e3dadc77f548a395eb4e2903026	e2d83d232cf907358181f7a75b9d526107fcae79a79185c302f94b666fab5a6d	a7ba35366f9eedcf003c1cc3062f8292a5bf0bad44b5aca4becfa5fa2f17bdb1	b1c10978cbe17ee0dd10826b5b0781765466cb462df48dba54b44da407e0d6c2	0	0	True
199	199	3	ge4tag	radial_mass__category__plus_abs_h_delta_eta	ge4tag::radial_mass__category__plus_abs_h_delta_eta	radial	4	0	0	37.27934956550598	True	4	0	True	[]	False	0.5850450660803785	0.29750075060387443	4372	5255	3461.5822542474457	1846	1089	4266	1229	6c97548d05d09733adb576c6d6d27f795d846a39ef9e5147fd0ad07202a99350	13142a819eec95f9a6b44f12ffdc2415a623fe23d94fbb242523170941c601cc	a219e0c6ab6b6f2718deda0dc7b56cce4e4cc91a4170113d385d31e60c374201	4ca5e03b83f5a132aad00c4c6a80661b81c8852d0597dd5860030a08c84bccda	0	0	True
200	200	3	ge4tag	radial_mass__category__plus_h2_pt	ge4tag::radial_mass__category__plus_h2_pt	radial	4	0	0	40.22375679016113	True	4	0	True	[]	False	0.5827790814528279	0.2907685998684148	4360	5156	3375.2757745693407	1846	1086	4266	1203	9fd4644f2d39ae5940e3612804eb07f97585547b8f1034ed84fe02081280f4bf	e2d83d232cf907358181f7a75b9d526107fcae79a79185c302f94b666fab5a6d	ea5a7a4fe772a87c7dbe47939398b3042fd4b0fd698f4101ed65127110e914d8	5dbb3a53f12cfe11f3ab11e3e0a7ae98167685216efb5fbbf0a830805a9b6910	0	0	True
201	201	3	ge4tag	radial_mass__category__plus_h2_pt_and_max_drbb	ge4tag::radial_mass__category__plus_h2_pt_and_max_drbb	radial	4	0	0	91.46688580513	True	4	0	True	[]	True	0.5869356722998601	0.29127933662048455	4390	5131	3375.936631567475	1846	1085	4266	1201	db61abaa7b27c3a6bd45fd05af3632555ab58b442696ae47c54d95059b58ed5f	b207c33d1f72064b90e3b20e246a9d614b12f7df2b0b0348e05cc6b1b3f169e3	64d8bb06a00ce5617e730e9b67de4e05ebf65bd5dfd35674e12f1396bb1ab7fc	b800149fc3129346f8f700c61f95f3a35c597ebc6f9f365461622122336784a1	0	0	True
202	202	3	ge4tag	radial_mass__category__plus_ht_candidate_jets	ge4tag::radial_mass__category__plus_ht_candidate_jets	radial	4	0	0	70.78217792510986	True	4	0	True	[]	False	0.5835188519109509	0.2851947085961947	4366	5104	3331.454556426823	1846	1085	4266	1166	02360b58fdaa6535d8e5f5403a61baf7ec0f3e9e678aac47260a9d664733f100	948716bf99a04ea788c756de23b5ef7897edad86499cf8856dbc63c122f4f14f	e05f99ff89a5718c59de2e9fbf3a1b88b5cd6f37eb43eba81b86b281f5873f68	dafc3183b77b7712b55e6f53394b8b46c29ce42ee0a4e33e2bf3650316459f35	0	0	True
203	203	3	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	radial	4	0	0	47.661253690719604	True	4	0	True	[]	False	0.5797041952872332	0.2900960278970887	4340	5215	3431.5356961752755	1846	1085	4266	1201	aa72261e7cec9ab3fc967bca8f4656e93999051b6283f8eaa1e3bc87d3f597e2	b207c33d1f72064b90e3b20e246a9d614b12f7df2b0b0348e05cc6b1b3f169e3	9dd8c521490773fa253714dc57cf1df2ee3c14eec5b8d4fb2f6544d3f7f151bd	8b5a4657e0240ed023182b725c7eee2cdc4f7eaf64430c6b1b1aa9e93728712c	0	0	True
204	204	3	ge4tag	radial_mass__category__plus_max_drbb	ge4tag::radial_mass__category__plus_max_drbb	radial	4	0	0	64.40482592582703	True	4	0	True	[]	False	0.5793663308979219	0.2867009388601392	4336	5128	3369.4759860327777	1846	1079	4266	1175	8995779e8c3f3ae01928431cf7c1acc975cdc96e5f393a06cffaa62113657cd8	cdbeae28e34f1a2b249aecce567d80a37cc895fa60e3ff8722ab5e5b35cd7b86	f8fc54c33d2004468b2306f4e0f53f65c62aaeafd4f43aad53384e55a0c270e7	435e28a6009bbba4c1c22dae4938a5e8247fd6be68f9c5ad04a053944102f4ca	0	0	True
205	205	3	ge4tag	radial_mass__category__plus_mhh	ge4tag::radial_mass__category__plus_mhh	radial	4	0	0	36.868281841278076	True	4	0	True	[]	False	0.5858092200557904	0.29021597465790666	4382	5134	3405.988166574961	1846	1080	4266	1202	4fc51ae458934eab3de09977ada51f33f54493699d1304cc33fb9cbd1135089e	58022f297a635d9a566de5d1b09ed67097601f7127e06976a9f8ab9d84aec440	4b326acb59831b0ad857abf1450bff35c788a064fbfdae9d1d8855b167b38687	9aa94df046e7600b2645b148d8f5756d4b5a605074d362c2f48fef00d2314fc3	0	0	True
206	206	3	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	radial	4	0	0	49.953113079071045	True	4	0	True	[]	True	0.5869359136614722	0.2916106756891893	4390	5135	3379.6738116845886	1846	1086	4266	1202	ec30a9e927390abf707bff255844cd9e60ac9dfc0da4d2a476878f5bbe80b279	0244649c1f59386e4401e4c0aff31e4ff152a2de96ea17f3320f86b66e866ad5	747ab878680e406e02a97455d6265b86d7d527457841c7e008601a974d8360a6	996b157206e8e8e78c3237cf2c51ea68172e6924fe7908a0125d13712f0b6ba7	0	0	True
207	207	3	ge4tag	symmetric_rectangular_mass__category__mass_only	ge4tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	47.09560203552246	True	4	0	True	[]	False	0.585059154190172	0.29626127081151	4377	5204	3487.9213196434175	1846	1086	4266	1219	c9dfa5b9f7c85da3f874df403c42544ff75e6c2e1889cb71e2043a700e5ce96b	a76c468a3a40d9d6464ffba94753cbf26b903d077fd3dcd247d9ac902a8c95aa	e8200ba315b7aeaf82e43f4d3d0a2eeb59e4d392f987e3c9fcc9f8eac100e68d	68a1cb0a2345be2f6acdd661f832ea66b2c7b0c8e79c29a5289b40967411757c	0	0	True
208	208	3	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	31.608533143997192	True	4	0	True	[]	False	0.5855034341622928	0.3038119099582722	4375	5339	3583.0084003159186	1846	1083	4266	1256	dfe4c9fe876a5b69a7c4128c3a2968f342e00295a042360d7e1ede2aa0e19638	64b034d6b2517075ca325c4cf880d300472c5ff87a055189de47d55f7fac341c	4a9e25cfcdd2340a920609dab6ca4efbd3ec184d0f3662e29168976a458f9525	fe50a66a929196a4f7870fd033850592995c29f7c6133d83fe716c6171246a38	0	0	True
209	209	3	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	49.224541902542114	True	4	0	True	[]	False	0.5828883714674261	0.2950165041071613	4361	5189	3472.758662407607	1846	1086	4266	1219	c3a2dd557f8ed070f028798c5e9cd4efdf64ad33e2e69df3f54177fe2b09155b	a76c468a3a40d9d6464ffba94753cbf26b903d077fd3dcd247d9ac902a8c95aa	45ab4ff2168b489aa53eda658ae3c9dab3b37517b00d09fb1d451fea3182fe2c	6f53d5c553fa6fc0245d58a3f92e889db2ae84d991117a167b713b9725587e30	0	0	True
210	210	3	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	55.410892963409424	True	4	0	True	[]	False	0.584803603243974	0.29579013231668894	4375	5198	3482.413372396707	1846	1085	4266	1218	5101996ed26a4dd62b6b33e3654903a55d37f954e82f5f2628eeac451b05b737	21ff4f1a3618c02412650c7e1689c3f81b795c84a7e4656445d54d98d35d81ad	8e3bcd06210d29bee835eb3a0d74024ed9c880d57b4762a9652e2fae5e2bf863	cf8dfa3f9b77144c26b656f5a3fb05ebb9cb782ed280d0a6f04f615b2c75bebb	0	0	True
211	211	3	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	35.1580970287323	True	4	0	True	[]	False	0.5853558376206002	0.2873769891247348	4380	5152	3398.3129783974514	1846	1072	4266	1179	525f00aa0d3a635779ed4d1d7f0c304d4b7a2b0e26b939a8bd19a1517eb58cc9	14af0f60076eb2f137e978e772742311c9a33ed2bbf920720bb71697c4db49d8	faec880ec8dc9e7f940b02ece91cca3ebabd8734dd8884bc97a73da25fdfa530	103cd45faf5577f7a4eef90d6b1a9bf30350250e079bdb9e6f6c41c23046af8f	0	0	True
212	212	3	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	66.1889135837555	True	4	0	True	[]	False	0.5763692231718356	0.29579665055945725	4315	5269	3430.509321896798	1846	1085	4266	1218	922b193269e1ac19848d3a1788348428d48d8c02cbe8c987783ee0b1de06c5d8	21ff4f1a3618c02412650c7e1689c3f81b795c84a7e4656445d54d98d35d81ad	a79b85d8047026f66f327f47fc6857061f51697764f10aa64aff01622fd1a372	9b7ecad7345749072743477119613e93c4f74a17fecb4ba4761434917b382442	0	0	True
213	213	3	ge4tag	symmetric_rectangular_mass__category__plus_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	34.85055494308472	True	4	0	True	[]	False	0.581166024530417	0.2933914784141993	4348	5210	3489.5948208704194	1846	1068	4266	1181	5aee820996997edf6096ddd24c97289a19e2357aff013dc6de766bca73ef1814	02e1ad88f6e19d1caa1cb3cd6f5c0d1a6b6186751667fcd50d0e4c56f37f863c	0cb78c1f9dbfcf0d38b5d1c4782974da96221235003f5a82e30bea2d4f303945	ff90de6e75f8a3c6cbd77bef9d0698e5e3611e081c147448ca7f5639dc03fce3	0	0	True
214	214	3	ge4tag	symmetric_rectangular_mass__category__plus_mhh	ge4tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	39.40201759338379	True	4	0	True	[]	False	0.5838261645435717	0.2950958312203705	4368	5192	3476.388100804153	1846	1084	4266	1214	8bb277dd0223d9f75bf316e663730abb1ad60ef465bb153b507f26155ed43ab7	f81c2ab222070d338d0d0542582aeff3f0de8b22b2a93e6580a6fcc122ce5a6f	6099df65e77f5a2fc63c01245cbde073bb945f7c7069f0f2f2bb9dcc929e498f	645a220e7d39a104422aa8cc6f2b3d92836ea5485428010510f6fb1ef0d3cb46	0	0	True
215	215	3	ge4tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	106.29469776153564	True	4	0	True	[]	False	0.584792839308467	0.2962155666542056	4375	5203	3487.1347066944063	1846	1086	4266	1218	c1221c25278129acf26942b8cb6d058fdc9e35abba1e016f0fe5c90bff9a5a51	c61efeac6b97e06a43c6021bf3dc6e6ece4fbc62933c60dd7c125a1d7f070619	ebd4422f831dc6d5191bac32f395df63a6c0fa20d5d7175d3293a6ab0fe999eb	9bc2a615bb3817695067fb9a1151574e2072bb572f8c8f5a0a08d130f9a81ee7	0	0	True
216	216	4	exact3tag	asymmetric_rectangular_mass__category__mass_only	exact3tag::asymmetric_rectangular_mass__category__mass_only	asymmetric_rectangular	4	0	0	161.97509026527405	True	4	0	True	[]	False	0.5841441727237734	0.43618271285260174	12992	31919	13613.3245300762	5373	3237	16301	8336	ae5d7ac3144845d8c96aface1b90ea413ce78b05cd4eb1cd133f14e653d2495b	c253e59819bc669ed99ab6deb7fcc4ebc724b6c405958440e3e58b29d94cbbb8	9e8f527aa897bcafb5ca3de2415ace3d8cceac228eb90cc5fd0a45144b0b90ba	932721006ac8ba3e74259c8753bfe97a237b9abf6690af0100b40cf055ce00f7	0	0	True
217	217	4	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	asymmetric_rectangular	4	0	0	227.54396224021912	True	4	0	True	[]	False	0.5857064491951071	0.44262210135167396	13041	31826	14010.116347885449	5373	3181	16301	8209	1b6012d66eb92655ac4b2d26787174d974e62c5c21750f7dcbea7985df8ea925	5520f1229687cfe9a745c20903991cde1881d572006f9cd53faa92414904a74e	63cd66bdb13239f29bb51f6086ee67e12d2ae7932b8a9d6220beac33de29e8f4	badf0f021af28db808fdb933c37a3ac38cc1757c64844db701e4c3806975413d	0	0	True
218	218	4	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt	asymmetric_rectangular	4	0	0	295.13056325912476	True	4	0	True	[]	False	0.5857041191374888	0.4427435779636543	13041	31832	14014.3727997011	5373	3182	16301	8212	515229ce46aa71cd5b959b95e89ff80f16243440a4355ad95ea2e59b1a8385c7	94c0c59c7da114a7b4c9b3a0cefabe093d9c5c687bf9740ae478da2ae73f837a	0ed6843f7bf0d9d1dd216412c61733b434d3a3956edea304095df5137f84a228	556ad776372383e60a06b73b40857b1848861832c881774806da3708246d1b13	0	0	True
219	219	4	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	asymmetric_rectangular	4	0	0	234.50172638893127	True	4	0	True	[]	False	0.585617578130867	0.4425891379510477	13039	31826	14008.725133979211	5373	3182	16301	8211	baf581c244b7b11583d2211cdb8b372cae8f240060916c329d24f18b54d1206e	ba9401dcd794dba3f16384a4551b99c2ae2a3195363973c628768304b1ef5858	bc10ba8660aceaa38017799f5eff6208da477a09cc44de2e2004eebc2223bffd	6c8e5d21c4dbe77a61bdfc0e8f9e830da72ef6cf46d23420904bdfd820f63896	0	0	True
220	220	4	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	asymmetric_rectangular	4	0	0	179.89827704429626	True	4	0	True	[]	False	0.5836092385187968	0.4522834372752753	12999	33331	14092.097190059427	5373	3182	16301	8208	29f144235ab18dba122985810c517d480eefa8fc340ede0edb8dfa3a26b90d0f	b5cdd611793eca4272a132c1be9a418ea6d3d6150035f3e9ff7fe1e4204ba470	268434d85fd716f4e7f4940b820bd91d41d58888834e1fbc4b280fe7c6715736	7596d6461015c92602c6ec918e36c34b18a9adce62cde3fd1b7471df6bccdc20	0	0	True
221	221	4	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	asymmetric_rectangular	4	0	0	439.60891556739807	True	4	0	True	[]	False	0.5855678242169489	0.4423210798909815	13038	31816	13999.459812191306	5373	3182	16301	8207	a29cacdf440cc21939edb27bf5d60027d3ba0b0d38a485d53d121a57a29906d2	67c0afc986a2b81a7f0ec005ce83496e5599f206b7bbf3598c9f152043316f97	097eb45fdb0c617b7cd39adc6a990b379569be8ae99f9363d8cd0f0e1584a395	925e219ecb4b5b3e0d98dc6888329b247f7c27816736f2472a6fc96aafc49767	0	0	True
222	222	4	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_max_drbb	asymmetric_rectangular	4	0	0	320.43656826019287	True	4	0	True	[]	False	0.5856628451086209	0.4426904248313761	13040	31830	14012.446274500024	5373	3182	16301	8211	8813965673032740ca60dfdf46a1d1e77d3f6e4679677c6db711e23b1745b272	ba9401dcd794dba3f16384a4551b99c2ae2a3195363973c628768304b1ef5858	f3538b56c2465c275833fed5d287ccfdb0c6103bbd136846d1d423729b07f237	5e8f8991449b831ce3fe4c6d66b0c3ccef2d41f4d39c37d485b79e50bc58c056	0	0	True
223	223	4	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	exact3tag::asymmetric_rectangular_mass__category__plus_mhh	asymmetric_rectangular	4	0	0	234.37690496444702	True	4	0	True	[]	False	0.5856555272131937	0.4427272866538385	13040	31830	14014.047341321779	5373	3182	16301	8212	af84eabccc8448f85a954198256c6fdca385fab94c9db7a1b0a978e28bb6592b	94c0c59c7da114a7b4c9b3a0cefabe093d9c5c687bf9740ae478da2ae73f837a	53468d63cbc5299411049894eeb32a3dc409ed753ab7ee35085b9d6f0d8d992f	cbf32a26aeb864f10e3984bb8411632cc1ebf251c00a3a92326d548ad5261222	0	0	True
224	224	4	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	asymmetric_rectangular	4	0	0	404.2325162887573	True	4	0	True	[]	False	0.585612590293058	0.44250452316152983	13039	31820	14006.069736136611	5373	3181	16301	8209	bdcba1544d337e78c3f49f336416601fe10af7740f5770e8d912bdfa4e0b6eb2	5520f1229687cfe9a745c20903991cde1881d572006f9cd53faa92414904a74e	ee74f449fbabbf3719007cc31d6bebd98019480aff7b2f25fcb95adb94c592f9	f16f266fcd004698fae3406a5170b7be7d919c5b6eeffcb48e768d48e4b511c2	0	0	True
225	225	4	exact3tag	radial_mass__category__mass_only	exact3tag::radial_mass__category__mass_only	radial	4	0	0	92.6189751625061	True	4	0	True	[]	False	0.5856509187251298	0.43744157795556776	13027	32283	13559.693187077779	5373	3215	16301	8444	8d86bbe961faa91d07b7473f9b6f80ad68b6e63a5278c30fa8aa0ba1d1aeae4f	e2024867a559d1719ccdf2c5855ee1542aeacbd64dd4adeda0b40f1dac45faee	b461220e98f9ad268e6531a1c82ad8569439274fe26bfb35dca46a50cc3fc18a	80abc75955a83ba4ca702ca1cbb047a32fc7de3e5b114aa243182edd74428b5f	0	0	True
226	226	4	exact3tag	radial_mass__category__plus_abs_h_delta_eta	exact3tag::radial_mass__category__plus_abs_h_delta_eta	radial	4	0	0	204.85872864723206	True	4	0	True	[]	False	0.5856072815226382	0.4373104569992518	13026	32277	13554.897709097488	5373	3215	16301	8442	6114835c7a3a382f792511788262baa161a707020d372f922740838b16ea4c76	844017c4c63b604059271e4b786bcfb1c7ec05daa4835b39b7580460baba6caa	150b0399c96cef0253594ff20c42c0a84a71a7d83329b3e1a771439400de304b	6a5075fca3615b2e7ccaa52221d2d4486c70e974d06c0ffd4edcfe5a6f694633	0	0	True
227	227	4	exact3tag	radial_mass__category__plus_h2_pt	exact3tag::radial_mass__category__plus_h2_pt	radial	4	0	0	133.7475025653839	True	4	0	True	[]	False	0.5856056517473758	0.4373402910752394	13026	32279	13555.994529657626	5373	3216	16301	8440	b81b2383a9021b544c8f711f705c9e465a62bd3562bfc1e982cce066c20ecac0	f45b4d6e57885b5cebc37f160f98014757629661e76e57f7cce49bff4d72ba4b	f738a20a5f6b584069d2d535712196d1e64e0faa0f9e63699a21d1b67edc271a	5638715521520079aa9d5debd1e7b754df6d35956bb757b5081066c6fd509dc2	0	0	True
228	228	4	exact3tag	radial_mass__category__plus_h2_pt_and_max_drbb	exact3tag::radial_mass__category__plus_h2_pt_and_max_drbb	radial	4	0	0	170.38998532295227	True	4	0	True	[]	False	0.5855627215815142	0.4371431423230588	13025	32269	13549.974354662769	5373	3214	16301	8443	eec6120b514087c79d94a1dab3182137aaa9d3f1e6082838cf173f89ffce1ca1	2257ecca0af8feb607468a59a3db3e50b76699a7bbe6b5bb694e1b3e76f6e035	7ea2c426d10299cf6b2dd1b1e42ab7c2aeb6fe92e55b9449cc4a6e7a972a2a66	6b4898ffca037e61096af0a3d2885f4e7c10446307cf977c281e20879253e900	0	0	True
229	229	4	exact3tag	radial_mass__category__plus_ht_candidate_jets	exact3tag::radial_mass__category__plus_ht_candidate_jets	radial	4	0	0	203.93423795700073	True	4	0	True	[]	False	0.5841040031311571	0.43968362376475306	12997	32919	13610.890888050159	5373	3214	16301	8398	aaa6e12cae7e6440465d87da20a108a29ccb21b3e154a7fb567701e8f5d76bc3	3ff9cbcbd23f1407b25aa37c48509d749ae03c7da0e668b4a28fdf615d356afa	d667dcf1e355e772472d854017b5265169b56740184eed46b92d2ba4dce38ee6	efb566131e66d09b4bb4002bfc41860d5e7450bc0967a7827cafb428fa612a62	0	0	True
230	230	4	exact3tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	radial	4	0	0	353.94335103034973	True	4	0	True	[]	False	0.5833564872491099	0.4510075076369107	12981	33259	13835.307400906406	5373	3214	16301	8439	f7db8d29e15bd7acf9a43032f85ff8e7d9993a3fba98f66ee325384c49f6910b	af07f6ac51f1ba9f6e9bf7948876f558ea34c6c93991f5f97c3850139c24429c	4de156f73293957c2405e02a289abe92287f618520891384f9f078199ad6bda8	8897e8dc8e58da1fb70967920eb4cb33cd540bbce1fd3a50dd8ec0a182207005	0	0	True
231	231	4	exact3tag	radial_mass__category__plus_max_drbb	exact3tag::radial_mass__category__plus_max_drbb	radial	4	0	0	154.9106957912445	True	4	0	True	[]	False	0.5847147653035245	0.43133954368091115	13011	32319	13529.731505413896	5373	3224	16301	8493	b117c50b8d9d0d071f875617b282d323bfef8fbf7f46d7d0df368056507a309c	17e7564ce60ba1b038b432f7f1a333d1d8d72d4cb1d5e4269b7a851db942a1a8	e197d55f47c069e362d774911f1f088ffc6bc599964e9183e9f4bf5231885fbe	fbeb42bb044a78f5ce5ecee00f1cda7437676381e2bfc2c3325061df3ef6c981	0	0	True
232	232	4	exact3tag	radial_mass__category__plus_mhh	exact3tag::radial_mass__category__plus_mhh	radial	4	0	0	146.721200466156	True	4	0	True	[]	False	0.5854991861761604	0.43720303988526626	13024	32280	13532.648710818476	5373	3214	16301	8444	95ab421c10bfa3738900d7532d083291b05c3315e98f5785adf5e968c2219691	9fbd7d61a093dd67901646c735b1602f7ce70c0fa82db42cd234dd7874b46f44	980a55eebfe4dd563c07d5f9d9e99dda1ac26a7db19e509bdf0eb9848bb8c473	186844d5737f96d81dbf41ebbf67b280d7ad155691bc7c24025f7d9f58f7ec12	0	0	True
233	233	4	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	radial	4	0	0	321.94219636917114	True	4	0	True	[]	False	0.5855563454357158	0.4373104569992518	13025	32277	13554.897709097488	5373	3215	16301	8441	316e46216fe57dd836624007753e88ad365c00c632c6a01ddc342edc6023ba2c	f2f3be6e3b4a829c77eefd5882d1eb155a772015fee06f6e3d179a4c5ba9d2ce	f00431f4f2898df4b3942d81a9e17e2bc10fa2943bea04d22e9332146011f6aa	416af36b9406e0831d1f80b162e535db3af944525e390cfd9de31f0d8c509c8d	0	0	True
234	234	4	exact3tag	symmetric_rectangular_mass__category__mass_only	exact3tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	127.31857228279114	True	4	0	True	[]	True	0.5859722833390681	0.440799010984572	13033	32443	13719.883098290231	5373	3222	16301	8443	45fb77b4d0232b53277b3b38b9e687fe4c40b1d6b7b24537772c5b64aad857fd	b4c9f0c301e208a61c585a0dca3854bfeb467ed845a2629d1e88bd05af138c90	b07aa74aa90929263477841fd207480925e8437b92c8b7ac107cb67c00ac1d9e	1823af51bf2a3024893978e77f015d5ca4602aedcc33dc8b9e92e6a79cb5d19d	0	0	True
235	235	4	exact3tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	126.46840023994446	True	4	0	True	[]	False	0.5859286461365765	0.44063978519096164	13032	32436	13714.097366409233	5373	3222	16301	8441	b7202888c972ba451cc37f29037037e4d538935f829c0d782ccb62ef43e22c24	6c045c67a7d8f478eca04267d21d0d1fc08bc00b6ec9af4d6695e78815c86c6b	16728b35afeef5e6c9d673b133f24f6e84c1847b5f6121e3d6830d8755f1da43	a871271aa46933dfbbdabd7df7f048f7e253288b86ae33e53a95daf902fa2e3a	0	0	True
236	236	4	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	265.62636518478394	True	4	0	True	[]	False	0.5845678302393742	0.4408426749844455	13003	32466	13710.995600737095	5373	3222	16301	8443	26d0d0f843e9423be0f5750efaa1e9612cec1b46701a1ecb87f7608d1d5b1469	b4c9f0c301e208a61c585a0dca3854bfeb467ed845a2629d1e88bd05af138c90	79f826363a319525640338f5a10e18a728efcc792a1bff5806977c466bb65158	d041410a0ecd5779c23825baeacaff9e7585334e122ac0073581dc613216beb5	0	0	True
