ordinal	sample_class	process_or_mode	campaign	source_tag	remote_bundle_path	bin_index	pthat_min_GeV	pthat_max_GeV	shard_id	seed	n_events	sigma_gen_pb	event_weight_convention	sum_event_weights	sum_squared_event_weights	min_event_weight	max_event_weight	weights_uniform_positive	per_event_generator_weight_transport_required	source_bundle_size_bytes	source_bundle_sha256	small_provenance_members_opened	identity_pass	exact_metadata_recovered	normalization_denominator_authorized	status
214	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785_bundle.tar.gz	0	50	75	9785	1209785	10000	18414229.657822095	pythia_info_weight_normalized_to_sigma_gen	10000.082757520458	10000.167724748271	1	1.0355474914375569	False	True	1594687347	7d3aa901f2f23cc2b6ee397ac8cfd3ecf7fd7d528f2c3da8a34025df1a571171	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
215	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786_bundle.tar.gz	0	50	75	9786	1209786	10000	18253577.09343971	pythia_info_weight_normalized_to_sigma_gen	10000.059821045032	10000.121185014736	1	1.0343076169387309	False	True	1617402735	7584217b0d7d3e2d7b7406989cdb165550b00f2b383a8e6e3191ca1c90efcf4e	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
216	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787_bundle.tar.gz	0	50	75	9787	1209787	10000	18038380.762495704	pythia_info_weight_normalized_to_sigma_gen	10000.07434733331	10000.152634408478	1	1.062173697275902	False	True	1604303460	da0088af49ecd1fb0d32b0ac564b9e130dbf42c4ae4c9ae079c716df621f816c	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
217	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788_bundle.tar.gz	0	50	75	9788	1209788	10000	18251628.12796059	pythia_info_weight_normalized_to_sigma_gen	10000.016490268814	10000.033252466592	1	1.0164902688133393	False	True	1620683776	7203888570fda87240da433ca2f8c9bcc13a6de42a6304f9ee51b84436909ccd	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
218	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9789_seed1209789	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9789_seed1209789_bundle.tar.gz	0	50	75	9789	1209789	10000	18315125.237285793	pythia_info_weight_normalized_to_sigma_gen	10000.053108524331	10000.107250117033	1	1.0286713711614721	False	True	1605302978	3af245bca1a3f273d62afc21b2977e8be932f6ccb1ec25cad5a00c10ce4b8c83	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
219	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9790_seed1209790	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9790_seed1209790_bundle.tar.gz	0	50	75	9790	1209790	10000	18281583.679920074	pythia_info_weight_normalized_to_sigma_gen	10000.047089526279	10000.095662715621	1	1.037694864897592	False	True	1617162582	3203d9b562086eaca10e038b8e63f37721a736dbeca3e30e55234eade458fc76	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
220	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9791_seed1209791	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9791_seed1209791_bundle.tar.gz	0	50	75	9791	1209791	10000	18255896.663016368	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1614573220	25c3732a6cbc72dd4fb58bb3712e50faf2ab2d8de72531f76a41a1e964c066c1	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
221	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792_bundle.tar.gz	0	50	75	9792	1209792	10000	18218341.90407827	pythia_info_weight_normalized_to_sigma_gen	10000.051786889222	10000.105726627728	1	1.046041748934468	False	True	1607297302	6530a88ed5e33fcdb14579f576c72c71ccb954f034f4690dd7ae6c6b6bcf1e64	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
222	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9793_seed1209793	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9793_seed1209793_bundle.tar.gz	0	50	75	9793	1209793	10000	18166784.256012525	pythia_info_weight_normalized_to_sigma_gen	10000.019359892452	10000.03909459034	1	1.0193598924517313	False	True	1607836374	cae0701c390eec545b393b77e56d3f26653729b9b5bc7e73a7ea4f6d8a9d7491	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
223	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794_bundle.tar.gz	0	50	75	9794	1209794	10000	18177110.271633085	pythia_info_weight_normalized_to_sigma_gen	10000.051606572324	10000.105876382955	1	1.0516065723240164	False	True	1610982946	50e02af058be0b6ad5dbbc18b9db9f5f47bc38a3599d1049c06e2c88bd486b0b	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
224	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9795_seed1209795	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9795_seed1209795_bundle.tar.gz	0	50	75	9795	1209795	10000	18191458.618037608	pythia_info_weight_normalized_to_sigma_gen	10000.065114631387	10000.131945938188	1	1.035914684665337	False	True	1605698436	568fea81863da2bcf8aa866f3ec4184f28ac6e8bcba6018fbb121d539ad5faad	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
225	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796_bundle.tar.gz	0	50	75	9796	1209796	10000	18085977.05295375	pythia_info_weight_normalized_to_sigma_gen	10000.074684199837	10000.151984055301	1	1.0470298866325973	False	True	1612606018	1838cd2a50f24c55edb49ce0605745535496becf15ef5123653e0c1a63e7ef75	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
226	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9797_seed1209797	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9797_seed1209797_bundle.tar.gz	0	50	75	9797	1209797	10000	18048883.110607184	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1616541721	f9db0ceb1e9f9e529618d9b673524616860ad90d3cd030d5355d33708c91512d	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
227	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798_bundle.tar.gz	0	50	75	9798	1209798	10000	18056001.833722647	pythia_info_weight_normalized_to_sigma_gen	10000.054257314843	10000.109988966975	1	1.0282261957815246	False	True	1610106606	3fad81f6c4a8eeca8a36ad1d43a50d97ca93b1a7111189d6f0c9a927ff934643	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
228	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799_bundle.tar.gz	0	50	75	9799	1209799	10000	18184181.93708102	pythia_info_weight_normalized_to_sigma_gen	10000.058657256308	10000.119526946259	1	1.0461921125211722	False	True	1605528310	491dc1fda958d933057006ab04ecae6f0d98d0893932617134fb4baaefec0cc6	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
229	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9800_seed1209800	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9800_seed1209800_bundle.tar.gz	0	50	75	9800	1209800	10000	18184757.1202284	pythia_info_weight_normalized_to_sigma_gen	10000.12958630559	10000.264030371538	1	1.0512900478748008	False	True	1603867021	ee24ed72d28730dcedbbf3751ca03c0f2240920b4d513ae451e2890194ca7ec5	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
230	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801_bundle.tar.gz	0	50	75	9801	1209801	10000	18205419.427531976	pythia_info_weight_normalized_to_sigma_gen	10000.083720418723	10000.170165227806	1	1.0475021986368263	False	True	1621896534	1eaf747e1b260337f0528d9c0a84f9562ceb499dde697a06e4c70f5f1b4a6426	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
231	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9802_seed1209802	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9802_seed1209802_bundle.tar.gz	0	50	75	9802	1209802	10000	18182124.158572588	pythia_info_weight_normalized_to_sigma_gen	10000.016082573715	10000.032423796605	1	1.016082573714071	False	True	1595767018	a57b069657c57d65b08507a1fcee7cd836c81a3ea2cf808c6bfd718e07003ebd	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
232	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9803_seed1209803	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9803_seed1209803_bundle.tar.gz	0	50	75	9803	1209803	1212	18444023.52242312	pythia_info_weight_normalized_to_sigma_gen	1212	1212	1	1	True	False	197836194	6d8c372dc3df179746118299820e65d7355be0d35fdf86968f3be05e998370a9	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
233	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9804_seed1219804	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9804_seed1219804_bundle.tar.gz	1	75	100	9804	1219804	10000	3071769.436284043	pythia_info_weight_normalized_to_sigma_gen	10001.65381037148	10003.450636493248	1	1.159283095041931	False	True	1665895658	bd95dd73a725cb998f8dd4e3b334b3e2006430409f5914928e0ca9309dbc7356	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
234	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805_bundle.tar.gz	1	75	100	9805	1219805	10000	3045371.1761592817	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1669544802	fe594b312a3e0b6d0d418c153fb3f6b22c36f06927648a882838d8d4a2bc60d7	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
235	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806_bundle.tar.gz	1	75	100	9806	1219806	10000	3104799.2606561934	pythia_info_weight_normalized_to_sigma_gen	10002.536149868969	10005.325203731703	1	1.18735343077432	False	True	1670028052	bfe8ccc575f49062a9c42eaea3de1ac65909c2f5b3ca9d267835d03eb586b62c	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
236	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9807_seed1219807	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9807_seed1219807_bundle.tar.gz	1	75	100	9807	1219807	10000	3084062.0276529784	pythia_info_weight_normalized_to_sigma_gen	10001.42742745039	10002.973315329431	1	1.187874277691646	False	True	1664897769	c83651d20659ae38e3c1df7e3b9ac12e5b4b5e4fc00dffb08ac491ea40044bf5	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
237	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808_bundle.tar.gz	1	75	100	9808	1219808	10000	3067297.054114885	pythia_info_weight_normalized_to_sigma_gen	10001.42786774528	10002.992008439009	1	1.1999240995054992	False	True	1666948046	c21e082a10c3111d78f3b29f32647ee1c1b91b586dc9f7ee111823b6252fc710	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
238	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9809_seed1219809	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9809_seed1219809_bundle.tar.gz	1	75	100	9809	1219809	10000	3101197.5985220014	pythia_info_weight_normalized_to_sigma_gen	10002.176032612257	10004.548509543018	1	1.1533425131780584	False	True	1666333027	510d3ee17d5c8d7448e41be6a726e5d152b6b2323ab4ffaa94887aa80d8e68f9	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
239	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810_bundle.tar.gz	1	75	100	9810	1219810	10000	3050266.910489976	pythia_info_weight_normalized_to_sigma_gen	10002.29361307451	10004.847106974865	1	1.2090708631176923	False	True	1664569633	2c59c98b0e8aa3fdbeb3f7210c5020ef64ebf14aef9d76e892b3a8918c9f453c	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
240	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9811_seed1219811	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9811_seed1219811_bundle.tar.gz	1	75	100	9811	1219811	10000	3081975.2773201456	pythia_info_weight_normalized_to_sigma_gen	10002.04044636496	10004.322093071143	1	1.2024449046294872	False	True	1665344737	be12609ae6b31bc0ea485791c0df05902515daa1ae0eadd7b11433a43624b56a	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
241	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812_bundle.tar.gz	1	75	100	9812	1219812	2809	3049131.8841102957	pythia_info_weight_normalized_to_sigma_gen	2809.6826099210443	2810.458302529828	1	1.1799427235899904	False	True	467168997	602999572273ac6e6d17c84e51663c3621c07be9d5ef53b5495106c4973b423d	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
242	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813_bundle.tar.gz	2	100	200	9813	1229813	10000	1253041.713574258	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1738604459	187ccb7a676c4da377e31da83ddcb42bf3a49b252ea0d849a866ffeed7211223	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
243	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9814_seed1229814	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9814_seed1229814_bundle.tar.gz	2	100	200	9814	1229814	10000	1246072.9184123825	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1729256621	2c154259c9a7da99131c360befb118e31840de36e8faef8255d74968207aeeed	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
244	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9815_seed1229815	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9815_seed1229815_bundle.tar.gz	2	100	200	9815	1229815	10000	1252200.3741990305	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1724469071	431262b98a4b3a28f8b0345adbad3faf91a0f48f2ddf33f5c37423b620a394e7	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
245	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9816_seed1229816	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9816_seed1229816_bundle.tar.gz	2	100	200	9816	1229816	10000	1239655.5320096405	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1733015790	0351c325c55af8202d70d9ec7cbe4865b2a3a7addf5f02b2e3d6e7782e850852	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
246	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817_bundle.tar.gz	2	100	200	9817	1229817	10000	1248922.407418291	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1720686682	0a568970eb716f3e605eedac9a4e14a92e2aa1f7c7f319e6cab4f7f6d48ed7d5	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
247	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9818_seed1229818	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9818_seed1229818_bundle.tar.gz	2	100	200	9818	1229818	1052	1239334.220332099	pythia_info_weight_normalized_to_sigma_gen	1052	1052	1	1	True	False	180496835	753c95bcb4291506c82bf83c290e1529dc0680ffa45f34b5b269e8e06db73d5e	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
248	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9819_seed1239819	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9819_seed1239819_bundle.tar.gz	3	200	300	9819	1239819	10000	51415.79957127318	pythia_info_weight_normalized_to_sigma_gen	10000	10000	1	1	True	False	1845872961	c2e3113483393be2e3a3f0620dd663d345705d02ec7691f8bf146cbe73e814d7	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
249	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9820_seed1239820	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9820_seed1239820_bundle.tar.gz	3	200	300	9820	1239820	4532	51825.851613264094	pythia_info_weight_normalized_to_sigma_gen	4532	4532	1	1	True	False	832769187	214ff33222015716c3cfa66cb182b5feb9bc40d997e951411ccc188000c536a7	7	True	True	False	qcd_exact_small_bundle_provenance_recovered
