sample_class	process_or_mode	campaign	source_scope	source_path	source_tag	field	value	status	canonical_field	supersession_reason
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job9_bin0_shard1828_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job9_bin0_shard1828_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job9_bin0_shard1828_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828	seed	1201828	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job9_bin0_shard1828_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828	seed	1201828	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job9_bin0_shard1828_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828	shard_id	1828	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job9_bin0_shard1828_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828	shard_id	1828	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	seed	1201829	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	seed	1201829	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	shard_id	1829	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829	shard_id	1829	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	seed	1201830	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	seed	1201830	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	shard_id	1830	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830	shard_id	1830	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	n_events	10000	structured_metadata_candidate	n_events	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	pthat_max_GeV	75	structured_metadata_candidate	pthat_max_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	pthat_min_GeV	50	structured_metadata_candidate	pthat_min_GeV	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	seed	1201831	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	seed	1201831	structured_metadata_candidate	seed	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	shard_id	1831	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831	shard_id	1831	structured_metadata_candidate	shard_id	superseded_by_exact_pn_c4f_small_bundle_recovery_after_ledger_identity_pass
