production_row_index	source_uid	generated_events	broad_eligible_rows	assignment_matchable_rows	transport_class	output_sha256	status
321	ed8dcb86ba6f9b5013d5a8e1::background::500::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3402_10kevt_bundle.tar.gz	10000	7932	0	uniform_member_constant	8a2ad94ee473119dfc1d6f1e673a8e4fcaede2a31d88ad92317d055fb7ec5653	pass
322	15a8f22a39885b3831929660::background::490::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2106_10000evt_bundle.tar.gz	10000	9045	0	uniform_member_constant	b0a98a4a55ee0be09fe3a035b22ed5b16e500c49b26487751b735e66b2609430	pass
323	56b5a6cd136122138dbaad5c::background::491::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2107_10000evt_bundle.tar.gz	10000	9076	0	uniform_member_constant	fc85f04d6412ea69a7ac829b784c58d623107b5cb6dc62f2c2f463a5db09aca7	pass
324	bfc9c74d68ae59f0b2f11071::background::489::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	10000	9070	0	uniform_member_constant	5e8cbab0fc03e39901c0ca8b669e38b9d61964d2b3bec85d9a79eb2f67d46f2b	pass
325	69e9198af372ba0c71b23ea6::background::296::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_bundle.tar.gz	10000	4689	0	uniform_member_constant	9a087bea87a8ed51297324b7588afaa872fed8d81cea54baa87435afa24d665d	pass
326	c798755a998401d32094427d::background::295::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	10000	4668	0	uniform_member_constant	fea79049b2c96d38f8e393135ff86978fe101e81cea4c093d664dd4a32de0bea	pass
327	d18c07f548a58bc07eee0e75::background::298::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4325_10kevt_bundle.tar.gz	10000	4647	0	uniform_member_constant	d8d4b41fc545d6d813478348a16dd89aea3bd4880a22f0ee576224805370ed62	pass
328	f42922534497e38e4ff6f397::background::297::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4324_10kevt_bundle.tar.gz	10000	4731	0	uniform_member_constant	da9ef1563ad3f6dfa5cb0cc5b093aefc902cc194968d3b007f9954bfb727c4cb	pass
329	2458e0e0077b4b360490aa0b::background::306::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_bundle.tar.gz	10000	4603	0	uniform_member_constant	f28ea07e3fa5698f5e7fb9c48b478f09154407a13f5ff79b4a89a26d183a9dee	pass
330	579707076b113398aff108cf::background::304::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4319_10kevt_bundle.tar.gz	10000	4652	0	uniform_member_constant	6705fe08593310197f210008617b5aa1dc2ea559fe7133cd479bc02cbbd06c39	pass
331	74caf842044911f685f5c20b::background::305::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4320_10kevt_bundle.tar.gz	10000	4583	0	uniform_member_constant	35756a6ed0333657eb0af7c39a30438140b8ebc17ae9da97a9df3f97da3f44d4	pass
332	e4200a8934df966fe4707b12::background::302::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_bundle.tar.gz	10000	4635	0	uniform_member_constant	d89353e67099bd78542d53488728061371154f80f62f5b5c376ac4e209db886d	pass
333	e4c8e277581861a9965390a9::background::303::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4318_10kevt_bundle.tar.gz	10000	4737	0	uniform_member_constant	73f13ae320ee659dbfea218988c93cfbf2a240f1282ff3a43aa580d002126924	pass
334	0d3465a131ab0343c3671249::background::496::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_bundle.tar.gz	10000	2424	0	uniform_member_constant	7a6096660f74a6fdb46310ffbbbdccf6208d73df020aea6a5c8618f8b418c63c	pass
335	1c4229a7a9f683a549bf7c05::background::493::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_bundle.tar.gz	10000	2524	0	uniform_member_constant	cd7c630d82ba8e5a73c8e964f795c70ec5e0277dd259e6d79eb220eccde6cf79	pass
336	91f658096aa78e4832aa35b6::background::495::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2305_10000evt_bundle.tar.gz	10000	2469	0	uniform_member_constant	2f499686d9b226bc3829fec1f126d191f47c879a995ff694fb820d74c7623f7c	pass
337	033c63280e6c94af8af37984::background::506::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	10000	2095	0	uniform_member_constant	8cb2ecbc2b1f1dc9988cb28578de8803a3109af2f728628ea284049ed8318b3e	pass
338	4445d1bd383a2f0daf544737::background::507::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	10000	2189	0	uniform_member_constant	efc411e896b8ac779ba4a59d20770f29f1997713388fc10a7d0bb4e9063e677e	pass
339	509e2e7e416c11322408f853::background::508::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	10000	2137	0	uniform_member_constant	57c9499a78b1ddee98e59362c8613beaa75fe47a83ce6307ba1a0b789fdadefa	pass
340	7aa9d747eb7ca52e0b2ebfed::background::505::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	10000	2112	0	uniform_member_constant	5e873274896190b9fe50075c78d77530197ee3ae266f8459ce822e6a7d37c439	pass
341	a4f175231e8b5c3a04f4f77e::background::512::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3603_10kevt_bundle.tar.gz	10000	860	0	uniform_member_constant	46722613ec0ad8acd760bc2b0d7972f19057de2ffbacb6aa7867a35e4d17b45a	pass
342	f1348dbe63c52ad67fdae781::background::510::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_bundle.tar.gz	10000	907	0	uniform_member_constant	5882f909debd562a2aa12d429deb38b8469c4071abb9b5a50178423a914a8f3b	pass
343	08ab83ea7308663ebbcce2ec::background::312::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9904_5200_bundle.tar.gz	5200	2552	0	signed_exact_event_sidecar	24fdb20303ab61fc3f7cd7800b383050936fa7fe826a83579d14cb96758bc366	pass
344	4abe85d1b36241cf6669ae73::background::310::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9902_5200_bundle.tar.gz	5200	2519	0	signed_exact_event_sidecar	b9a1ce5fa7bb5cdb693d19c68fddcf0ff85d2a9952ed931cbdfca3d22e28e9a3	pass
345	5ef002a554188a84550fd907::background::311::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9903_5200_bundle.tar.gz	5200	2522	0	signed_exact_event_sidecar	1cdb00467f9338262c2de86608d0ed9530862e087a4bd08e6f9f103145982546	pass
346	d031dddec52f11168df71a77::background::309::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	5200	2406	0	signed_exact_event_sidecar	3622cb3f859575fc1d38dde8443f2d6895d1c40124de43d2e90aff71376eb48d	pass
347	2616c0c14f310de5fffd4ae9::background::516::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	10000	1270	0	uniform_member_constant	3e4a16b6fa659e8afb95987aa22298ca063edcca8bc18d72fa2b4745627fe978	pass
348	47c50caee3c055bdcaa4f49e::background::514::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	10000	1276	0	uniform_member_constant	79da6667e628d7c5cae0e77be03f0deab9c62e5f46d80389e3543139d042d49f	pass
349	83652cb739d9d39fbbbc93c6::background::515::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	10000	1193	0	uniform_member_constant	48b4249efb3ba278b053741c378ff9ba4c6f62957303b0b4d26caf33e94ab2b6	pass
350	dcbb32effe2c555c38aa9693::background::517::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	10000	1244	0	uniform_member_constant	0d0446935a6d1138965ee820bd0670537f4473b9135b0c62f61d3a1d67d79549	pass
351	0a34ee6d1ece34fbb1a4de87::background::317::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9914_3300_bundle.tar.gz	3300	1500	0	signed_exact_event_sidecar	dd30a3eddc08da0086189eb8d5b35a435a82b4966155507346b8ee34593b90a8	pass
352	0fecd1f17d5998741d7328e9::background::315::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9912_3300_bundle.tar.gz	3300	1548	0	signed_exact_event_sidecar	cf38f4a3d377dbd5860d7e0e5cb73ffec02c82b97cb73b06547113512f88ed6b	pass
353	44dc9356890ebd0553d35eff::background::314::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	3300	1542	0	signed_exact_event_sidecar	03f5b77d6665ad62094912b426ef4316d0df27711fa13ce53fe86e32031eceba	pass
354	61a9c87f29abee5f054cf3dc::background::316::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9913_3300_bundle.tar.gz	3300	1489	0	signed_exact_event_sidecar	51a1cfec3429ab21fd49af1250f55d1d0b91c3303634b92e0fcda2a23bc28a89	pass
355	426772edf5da187755dae56a::background::456::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	10000	2851	0	uniform_member_constant	91610ca3c9ed154cbb3ebec1b4823963bf49d857509c975f164085750d121943	pass
356	4346c20df8fe279389c6b8c2::background::474::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_bundle.tar.gz	10000	2859	0	uniform_member_constant	c15d75417e5a5be10ff97d1de5628b4a33093fc3436b1ca9f2b0fb42e8edc811	pass
357	4ac7914bb0a9634b59fdc088::background::466::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	10000	2899	0	uniform_member_constant	e15751eed06f5b6ca0ee7774368eb9597b15d2552cec8c88abe6465792976499	pass
358	825de3873398b77d78765092::background::458::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	10000	2907	0	uniform_member_constant	36e34641559b1a95e9331629fbc544e08f167737d45b1c8120bb9a169c8d7a84	pass
359	8a6581b66ffa055a82a21b1c::background::465::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	10000	2946	0	uniform_member_constant	ebf606260c84650c1e42e45a8f76df81aaf778b71d615aade9d92a02fa2bd72b	pass
360	9122e8aa1bd2b7e0ade9d594::background::467::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	10000	2869	0	uniform_member_constant	e26acea28d6d9a86b0c6632a9446b5c3a7d146ec3a768df18435af46717890f0	pass
361	982d685a97862d69fd8d9550::background::473::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	10000	2831	0	uniform_member_constant	a7f3625aa66d9db34ac50efc935f180d7bc7e57433a7bfdd2e0cb058584ea481	pass
362	9d7ac3bcb6a5484ccbe9e9ca::background::464::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	10000	2870	0	uniform_member_constant	601b9684b89fbeebb3497032a2901fa7c37084259c9ee3b8b7244291dc459b71	pass
363	9e101fcc8d166030a2422f6e::background::461::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	10000	2919	0	uniform_member_constant	d2ca81b4da1b3923275392708dba3aa906c0b6ffbe0e31bf6fcb2b6cb79685ad	pass
364	a0d0a6f3bb42379649efa777::background::475::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	10000	2937	0	uniform_member_constant	4345b69a713ecaa25c3198b65b82063931a54bf47263491c7f82d78737f1f152	pass
365	aad357b2b4ed9d0e041bdb53::background::472::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	10000	2900	0	uniform_member_constant	a80cbc434cb12c789d92c1a615c075d26e2e0126418fdcdf8942f5bd501bb0e9	pass
366	af24065c10201b1880aed6e5::background::470::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	10000	2869	0	uniform_member_constant	de7851a2f9765f03a842ff88c018c11c1858ef24d9be0e56c0eb997e08596880	pass
367	b7fe2540d02511e2fe4e234b::background::468::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	10000	2906	0	uniform_member_constant	9164f9ff39eb9b5dd32970e1936c1acb30c0d181f319baf2ae58520aa1d25f45	pass
368	c38a5ed7a3be81e93bbbe5ab::background::459::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	10000	2918	0	uniform_member_constant	827ef2d7d434102333a0e7b704ef77280cae74eb2d58aef3976f87aa811124a5	pass
369	d54e5613704e7e856664fc8d::background::469::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	10000	2908	0	uniform_member_constant	583bb66194b9ae2abbab3f7acc90daa871e26a76427250b99ba362ee303f5acd	pass
370	dc3961ab7ada02fa1c964567::background::471::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	10000	2909	0	uniform_member_constant	5c83d513414eb36a2865d753335d82d59324a995e15926a23746da6bfc662dad	pass
371	df76d35956e8eb5f25831712::background::457::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	10000	2913	0	uniform_member_constant	1be90d5b76c8a4ea3372de01ce684f6174236d6ac28964c047265fb127001aaa	pass
372	e1b1210236020324e1141030::background::463::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	10000	2902	0	uniform_member_constant	0eff0c93099697afce082b62051b80f141379609c475b82e86d7ffa71d1f87cb	pass
373	fd13a74c299c8e72a4b4775b::background::462::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	10000	2835	0	uniform_member_constant	780c2c9905b4a365d6d5aa543e7219245bf0b287427e2f84fd7ef11e4a8255c9	pass
374	1596513597a80bad4bbc8fdc::background::319::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9921_1500_bundle.tar.gz	1500	729	0	signed_exact_event_sidecar	93eaefe80c4d8d4639e9daf799f807fe11f795039de22ce6027187e0e950024b	pass
375	5b4a3b95ebeef7f13fa5fded::background::320::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9922_1500_bundle.tar.gz	1500	721	0	signed_exact_event_sidecar	d0f6aae823d97b74eeb7c6c7a072a6215a4fc78ef5d5f8e05fecbddac0f8386d	pass
376	c660746595f512710f2aca2a::background::321::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	1500	704	0	signed_exact_event_sidecar	315153329babaf4239a9f21f2dbc3b0d31116d7ebd19d9558832fcd5c167730b	pass
377	0540a4c78a021d63f3a941b1::signal::45::ggf_shard_045	1000	600	202	uniform_member_constant	8b0193abfa99dcdc6f5faac208d7cffb929acd8114b0e501dbca4f76acbc7e3e	pass
378	08e796dd30daf7ad34498409::signal::39::ggf_shard_039	1000	573	207	uniform_member_constant	9fb65a0779e1175a744a0acaeec7de92b1f9ace82c740db8b199551294122090	pass
379	114469bce4fe3c257d74fa94::signal::29::ggf_shard_029	1000	527	176	uniform_member_constant	eabc9e398666baf0d68cb9140d0b538fc80480b1922c3c216f0b71068c449f29	pass
380	12882cd094457c9fdf8aa1dd::signal::26::ggf_shard_026	1000	583	218	uniform_member_constant	c7d32b12c5be948c5aee3a9ebda7021aa6c5f0533b83ed67d95b372fb687f78b	pass
381	133e6191360b663edb01d781::signal::30::ggf_shard_030	1000	581	212	uniform_member_constant	7f1827a05b96eb00097aaa3f18e1a4f76e29de53e74ff751e8b96654d2f4534d	pass
382	13ebfabb3793ae31a54909e6::signal::69::ggf_shard_069	1000	596	208	uniform_member_constant	cc2957780ad3d9c4ef719914e574e1eacf943933fbdd8fc921460ec16a81cfa4	pass
383	15ec1a7e4eeccaab4688806a::signal::36::ggf_shard_036	1000	601	192	uniform_member_constant	d1f6577ff7d658d1899c66ae533575ca95534339bf7eafa404439122c459900c	pass
384	1e39e950ee4ddd73c328778c::signal::64::ggf_shard_064	1000	567	199	uniform_member_constant	4fb1f9f7b9a8d36fb4cb120bfa0808d2299fad7b14c7d03309a52fc3904ac2c6	pass
385	1e8ebac8c0f54ad25e332f16::signal::23::ggf_shard_023	1000	568	204	uniform_member_constant	37ed538db48d13e4acca473a9c6774986dcf121436cd9eec5b57a993ff583f6e	pass
386	223267186ebe55b28055e533::signal::3::ggf_shard_003	1000	564	197	uniform_member_constant	fda2453aa80102903320f8fe988e1c479d1e73f9e8fb2329e7e232dc93fc4a15	pass
387	269be1bb3c2c25cea82e5c20::signal::57::ggf_shard_057	1000	566	199	uniform_member_constant	a53a8b0ebb566138a34af3d3d155122e96e351be16704f53cb52b3601d7a2f5d	pass
388	278e9d103607e2e5999aa4b7::signal::27::ggf_shard_027	1000	635	243	uniform_member_constant	8f6edc1fed88e594521c05237180595f53f8386842770c6bbb7f476c77b92fc5	pass
389	27c38d9f236cdf6a882b0ea0::signal::84::ggf_shard_084	1000	595	225	uniform_member_constant	0b46f661057fa48fd72eff9377fd10ef9fb127985216d117737e30d5ccb10623	pass
390	29c61230fbd6596ae7c78bd8::signal::25::ggf_shard_025	1000	588	196	uniform_member_constant	dc4451bc88af9f6398770f64e0c219e36d66461b26feefe2e44d91790e25d33b	pass
391	2aa660985a483cd382d0a2bf::signal::20::ggf_shard_020	1000	611	208	uniform_member_constant	8dff77d864cb58dcb74e7dda678f4d7c706b3a301a26b4a7eebafe96e5ccdba3	pass
392	2af952184deedee108a2153e::signal::52::ggf_shard_052	1000	576	180	uniform_member_constant	42004cd612736ea46bc568b8f44e25b459bf46046e21564fff4604f8a792ce12	pass
393	2de0fa11440a92a85ada95c3::signal::28::ggf_shard_028	1000	585	202	uniform_member_constant	1dc504341fa7573f33a8c37b0bb2cc5ab0b7671aa851250141efa070fc8281e6	pass
394	2eb98f8619acc8bd099c994e::signal::79::ggf_shard_079	1000	573	210	uniform_member_constant	59168e28e83b8375bdc9f1192ff7e5330b41914a6599c9e2a3ac70a8b3250a86	pass
395	2ebbf5133dc5e37b3c06e5a7::signal::43::ggf_shard_043	1000	569	189	uniform_member_constant	4da7382a682f35790d587626a737519398be60320a18b0a3f0a2608b66a5b5cc	pass
396	304b26f5b9a58d65df7e7b29::signal::73::ggf_shard_073	1000	560	210	uniform_member_constant	4b8088988bc4d0d4e2738fa92e5d247e24848805ea955f8449693101fb7fe0b5	pass
397	327bb09e0e0015775b8e6ff0::signal::33::ggf_shard_033	1000	580	186	uniform_member_constant	0e0cb070b9e4f8c60d466a0bb808edde3de80291ab195455ead15dfda2fde86a	pass
398	3287a5e416950a6fd2e2410e::signal::53::ggf_shard_053	1000	611	236	uniform_member_constant	80c4402fc92f1efa463cd000373e6f732e7054a720c9d87d7177e3059dae8d92	pass
399	367aa1135c9723731abc5ecd::signal::31::ggf_shard_031	1000	564	186	uniform_member_constant	1eab845486d4192d983698d28cacde17d92197e321568469d2e0c55e6e489564	pass
400	371d085d82206cef3edf9869::signal::32::ggf_shard_032	1000	589	227	uniform_member_constant	f9f99004e97e1dbeb8f63b038241c2304ed7100996addf12678659be995399f5	pass
401	37322c6369fb66e00e5adb2f::signal::2::ggf_shard_002	1000	596	223	uniform_member_constant	ac40b42940b93d5bee4dba4feaaca532879f6381d4d4d4d52dcc349b4672c8a4	pass
402	3a15781b089b4f1b34355de3::signal::12::ggf_shard_012	1000	589	217	uniform_member_constant	e1bb9619243c70a27e633d061ef28f1e9e474547875bb2509a4a80572f361816	pass
403	3f787ed181ceb56c3045abdf::signal::76::ggf_shard_076	1000	554	191	uniform_member_constant	66d8791dab095e39297e44954e8b500449aeff23687e4850a9ab8d24696e1463	pass
404	42f8fdb5659f4026e0b13fe8::signal::35::ggf_shard_035	1000	566	226	uniform_member_constant	8e2b551a8cc87d44ebc12e868777377f0e6271756d1bcb378507a0f048df063f	pass
405	43cacf9907182386c714deb0::signal::78::ggf_shard_078	1000	576	189	uniform_member_constant	c4d80f13c14e0a7fa48c01e711d614f04f20457e6cd0fbfacbb17850a33f4b9e	pass
406	48da485c475d0d0e14308bf5::signal::0::ggf_shard_000	1000	579	206	uniform_member_constant	c515f74e74ac123d8e9dcd753c16e48e81cb24092a69face9a2164ad6a5d3f7e	pass
