sample_class	process_or_mode	campaign	search_root	artifact_path	bytes	artifact_types	event_payload	content_opened
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tw_antitop_shard4323_59862477_0_receipt.json	1947	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_top_shard4306_3610228_0_receipt.json	1957	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_antitop_shard4314_59862464_0_receipt.json	1970	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_top_shard4301_3610223_0_receipt.json	1952	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tw_top_shard4317_59862467_0_receipt.json	1935	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_top_shard4302_3610224_0_receipt.json	1952	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_top_shard4307_3610229_0_receipt.json	1957	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tw_top_shard4321_59862471_0_receipt.json	1936	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tw_antitop_shard4327_59862481_0_receipt.json	1953	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/schannel_single_top_shard4316_59862466_0_receipt.json	1978	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_antitop_shard4312_59862462_0_receipt.json	1964	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tw_antitop_shard4328_59862482_0_receipt.json	1953	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_antitop_shard4310_3610232_0_receipt.json	1963	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_antitop_shard4309_3610231_0_receipt.json	1963	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_top_shard4305_3610227_0_receipt.json	1951	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tw_top_shard4322_59862476_0_receipt.json	1941	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_top_shard4303_3610225_0_receipt.json	1952	manifest_or_submission_record	False	False
background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_single_top_scaleout280k_20260722_v1/receipts/tchannel_antitop_shard4311_3610233_0_receipt.json	1963	manifest_or_submission_record	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_general_inputs.tar.gz	28125449	bundle_archive	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_qcd_bbbb_general.sub	1891		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_qcd_bbbb_general_dryrun.txt	3104		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_inputs.tar.gz	28125498	bundle_archive	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_qcd_bbbb_iht400to600.sub	1931		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_qcd_bbbb_iht400to600_dryrun.txt	3148		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/ttbar_inclusive_inputs.tar.gz	15340716	bundle_archive	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_ttbar_inclusive.sub	1892		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_ttbar_inclusive_dryrun.txt	3104		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_inputs.tar.gz	17119288	bundle_archive	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_zbbbb.sub	1793		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_zbbbb_dryrun.txt	2995		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/zz4b_forced_inputs.tar.gz	16460587	bundle_archive	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_zz4b_forced.sub	1869		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_zz4b_forced_dryrun.txt	3077		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/zh4b_forced_inputs.tar.gz	16616042	bundle_archive	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_zh4b_forced.sub	1869		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_zh4b_forced_dryrun.txt	3077		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/unified_background_5m_wavea_pilots_20260720_retry1_manifest.csv	5955	manifest_or_submission_record	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/submit_commands.sh	1150		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/unified_background_5m_wavea_pilots_20260720_retry1/preparation_summary.json	1029		False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1/receipts/ttbar_inclusive_59843299_receipt.json	1909	manifest_or_submission_record	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1/receipts/zz4b_forced_3600462_receipt.json	1413	manifest_or_submission_record	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1/receipts/zh4b_forced_3600461_receipt.json	1413	manifest_or_submission_record	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1/receipts/zbbbb_3600460_receipt.json	1870	manifest_or_submission_record	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1/receipts/qcd_bbbb_iht400to600_3600459_receipt.json	1919	manifest_or_submission_record	False	False
background	ttbar_inclusive	unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/unified_background_5m_wavea_pilots_20260720_retry1/receipts/qcd_bbbb_general_3600458_receipt.json	1903	manifest_or_submission_record	False	False
